date,equity,cash,portfolio_value
2023-02-17,1038585.0658152777,51825.90051383489,
2023-02-20,1072374.3354912559,53528.21462712981,
2023-02-21,1076153.6791741021,-2.9103830456733704e-11,
2023-02-22,1069388.360254231,0.0,
2023-02-23,1062736.9149996,-7.275957614183426e-12,
2023-02-24,1055864.0482916005,0.0,
2023-02-27,1052110.9434015725,0.0,
2023-02-28,1061585.9941961465,-1.4551915228366852e-11,
2023-03-01,1081527.2163880854,1.4551915228366852e-11,
2023-03-02,1081574.3700610672,-1.4551915228366852e-11,
2023-03-03,1081007.4240764675,0.0,
2023-03-06,1074439.4567301692,-2.9103830456733704e-11,
2023-03-07,1054080.707388618,-2.9103830456733704e-11,
2023-03-08,1056753.548183491,0.0,
2023-03-09,1058300.2177065979,-1.4551915228366852e-11,
2023-03-10,1044381.6051618074,0.0,
2023-03-13,1069810.8875875722,-1.4551915228366852e-11,
2023-03-14,1062846.8366534258,0.0,
2023-03-15,1066217.1822299687,-1.4551915228366852e-11,
2023-03-16,1054089.7969080515,0.0,
2023-03-17,1075814.4567944128,0.0,
2023-03-20,1074353.843773037,-1.4551915228366852e-11,
2023-03-21,1077396.9282213384,53762.444704807946,
2023-03-22,1088850.671203202,54322.34168549342,
2023-03-23,1113280.3314346955,55559.04068575919,
2023-03-24,1111553.1880711091,55506.83162254466,
2023-03-27,1109840.3699891479,55421.78818499319,
2023-03-28,1101264.0421904544,54949.40996769494,
2023-03-29,1108012.2302671934,55271.34295826676,
2023-03-30,1110634.8863698684,55429.79311103343,
2023-03-31,1128272.9039658257,56308.077557083336,
2023-04-03,1153645.967207563,57584.988670972816,
2023-04-04,1165893.0230849874,58167.99154279582,
2023-04-06,1172293.2011343176,58502.81381159474,
2023-04-07,1174819.7837855334,58659.040859097644,
2023-04-10,1154665.0309940828,57665.680233531384,
2023-04-11,1156942.637940092,57745.36059845622,
2023-04-12,1173297.1679676746,58593.270157959036,
2023-04-13,1151917.9963937078,57513.50331530323,
2023-04-14,1167477.3252628343,58293.16439885656,
2023-04-17,1177017.8781916678,58813.86349558483,
2023-04-18,1179415.2188149658,58879.276860192156,
2023-04-19,1174054.974963481,58587.53315418496,
2023-04-20,1196031.8812031506,59723.25001242578,
2023-04-21,1163557.6935628594,58139.09843250614,
2023-04-24,1160224.6368049723,57904.626921491086,
2023-04-25,1159518.3407746963,57902.912325436395,
2023-04-26,1138691.612354957,56861.52170624232,
2023-04-27,1138103.9605989978,56833.3397288784,
2023-04-28,1162605.550844975,58064.10382361848,
2023-05-04,1167770.3696284995,58309.994093021945,
2023-05-05,1157254.7941720663,57756.35490905779,
2023-05-08,1180970.0485140972,58980.651780760425,
2023-05-09,1167676.904546266,58302.43271991353,
2023-05-10,1141767.8415314837,57052.70161008108,
2023-05-11,1133399.0795729582,0.0,
2023-05-12,1119494.391220328,0.0,
2023-05-15,1130156.3219846184,2.9103830456733704e-11,
2023-05-16,1118536.031680474,0.0,
2023-05-17,1119557.560991828,55868.227367918706,
2023-05-18,1136450.8368387092,56743.2164802379,
2023-05-19,1125414.7602137502,56203.937415796245,
2023-05-22,1118763.0366333413,55846.197884212015,
2023-05-23,1099131.8850792604,54868.00215304278,
2023-05-24,1086567.9322031743,54255.293806938644,
2023-05-25,1097886.2400167922,54835.75355112734,
2023-05-26,1109367.1890726674,55408.45691184541,
2023-05-29,1116686.7568111238,55764.803605366964,
2023-05-30,1129308.4902935259,56387.31220100213,
2023-05-31,1131516.9138994461,56516.449915163575,
