open,high,low,close,volume,eob
1.314463,1.314463,1.304762,1.314463,26566646,2013-05-15 00:00:00+08:00
1.309612,1.324163,1.304762,1.319313,74500587,2013-05-16 00:00:00+08:00
1.319313,1.338715,1.314463,1.333864,166120263,2013-05-17 00:00:00+08:00
1.338715,1.358116,1.333864,1.338715,112160845,2013-05-20 00:00:00+08:00
1.338715,1.348415,1.333864,1.338715,69171978,2013-05-21 00:00:00+08:00
1.338715,1.348415,1.329014,1.338715,60604011,2013-05-22 00:00:00+08:00
1.333864,1.338715,1.314463,1.324163,109718453,2013-05-23 00:00:00+08:00
1.324163,1.329014,1.314463,1.324163,95862456,2013-05-24 00:00:00+08:00
1.319313,1.324163,1.314463,1.319313,87805765,2013-05-27 00:00:00+08:00
1.314463,1.333864,1.314463,1.329014,155911476,2013-05-28 00:00:00+08:00
1.333864,1.338715,1.324163,1.329014,135766490,2013-05-29 00:00:00+08:00
1.324163,1.333864,1.324163,1.324163,127680505,2013-05-30 00:00:00+08:00
1.324163,1.333864,1.324163,1.324163,83002608,2013-05-31 00:00:00+08:00
1.324163,1.333864,1.319313,1.329014,109532023,2013-06-03 00:00:00+08:00
1.329014,1.333864,1.324163,1.324163,109128883,2013-06-04 00:00:00+08:00
1.324163,1.333864,1.324163,1.329014,96319277,2013-06-05 00:00:00+08:00
1.329014,1.333864,1.319313,1.319313,70882302,2013-06-06 00:00:00+08:00
1.324163,1.329014,1.309612,1.309612,73833499,2013-06-07 00:00:00+08:00
1.304762,1.309612,1.28536,1.304762,167106854,2013-06-13 00:00:00+08:00
1.299911,1.319313,1.295061,1.314463,127995524,2013-06-14 00:00:00+08:00
1.314463,1.319313,1.295061,1.295061,75311072,2013-06-17 00:00:00+08:00
1.309612,1.314463,1.295061,1.304762,66292716,2013-06-18 00:00:00+08:00
1.304762,1.309612,1.29021,1.295061,57537475,2013-06-19 00:00:00+08:00
1.295061,1.295061,1.256258,1.261108,117388580,2013-06-20 00:00:00+08:00
1.256258,1.265958,1.241706,1.246557,97462493,2013-06-21 00:00:00+08:00
1.246557,1.251407,1.198053,1.202903,174631476,2013-06-24 00:00:00+08:00
1.198053,1.232005,1.178651,1.217454,180370689,2013-06-25 00:00:00+08:00
1.222305,1.227155,1.198053,1.222305,156376937,2013-06-26 00:00:00+08:00
1.222305,1.256258,1.217454,1.241706,189908200,2013-06-27 00:00:00+08:00
1.257228,1.283097,1.231359,1.272749,215581054,2013-06-28 00:00:00+08:00
1.267575,1.293444,1.24688,1.28827,123624058,2013-07-01 00:00:00+08:00
1.28827,1.308965,1.277923,1.293444,124937306,2013-07-02 00:00:00+08:00
1.293444,1.293444,1.262401,1.277923,111485860,2013-07-03 00:00:00+08:00
1.267575,1.28827,1.267575,1.277923,67818764,2013-07-04 00:00:00+08:00
1.283097,1.283097,1.277923,1.283097,35214164,2013-07-05 00:00:00+08:00
1.277923,1.28827,1.267575,1.28827,83033739,2013-07-08 00:00:00+08:00
1.283097,1.298618,1.277923,1.28827,52090541,2013-07-09 00:00:00+08:00
1.28827,1.303792,1.283097,1.298618,73986954,2013-07-10 00:00:00+08:00
1.298618,1.350356,1.293444,1.32966,126513662,2013-07-11 00:00:00+08:00
1.324487,1.32966,1.298618,1.298618,124340934,2013-07-12 00:00:00+08:00
1.303792,1.319313,1.293444,1.303792,103686284,2013-07-15 00:00:00+08:00
1.293444,1.314139,1.28827,1.308965,82071867,2013-07-16 00:00:00+08:00
1.303792,1.32966,1.303792,1.314139,68861489,2013-07-17 00:00:00+08:00
1.314139,1.324487,1.298618,1.303792,81118256,2013-07-18 00:00:00+08:00
1.308965,1.324487,1.298618,1.303792,80342455,2013-07-19 00:00:00+08:00
1.293444,1.308965,1.28827,1.303792,78505680,2013-07-22 00:00:00+08:00
1.308965,1.319313,1.298618,1.308965,79473005,2013-07-23 00:00:00+08:00
1.308965,1.314139,1.293444,1.303792,77398045,2013-07-24 00:00:00+08:00
1.308965,1.314139,1.298618,1.298618,58800876,2013-07-25 00:00:00+08:00
1.298618,1.303792,1.283097,1.283097,58016460,2013-07-26 00:00:00+08:00
1.283097,1.283097,1.252054,1.262401,66468869,2013-07-29 00:00:00+08:00
1.267575,1.28827,1.257228,1.267575,79840707,2013-07-30 00:00:00+08:00
1.277923,1.283097,1.262401,1.267575,41718736,2013-07-31 00:00:00+08:00
1.267575,1.28827,1.262401,1.283097,70328756,2013-08-01 00:00:00+08:00
1.28827,1.293444,1.272749,1.272749,56825599,2013-08-02 00:00:00+08:00
1.277923,1.283097,1.267575,1.277923,34822578,2013-08-05 00:00:00+08:00
1.272749,1.283097,1.267575,1.277923,54746828,2013-08-06 00:00:00+08:00
1.272749,1.283097,1.267575,1.267575,53456699,2013-08-07 00:00:00+08:00
1.267575,1.277923,1.262401,1.267575,50788274,2013-08-08 00:00:00+08:00
1.272749,1.272749,1.262401,1.272749,51368078,2013-08-09 00:00:00+08:00
1.272749,1.293444,1.267575,1.28827,82349744,2013-08-12 00:00:00+08:00
1.28827,1.293444,1.277923,1.28827,96002156,2013-08-13 00:00:00+08:00
1.293444,1.298618,1.28827,1.28827,66726859,2013-08-14 00:00:00+08:00
1.293444,1.298618,1.283097,1.283097,55277205,2013-08-15 00:00:00+08:00
1.28827,1.412441,1.277923,1.293444,227717881,2013-08-16 00:00:00+08:00
1.293444,1.303792,1.28827,1.293444,73750902,2013-08-19 00:00:00+08:00
1.293444,1.308965,1.28827,1.298618,80998623,2013-08-20 00:00:00+08:00
1.303792,1.303792,1.283097,1.28827,54302556,2013-08-21 00:00:00+08:00
1.28827,1.293444,1.277923,1.283097,63501802,2013-08-22 00:00:00+08:00
1.28827,1.28827,1.262401,1.277923,75195991,2013-08-23 00:00:00+08:00
1.272749,1.28827,1.267575,1.283097,74301859,2013-08-26 00:00:00+08:00
1.283097,1.28827,1.267575,1.277923,59343598,2013-08-27 00:00:00+08:00
1.277923,1.277923,1.267575,1.267575,68146750,2013-08-28 00:00:00+08:00
1.277923,1.277923,1.262401,1.272749,59228809,2013-08-29 00:00:00+08:00
1.267575,1.277923,1.267575,1.277923,67333885,2013-08-30 00:00:00+08:00
1.277923,1.277923,1.267575,1.272749,87987064,2013-09-02 00:00:00+08:00
1.277923,1.28827,1.272749,1.28827,81638965,2013-09-03 00:00:00+08:00
1.283097,1.28827,1.272749,1.283097,67247682,2013-09-04 00:00:00+08:00
1.283097,1.283097,1.272749,1.277923,54577931,2013-09-05 00:00:00+08:00
1.272749,1.283097,1.272749,1.277923,73339281,2013-09-06 00:00:00+08:00
1.293444,1.407267,1.293444,1.407267,652657232,2013-09-09 00:00:00+08:00
1.422789,1.422789,1.355529,1.386572,434423280,2013-09-10 00:00:00+08:00
1.376225,1.381398,1.355529,1.365877,253900226,2013-09-11 00:00:00+08:00
1.365877,1.417615,1.350356,1.381398,498535984,2013-09-12 00:00:00+08:00
1.365877,1.376225,1.350356,1.360703,212479183,2013-09-13 00:00:00+08:00
1.365877,1.371051,1.350356,1.360703,137279816,2013-09-16 00:00:00+08:00
1.355529,1.360703,1.314139,1.319313,150837737,2013-09-17 00:00:00+08:00
1.324487,1.32966,1.308965,1.314139,107176377,2013-09-18 00:00:00+08:00
1.319313,1.334834,1.319313,1.324487,87058699,2013-09-23 00:00:00+08:00
1.324487,1.324487,1.298618,1.303792,158177544,2013-09-24 00:00:00+08:00
1.303792,1.308965,1.298618,1.303792,74729566,2013-09-25 00:00:00+08:00
1.298618,1.303792,1.283097,1.28827,113412603,2013-09-26 00:00:00+08:00
1.28827,1.293444,1.283097,1.28827,67336710,2013-09-27 00:00:00+08:00
1.28827,1.298618,1.28827,1.293444,51735274,2013-09-30 00:00:00+08:00
1.28827,1.298618,1.277923,1.298618,102511304,2013-10-08 00:00:00+08:00
1.293444,1.298618,1.28827,1.298618,70254663,2013-10-09 00:00:00+08:00
1.298618,1.298618,1.283097,1.283097,86991702,2013-10-10 00:00:00+08:00
1.293444,1.303792,1.283097,1.298618,156052869,2013-10-11 00:00:00+08:00
1.298618,1.298618,1.28827,1.298618,96617087,2013-10-14 00:00:00+08:00
1.293444,1.298618,1.28827,1.28827,67168731,2013-10-15 00:00:00+08:00
1.28827,1.293444,1.283097,1.28827,76399323,2013-10-16 00:00:00+08:00
1.293444,1.298618,1.28827,1.28827,63216227,2013-10-17 00:00:00+08:00
1.28827,1.298618,1.283097,1.28827,70740221,2013-10-18 00:00:00+08:00
1.28827,1.303792,1.283097,1.298618,93050184,2013-10-21 00:00:00+08:00
1.298618,1.298618,1.28827,1.293444,60978571,2013-10-22 00:00:00+08:00
1.293444,1.308965,1.28827,1.293444,100231888,2013-10-23 00:00:00+08:00
1.293444,1.298618,1.283097,1.283097,88537461,2013-10-24 00:00:00+08:00
1.283097,1.303792,1.283097,1.283097,157899194,2013-10-25 00:00:00+08:00
1.28827,1.293444,1.283097,1.28827,83874962,2013-10-28 00:00:00+08:00
1.293444,1.340008,1.293444,1.314139,246150664,2013-10-29 00:00:00+08:00
1.308965,1.334834,1.303792,1.32966,143111671,2013-10-30 00:00:00+08:00
1.32966,1.32966,1.314139,1.319313,92830237,2013-10-31 00:00:00+08:00
1.324487,1.334834,1.298618,1.324487,143969859,2013-11-01 00:00:00+08:00
1.32966,1.334834,1.314139,1.324487,77765394,2013-11-04 00:00:00+08:00
1.314139,1.324487,1.303792,1.324487,84573366,2013-11-05 00:00:00+08:00
1.314139,1.319313,1.308965,1.308965,60966205,2013-11-06 00:00:00+08:00
1.314139,1.319313,1.308965,1.319313,62301763,2013-11-07 00:00:00+08:00
1.314139,1.324487,1.308965,1.319313,75763661,2013-11-08 00:00:00+08:00
1.319313,1.324487,1.314139,1.319313,60539691,2013-11-11 00:00:00+08:00
1.319313,1.32966,1.319313,1.319313,62335386,2013-11-12 00:00:00+08:00
1.319313,1.324487,1.298618,1.303792,79285970,2013-11-13 00:00:00+08:00
1.303792,1.308965,1.298618,1.303792,69984574,2013-11-14 00:00:00+08:00
1.303792,1.319313,1.303792,1.314139,85882650,2013-11-15 00:00:00+08:00
1.314139,1.345182,1.308965,1.340008,168711180,2013-11-18 00:00:00+08:00
1.340008,1.340008,1.324487,1.334834,118013232,2013-11-19 00:00:00+08:00
1.334834,1.340008,1.324487,1.340008,82630763,2013-11-20 00:00:00+08:00
1.32966,1.360703,1.324487,1.355529,145150090,2013-11-21 00:00:00+08:00
1.355529,1.360703,1.345182,1.345182,103053083,2013-11-22 00:00:00+08:00
1.345182,1.360703,1.340008,1.345182,69730643,2013-11-25 00:00:00+08:00
1.345182,1.350356,1.340008,1.340008,39787386,2013-11-26 00:00:00+08:00
1.340008,1.350356,1.334834,1.340008,50118638,2013-11-27 00:00:00+08:00
1.345182,1.360703,1.340008,1.355529,78515605,2013-11-28 00:00:00+08:00
1.360703,1.360703,1.350356,1.355529,64896395,2013-11-29 00:00:00+08:00
1.355529,1.386572,1.355529,1.381398,162731810,2013-12-02 00:00:00+08:00
1.376225,1.386572,1.365877,1.376225,102204920,2013-12-03 00:00:00+08:00
1.371051,1.386572,1.365877,1.376225,99424703,2013-12-04 00:00:00+08:00
1.376225,1.376225,1.350356,1.365877,82654490,2013-12-05 00:00:00+08:00
1.355529,1.365877,1.350356,1.365877,90672203,2013-12-06 00:00:00+08:00
1.365877,1.365877,1.350356,1.350356,74080791,2013-12-09 00:00:00+08:00
1.350356,1.360703,1.345182,1.350356,55477823,2013-12-10 00:00:00+08:00
1.345182,1.355529,1.319313,1.32966,95646137,2013-12-11 00:00:00+08:00
1.324487,1.32966,1.314139,1.319313,81003132,2013-12-12 00:00:00+08:00
1.314139,1.319313,1.303792,1.308965,82596805,2013-12-13 00:00:00+08:00
1.314139,1.319313,1.303792,1.308965,64550023,2013-12-16 00:00:00+08:00
1.314139,1.314139,1.298618,1.314139,93901607,2013-12-17 00:00:00+08:00
1.308965,1.308965,1.303792,1.308965,46034969,2013-12-18 00:00:00+08:00
1.308965,1.308965,1.298618,1.303792,80112715,2013-12-19 00:00:00+08:00
1.303792,1.303792,1.262401,1.267575,142569916,2013-12-20 00:00:00+08:00
1.277923,1.283097,1.267575,1.277923,67986908,2013-12-23 00:00:00+08:00
1.277923,1.283097,1.272749,1.272749,52862514,2013-12-24 00:00:00+08:00
1.277923,1.283097,1.272749,1.277923,38640846,2013-12-25 00:00:00+08:00
1.272749,1.277923,1.252054,1.262401,69320929,2013-12-26 00:00:00+08:00
1.262401,1.283097,1.257228,1.272749,99197709,2013-12-27 00:00:00+08:00
1.277923,1.283097,1.267575,1.272749,67745326,2013-12-30 00:00:00+08:00
1.272749,1.293444,1.267575,1.283097,77204467,2013-12-31 00:00:00+08:00
1.283097,1.283097,1.267575,1.277923,58007158,2014-01-02 00:00:00+08:00
1.272749,1.277923,1.262401,1.272749,65319035,2014-01-03 00:00:00+08:00
1.272749,1.272749,1.24688,1.262401,103628249,2014-01-06 00:00:00+08:00
1.252054,1.257228,1.24688,1.257228,62578367,2014-01-07 00:00:00+08:00
1.252054,1.257228,1.24688,1.252054,80706713,2014-01-08 00:00:00+08:00
1.252054,1.257228,1.24688,1.24688,62909567,2014-01-09 00:00:00+08:00
1.24688,1.252054,1.236533,1.24688,91387731,2014-01-10 00:00:00+08:00
1.241706,1.252054,1.236533,1.24688,67092204,2014-01-13 00:00:00+08:00
1.24688,1.252054,1.241706,1.24688,60804750,2014-01-14 00:00:00+08:00
1.24688,1.252054,1.236533,1.236533,61573127,2014-01-15 00:00:00+08:00
1.236533,1.241706,1.221011,1.231359,121063060,2014-01-16 00:00:00+08:00
1.226185,1.231359,1.215837,1.221011,67601324,2014-01-17 00:00:00+08:00
1.221011,1.231359,1.215837,1.221011,59263005,2014-01-20 00:00:00+08:00
1.226185,1.231359,1.221011,1.226185,52002070,2014-01-21 00:00:00+08:00
1.226185,1.241706,1.226185,1.236533,118387537,2014-01-22 00:00:00+08:00
1.231359,1.231359,1.221011,1.221011,80176963,2014-01-23 00:00:00+08:00
1.221011,1.231359,1.221011,1.226185,66719628,2014-01-24 00:00:00+08:00
1.221011,1.226185,1.215837,1.221011,48672063,2014-01-27 00:00:00+08:00
1.226185,1.231359,1.221011,1.226185,72620764,2014-01-28 00:00:00+08:00
1.231359,1.241706,1.226185,1.241706,68347386,2014-01-29 00:00:00+08:00
1.236533,1.241706,1.226185,1.231359,33810844,2014-01-30 00:00:00+08:00
1.226185,1.226185,1.215837,1.226185,52286491,2014-02-07 00:00:00+08:00
1.226185,1.236533,1.226185,1.231359,94072423,2014-02-10 00:00:00+08:00
1.231359,1.252054,1.226185,1.24688,175977031,2014-02-11 00:00:00+08:00
1.241706,1.252054,1.236533,1.24688,92337401,2014-02-12 00:00:00+08:00
1.241706,1.257228,1.236533,1.24688,119629365,2014-02-13 00:00:00+08:00
1.24688,1.24688,1.236533,1.24688,66736373,2014-02-14 00:00:00+08:00
1.24688,1.24688,1.241706,1.241706,61490710,2014-02-17 00:00:00+08:00
1.241706,1.24688,1.231359,1.231359,66523489,2014-02-18 00:00:00+08:00
1.231359,1.257228,1.226185,1.24688,143612592,2014-02-19 00:00:00+08:00
1.241706,1.252054,1.226185,1.231359,120760769,2014-02-20 00:00:00+08:00
1.231359,1.236533,1.226185,1.231359,61346535,2014-02-21 00:00:00+08:00
1.226185,1.226185,1.20549,1.215837,108632662,2014-02-24 00:00:00+08:00
1.215837,1.221011,1.20549,1.210664,98793217,2014-02-25 00:00:00+08:00
1.20549,1.215837,1.200316,1.210664,69147661,2014-02-26 00:00:00+08:00
1.210664,1.215837,1.200316,1.210664,96786673,2014-02-27 00:00:00+08:00
1.210664,1.210664,1.200316,1.20549,75320115,2014-02-28 00:00:00+08:00
1.210664,1.210664,1.200316,1.20549,104470687,2014-03-03 00:00:00+08:00
1.200316,1.210664,1.195142,1.210664,106243284,2014-03-04 00:00:00+08:00
1.20549,1.210664,1.200316,1.200316,53351922,2014-03-05 00:00:00+08:00
1.200316,1.20549,1.195142,1.200316,55706964,2014-03-06 00:00:00+08:00
1.20549,1.210664,1.200316,1.20549,71083237,2014-03-07 00:00:00+08:00
1.200316,1.20549,1.179621,1.184795,89045402,2014-03-10 00:00:00+08:00
1.184795,1.184795,1.179621,1.184795,64490541,2014-03-11 00:00:00+08:00
1.184795,1.189968,1.174447,1.184795,90609177,2014-03-12 00:00:00+08:00
1.189968,1.262401,1.184795,1.221011,273061312,2014-03-13 00:00:00+08:00
1.215837,1.231359,1.200316,1.221011,184976226,2014-03-14 00:00:00+08:00
1.215837,1.221011,1.20549,1.210664,94974164,2014-03-17 00:00:00+08:00
1.210664,1.210664,1.200316,1.210664,93141226,2014-03-18 00:00:00+08:00
1.20549,1.210664,1.200316,1.20549,56793853,2014-03-19 00:00:00+08:00
1.20549,1.215837,1.200316,1.20549,96472241,2014-03-20 00:00:00+08:00
1.20549,1.252054,1.200316,1.241706,306111536,2014-03-21 00:00:00+08:00
1.24688,1.252054,1.231359,1.241706,172079569,2014-03-24 00:00:00+08:00
1.236533,1.24688,1.231359,1.241706,91715585,2014-03-25 00:00:00+08:00
1.241706,1.24688,1.236533,1.241706,101473574,2014-03-26 00:00:00+08:00
1.241706,1.257228,1.231359,1.241706,116135826,2014-03-27 00:00:00+08:00
1.241706,1.267575,1.241706,1.257228,136644447,2014-03-28 00:00:00+08:00
1.257228,1.262401,1.24688,1.252054,95415444,2014-03-31 00:00:00+08:00
1.252054,1.262401,1.24688,1.252054,55792290,2014-04-01 00:00:00+08:00
1.257228,1.262401,1.252054,1.262401,64383049,2014-04-02 00:00:00+08:00
1.262401,1.262401,1.221011,1.236533,190123974,2014-04-03 00:00:00+08:00
1.231359,1.24688,1.226185,1.241706,65625517,2014-04-04 00:00:00+08:00
1.241706,1.272749,1.236533,1.262401,172573022,2014-04-08 00:00:00+08:00
1.262401,1.267575,1.257228,1.267575,76897135,2014-04-09 00:00:00+08:00
1.262401,1.28827,1.257228,1.272749,160322901,2014-04-10 00:00:00+08:00
1.272749,1.283097,1.267575,1.277923,134009772,2014-04-11 00:00:00+08:00
1.277923,1.283097,1.267575,1.277923,61366797,2014-04-14 00:00:00+08:00
1.267575,1.272749,1.252054,1.257228,68512987,2014-04-15 00:00:00+08:00
1.257228,1.267575,1.252054,1.262401,54125128,2014-04-16 00:00:00+08:00
1.267575,1.267575,1.257228,1.262401,40772855,2014-04-17 00:00:00+08:00
1.257228,1.257228,1.24688,1.252054,76094499,2014-04-18 00:00:00+08:00
1.252054,1.262401,1.241706,1.241706,67548038,2014-04-21 00:00:00+08:00
1.241706,1.252054,1.241706,1.24688,55624172,2014-04-22 00:00:00+08:00
1.24688,1.252054,1.241706,1.252054,54581486,2014-04-23 00:00:00+08:00
1.24688,1.252054,1.241706,1.241706,51559030,2014-04-24 00:00:00+08:00
1.24688,1.257228,1.241706,1.24688,86433812,2014-04-25 00:00:00+08:00
1.24688,1.257228,1.241706,1.252054,92814167,2014-04-28 00:00:00+08:00
1.252054,1.262401,1.24688,1.257228,85845206,2014-04-29 00:00:00+08:00
1.257228,1.262401,1.24688,1.252054,47872942,2014-04-30 00:00:00+08:00
1.24688,1.24688,1.231359,1.236533,106293750,2014-05-05 00:00:00+08:00
1.236533,1.241706,1.231359,1.236533,63954878,2014-05-06 00:00:00+08:00
1.231359,1.236533,1.231359,1.231359,46398822,2014-05-07 00:00:00+08:00
1.236533,1.24688,1.231359,1.236533,51441079,2014-05-08 00:00:00+08:00
1.241706,1.252054,1.236533,1.241706,78057644,2014-05-09 00:00:00+08:00
1.24688,1.262401,1.241706,1.252054,93779086,2014-05-12 00:00:00+08:00
1.252054,1.262401,1.252054,1.257228,63140502,2014-05-13 00:00:00+08:00
1.257228,1.262401,1.252054,1.257228,38293172,2014-05-14 00:00:00+08:00
1.257228,1.262401,1.257228,1.262401,44806888,2014-05-15 00:00:00+08:00
1.262401,1.272749,1.257228,1.267575,73314380,2014-05-16 00:00:00+08:00
1.267575,1.267575,1.252054,1.262401,57990499,2014-05-19 00:00:00+08:00
1.262401,1.267575,1.257228,1.267575,69663649,2014-05-20 00:00:00+08:00
1.262401,1.272749,1.257228,1.272749,48794715,2014-05-21 00:00:00+08:00
1.267575,1.283097,1.267575,1.272749,52063589,2014-05-22 00:00:00+08:00
1.272749,1.277923,1.267575,1.277923,31764281,2014-05-23 00:00:00+08:00
1.277923,1.283097,1.272749,1.272749,43154995,2014-05-26 00:00:00+08:00
1.272749,1.283097,1.267575,1.277923,56066897,2014-05-27 00:00:00+08:00
1.277923,1.293444,1.272749,1.283097,66213104,2014-05-28 00:00:00+08:00
1.28827,1.293444,1.283097,1.28827,44196537,2014-05-29 00:00:00+08:00
1.28827,1.293444,1.283097,1.28827,45785204,2014-05-30 00:00:00+08:00
1.28827,1.298618,1.283097,1.298618,60776682,2014-06-03 00:00:00+08:00
1.293444,1.298618,1.283097,1.283097,61728947,2014-06-04 00:00:00+08:00
1.283097,1.308965,1.283097,1.303792,68929128,2014-06-05 00:00:00+08:00
1.303792,1.314139,1.28827,1.298618,79721931,2014-06-06 00:00:00+08:00
1.293444,1.314139,1.293444,1.303792,62253590,2014-06-09 00:00:00+08:00
1.303792,1.319313,1.298618,1.319313,80869850,2014-06-10 00:00:00+08:00
1.314139,1.324487,1.308965,1.319313,61825570,2014-06-11 00:00:00+08:00
1.314139,1.319313,1.314139,1.319313,46601286,2014-06-12 00:00:00+08:00
1.314139,1.334834,1.314139,1.334834,107204469,2014-06-13 00:00:00+08:00
1.334834,1.340008,1.319313,1.334834,126600142,2014-06-16 00:00:00+08:00
1.32966,1.334834,1.319313,1.32966,87823418,2014-06-17 00:00:00+08:00
1.324487,1.32966,1.298618,1.303792,122176717,2014-06-18 00:00:00+08:00
1.303792,1.308965,1.283097,1.28827,86149348,2014-06-19 00:00:00+08:00
1.28827,1.303792,1.283097,1.298618,57660435,2014-06-20 00:00:00+08:00
1.303792,1.303792,1.28827,1.293444,58205880,2014-06-23 00:00:00+08:00
1.298618,1.298618,1.293444,1.293444,34026304,2014-06-24 00:00:00+08:00
1.293444,1.298618,1.293444,1.298618,36246002,2014-06-25 00:00:00+08:00
1.298618,1.308965,1.293444,1.308965,53135820,2014-06-26 00:00:00+08:00
1.308965,1.308965,1.298618,1.303792,45202761,2014-06-27 00:00:00+08:00
1.308965,1.314139,1.303792,1.303792,59697623,2014-06-30 00:00:00+08:00
1.308965,1.308965,1.298618,1.308965,74836398,2014-07-01 00:00:00+08:00
1.303792,1.314139,1.298618,1.303792,115497351,2014-07-02 00:00:00+08:00
1.309363,1.320507,1.303792,1.314935,96506264,2014-07-03 00:00:00+08:00
1.314935,1.320507,1.309363,1.314935,51629880,2014-07-04 00:00:00+08:00
1.314935,1.320507,1.309363,1.320507,87780477,2014-07-07 00:00:00+08:00
1.320507,1.326079,1.309363,1.320507,67936533,2014-07-08 00:00:00+08:00
1.320507,1.320507,1.309363,1.309363,67700113,2014-07-09 00:00:00+08:00
1.309363,1.314935,1.309363,1.314935,45614801,2014-07-10 00:00:00+08:00
1.314935,1.320507,1.309363,1.309363,54611032,2014-07-11 00:00:00+08:00
1.314935,1.314935,1.309363,1.314935,83630539,2014-07-14 00:00:00+08:00
1.314935,1.320507,1.314935,1.320507,69094815,2014-07-15 00:00:00+08:00
1.320507,1.320507,1.314935,1.320507,87282035,2014-07-16 00:00:00+08:00
1.320507,1.320507,1.309363,1.320507,65306186,2014-07-17 00:00:00+08:00
1.314935,1.320507,1.309363,1.314935,63066428,2014-07-18 00:00:00+08:00
1.314935,1.320507,1.309363,1.314935,57422013,2014-07-21 00:00:00+08:00
1.314935,1.320507,1.309363,1.314935,128271711,2014-07-22 00:00:00+08:00
1.314935,1.320507,1.309363,1.314935,140037306,2014-07-23 00:00:00+08:00
1.314935,1.342794,1.314935,1.337222,181943422,2014-07-24 00:00:00+08:00
1.342794,1.370653,1.337222,1.365081,145703809,2014-07-25 00:00:00+08:00
1.370653,1.415227,1.365081,1.409655,296383136,2014-07-28 00:00:00+08:00
1.409655,1.415227,1.39294,1.404083,179429158,2014-07-29 00:00:00+08:00
1.398512,1.409655,1.381796,1.387368,193424954,2014-07-30 00:00:00+08:00
1.387368,1.404083,1.376225,1.404083,183175160,2014-07-31 00:00:00+08:00
1.398512,1.431942,1.39294,1.404083,240168007,2014-08-01 00:00:00+08:00
1.409655,1.415227,1.398512,1.409655,154113973,2014-08-04 00:00:00+08:00
1.415227,1.420799,1.404083,1.409655,134652981,2014-08-05 00:00:00+08:00
1.409655,1.415227,1.39294,1.409655,137825800,2014-08-06 00:00:00+08:00
1.409655,1.415227,1.387368,1.387368,125412902,2014-08-07 00:00:00+08:00
1.39294,1.398512,1.381796,1.39294,108872959,2014-08-08 00:00:00+08:00
1.398512,1.409655,1.39294,1.404083,80385796,2014-08-11 00:00:00+08:00
1.404083,1.409655,1.39294,1.398512,77972802,2014-08-12 00:00:00+08:00
1.398512,1.404083,1.387368,1.398512,128507426,2014-08-13 00:00:00+08:00
1.39294,1.404083,1.387368,1.39294,123949250,2014-08-14 00:00:00+08:00
1.398512,1.404083,1.387368,1.404083,95062662,2014-08-15 00:00:00+08:00
1.404083,1.404083,1.39294,1.39294,96714845,2014-08-18 00:00:00+08:00
1.39294,1.404083,1.39294,1.398512,152261756,2014-08-19 00:00:00+08:00
1.398512,1.398512,1.387368,1.39294,69961731,2014-08-20 00:00:00+08:00
1.39294,1.398512,1.376225,1.381796,119562627,2014-08-21 00:00:00+08:00
1.381796,1.387368,1.376225,1.381796,112642374,2014-08-22 00:00:00+08:00
1.381796,1.387368,1.370653,1.370653,98612284,2014-08-25 00:00:00+08:00
1.370653,1.376225,1.365081,1.370653,95495822,2014-08-26 00:00:00+08:00
1.365081,1.370653,1.359509,1.365081,55448850,2014-08-27 00:00:00+08:00
1.359509,1.365081,1.342794,1.342794,75657677,2014-08-28 00:00:00+08:00
1.348366,1.359509,1.342794,1.353938,90323038,2014-08-29 00:00:00+08:00
1.359509,1.365081,1.348366,1.359509,110201076,2014-09-01 00:00:00+08:00
1.359509,1.381796,1.359509,1.376225,146745469,2014-09-02 00:00:00+08:00
1.381796,1.398512,1.376225,1.39294,140760393,2014-09-03 00:00:00+08:00
1.39294,1.404083,1.387368,1.398512,95434550,2014-09-04 00:00:00+08:00
1.404083,1.409655,1.398512,1.404083,111097256,2014-09-05 00:00:00+08:00
1.409655,1.409655,1.398512,1.398512,87943423,2014-09-09 00:00:00+08:00
1.398512,1.398512,1.381796,1.387368,118472541,2014-09-10 00:00:00+08:00
1.387368,1.398512,1.381796,1.381796,156334158,2014-09-11 00:00:00+08:00
1.381796,1.39294,1.376225,1.39294,74291406,2014-09-12 00:00:00+08:00
1.387368,1.387368,1.376225,1.381796,113939965,2014-09-15 00:00:00+08:00
1.387368,1.409655,1.381796,1.39294,271938208,2014-09-16 00:00:00+08:00
1.387368,1.39294,1.381796,1.387368,174592386,2014-09-17 00:00:00+08:00
1.381796,1.398512,1.376225,1.39294,176363915,2014-09-18 00:00:00+08:00
1.39294,1.39294,1.381796,1.39294,126936859,2014-09-19 00:00:00+08:00
1.387368,1.387368,1.365081,1.365081,121634838,2014-09-22 00:00:00+08:00
1.365081,1.376225,1.365081,1.370653,88711696,2014-09-23 00:00:00+08:00
1.370653,1.39294,1.365081,1.381796,181587220,2014-09-24 00:00:00+08:00
1.39294,1.398512,1.381796,1.387368,156237203,2014-09-25 00:00:00+08:00
1.381796,1.39294,1.381796,1.387368,83087175,2014-09-26 00:00:00+08:00
1.387368,1.39294,1.376225,1.381796,143507132,2014-09-29 00:00:00+08:00
1.387368,1.387368,1.376225,1.387368,136327921,2014-09-30 00:00:00+08:00
1.387368,1.387368,1.376225,1.387368,125732847,2014-10-08 00:00:00+08:00
1.387368,1.39294,1.381796,1.387368,108967225,2014-10-09 00:00:00+08:00
