date,base_regime,z_sigma,buy_th,sell_th,target_exp,actual_exp,long_candidate_count
2021-01-26,bull,-1.0589254238718018,0.5499999999999999,0.32,1.0,,124
2021-01-27,bull,-0.9386273952476852,0.5499999999999999,0.32,1.0,,124
2021-01-28,bull,-0.9703759821257303,0.5499999999999999,0.32,1.0,,124
2021-01-29,bull,-0.7762501727591438,0.5499999999999999,0.32,1.0,,124
2021-02-01,bull,-0.8173848714541091,0.5499999999999999,0.32,1.0,,124
2021-02-02,bull,-0.8013941405443301,0.5499999999999999,0.32,1.0,,124
2021-02-03,bull,-0.8436303574088279,0.5499999999999999,0.32,1.0,,124
2021-02-04,bull,-0.8608627370308949,0.5499999999999999,0.32,1.0,,124
2021-02-05,bull,-0.9008889729812792,0.5499999999999999,0.32,1.0,,124
2021-02-08,bull,-0.9077181841473521,0.5499999999999999,0.32,1.0,,124
2021-02-09,bull,-0.902851625651161,0.5499999999999999,0.32,1.0,,124
2021-02-10,bull,-0.8181809259203097,0.5499999999999999,0.32,1.0,,124
2021-02-18,bull,-0.7355112298659789,0.5499999999999999,0.32,1.0,,124
2021-02-19,bull,-0.7124207169277054,0.5499999999999999,0.32,1.0,,124
2021-02-22,bull,-0.7135553241691558,0.5499999999999999,0.32,1.0,,124
2021-02-23,bull,-0.4475691548544249,0.5499999999999999,0.32,1.0,,124
2021-02-24,bull,-0.4637045608546466,0.5499999999999999,0.32,1.0,,124
2021-02-25,bull,-0.3133757272852832,0.5499999999999999,0.32,1.0,,124
2021-02-26,bull,-0.3535867527234629,0.5499999999999999,0.32,1.0,,124
2021-03-01,bull,-0.20840133988200718,0.5499999999999999,0.32,1.0,,124
2021-03-02,bull,-0.1917028368884434,0.5499999999999999,0.32,1.0,,124
2021-03-03,bull,-0.15489642861752528,0.5499999999999999,0.32,1.0,,124
2021-03-04,bull,-0.1724477869555747,0.5499999999999999,0.32,1.0,,124
2021-03-05,bull,0.04351473570223348,0.5499999999999999,0.32,0.9871138011504731,,124
2021-03-08,bull,0.04603197560771858,0.5499999999999999,0.32,0.9863785144843831,,124
2021-03-09,bull,0.28551980530822574,0.5499999999999999,0.32,0.9211021297715872,,124
2021-03-10,bull,0.357428753805795,0.5499999999999999,0.32,0.9031558400766889,,124
2021-03-11,bull,0.3635249800562019,0.5499999999999999,0.32,0.9016665099823918,,124
2021-03-12,bull,0.4379197178898515,0.5499999999999999,0.32,0.8838795191036533,,124
2021-03-15,bull,0.4390417130599915,0.5499999999999999,0.32,0.8836166320525981,,124
2021-03-16,bull,0.5075019613551313,0.5499999999999999,0.32,0.867866773132146,,124
2021-03-17,bull,0.506351670840146,0.5499999999999999,0.32,0.8681267681359862,,124
2021-03-18,bull,0.508830866147766,0.5499999999999999,0.32,0.8675666005590064,,124
2021-03-19,bull,0.5191875840862574,0.5499999999999999,0.32,0.8652343244293121,,124
2021-03-22,bull,0.6187461813098932,0.5499999999999999,0.32,0.8434378207682012,,124
2021-03-23,bull,0.6351436527781457,0.5499999999999999,0.32,0.8399527942329098,,124
2021-03-24,bull,0.6387604266469957,0.5499999999999999,0.32,0.8391879786215924,,124
2021-03-25,neutral,0.6402162817506241,0.6,0.3,0.7969364858678776,,110
2021-03-26,neutral,0.6300818406758276,0.6,0.3,0.7989742501448442,,110
2021-03-29,neutral,0.7227138339682332,0.6,0.3,0.7807272785669815,,110
2021-03-30,neutral,0.7164688283275777,0.6,0.3,0.7819312006510335,,110
2021-03-31,neutral,0.7330985320911323,0.6,0.3,0.778733487112324,,110
2021-04-01,neutral,0.7498359478460904,0.6,0.3,0.7755413622606345,,110
2021-04-02,neutral,0.7470794707232962,0.6,0.3,0.7760652705330346,,110
2021-04-06,neutral,0.7056212266593583,0.6,0.3,0.7840312683964428,,110
2021-04-07,bear,0.6937668339193014,0.65,0.35,0.39316959290176134,,96
2021-04-08,bear,0.6398547466203302,0.65,0.35,0.39850450103831947,,96
2021-04-09,bear,0.6319673616442216,0.65,0.35,0.39929716688037836,,96
2021-04-12,bear,0.611262830550294,0.65,0.35,0.40139301149004625,,96
2021-04-13,bear,0.6674735078045358,0.65,0.35,0.39575350578110324,,96
2021-04-14,bear,0.6641792616156184,0.65,0.35,0.3960796359551063,,96
2021-04-15,bear,0.5178010471640324,0.65,0.35,0.41113427289152377,,96
2021-04-16,bear,0.5308850088377041,0.65,0.35,0.4097422022079031,,96
2021-04-19,bear,0.4846206533194048,0.65,0.35,0.41470728533359497,,96
2021-04-20,bear,0.6250894946394505,0.65,0.35,0.39999095653563654,,96
2021-04-21,bear,0.6065697179518184,0.65,0.35,0.40187114066597857,,96
2021-04-22,bear,0.5842014668758678,0.65,0.35,0.4041657353621418,,96
2021-04-23,bear,0.5820937444452855,0.65,0.35,0.4043833027358085,,96
2021-04-26,bear,0.5531051949459741,0.65,0.35,0.4073995566409596,,96
2021-04-27,bear,0.5845684015583787,0.65,0.35,0.4041278828492863,,96
2021-04-28,bear,0.5722099201320872,0.65,0.35,0.40540668239390987,,96
2021-04-29,bear,0.5194826667185108,0.65,0.35,0.41095482714773496,,96
2021-04-30,bear,0.5501442753797462,0.65,0.35,0.4077101744531556,,96
2021-05-06,bear,0.41794605525293754,0.65,0.35,0.4220782216730696,,96
2021-05-07,bear,0.45693114137817337,0.65,0.35,0.417736900392379,,96
2021-05-10,bear,0.4617089695248449,0.65,0.35,0.41721098395685075,,96
2021-05-11,bear,0.4092474113816307,0.65,0.35,0.42305923140581975,,96
2021-05-12,bear,0.4358630496076856,0.65,0.35,0.4200718594815943,,96
2021-05-13,bear,0.4572352620749884,0.65,0.35,0.4177033849885457,,96
2021-05-14,bear,0.4872383627921282,0.65,0.35,0.4144231437768938,,96
2021-05-17,bear,0.5788056696867908,0.65,0.35,0.40472317883158526,,96
2021-05-18,bear,0.5121573142120651,0.65,0.35,0.41173766326645084,,96
2021-05-19,bear,0.38586233383838786,0.65,0.35,0.42571928853030366,,96
2021-05-20,bear,0.3830929556222066,0.65,0.35,0.4260365227849875,,96
2021-05-21,bear,0.3881802248484051,0.65,0.35,0.4254541354155163,,96
2021-05-24,bear,0.18123740522536605,0.65,0.35,0.4505054674138234,,96
2021-05-25,bear,0.19188975793064164,0.65,0.35,0.44914415126153795,,96
2021-05-26,bear,0.30844925585517957,0.65,0.35,0.43476876901818085,,96
2021-05-27,bear,0.3020945334237828,0.65,0.35,0.43552874417109594,,96
2021-05-28,bear,0.15619845754600892,0.65,0.35,0.45373804516460414,,96
2021-05-31,bear,0.09863379989947707,0.65,0.35,0.4613486294788262,,96
2021-06-01,bear,0.05993416071592059,0.65,0.35,0.46661023220539266,,96
2021-06-02,bear,-0.037145280721070165,0.65,0.35,0.475,,96
2021-06-03,bear,-0.2862475808599575,0.65,0.35,0.475,,96
2021-06-04,bear,-0.27285458492846254,0.65,0.35,0.475,,96
2021-06-07,bear,-0.6312122339029069,0.65,0.35,0.475,,96
2021-06-08,bear,-0.7820507573464078,0.65,0.35,0.475,,96
2021-06-09,bear,-0.756524752278699,0.65,0.35,0.475,,96
2021-06-10,bear,-0.9423597798834987,0.65,0.35,0.475,,96
2021-06-11,bear,-0.9253480582969824,0.65,0.35,0.475,,96
2021-06-15,neutral,-1.0525896337455767,0.6,0.3,0.95,,110
2021-06-16,neutral,-1.021389847881359,0.6,0.3,0.95,,110
2021-06-17,neutral,-0.9244822018563853,0.6,0.3,0.95,,110
2021-06-18,neutral,-0.9332736800584557,0.6,0.3,0.95,,110
2021-06-21,neutral,-1.1622087388585352,0.6,0.3,0.95,,110
2021-06-22,neutral,-1.184574759461397,0.6,0.3,0.95,,110
2021-06-23,neutral,-1.197407176775707,0.6,0.3,0.95,,110
2021-06-24,neutral,-1.2808186708678992,0.6,0.3,0.95,,110
2021-06-25,neutral,-1.2723014863098452,0.6,0.3,0.95,,110
2021-06-28,bear,-1.3490248567769665,0.65,0.35,0.475,,96
2021-06-29,bear,-1.3422933188661652,0.65,0.35,0.475,,96
2021-06-30,bear,-1.3112032134092924,0.65,0.35,0.475,,96
2021-07-01,bear,-1.3257989660603349,0.65,0.35,0.475,,96
2021-07-02,bear,-1.3708464647955763,0.65,0.35,0.475,,96
2021-07-05,bear,-1.1146206178552727,0.65,0.35,0.475,,96
2021-07-06,bear,-1.120608306440376,0.65,0.35,0.475,,96
2021-07-07,bear,-1.140774638962625,0.65,0.35,0.475,,96
2021-07-08,bear,-1.1042684664221085,0.65,0.35,0.475,,96
2021-07-09,neutral,-1.1534789211681133,0.6,0.3,0.95,,110
2021-07-12,neutral,-1.2637733383969612,0.6,0.3,0.95,,110
2021-07-13,neutral,-1.2205356826438212,0.6,0.3,0.95,,110
2021-07-14,neutral,-1.2448138700779383,0.6,0.3,0.95,,110
2021-07-15,bear,-1.2132146537893658,0.65,0.35,0.475,,96
2021-07-16,neutral,-1.1606605748859602,0.6,0.3,0.95,,110
2021-07-19,neutral,-1.3128258886038473,0.6,0.3,0.95,,110
2021-07-20,neutral,-1.3023651267128304,0.6,0.3,0.95,,111
2021-07-21,neutral,-1.2988184537114527,0.6,0.3,0.95,,111
2021-07-22,bull,-1.2778424980831795,0.5499999999999999,0.32,1.0,,124
2021-07-23,bull,-1.2985472556257769,0.5499999999999999,0.32,1.0,,124
2021-07-26,bull,-1.2842092535818925,0.5499999999999999,0.32,1.0,,125
2021-07-27,neutral,-0.9308090852543636,0.6,0.3,0.95,,111
2021-07-28,neutral,-0.5655380202935733,0.6,0.3,0.95,,111
2021-07-29,neutral,-0.5890279823533745,0.6,0.3,0.95,,111
2021-07-30,neutral,-0.4790740397663071,0.6,0.3,0.95,,111
2021-08-02,neutral,-0.4979337990616213,0.6,0.3,0.95,,111
2021-08-03,neutral,-0.34065724676646925,0.6,0.3,0.95,,111
2021-08-04,neutral,-0.33747364963208565,0.6,0.3,0.95,,111
2021-08-05,neutral,-0.3214754397172308,0.6,0.3,0.95,,111
2021-08-06,neutral,-0.3123819394166892,0.6,0.3,0.95,,111
2021-08-09,neutral,-0.3288799588706858,0.6,0.3,0.95,,111
2021-08-10,neutral,-0.4401216494130645,0.6,0.3,0.95,,111
2021-08-11,neutral,-0.4591499962278602,0.6,0.3,0.95,,111
2021-08-12,neutral,-0.4462937465337991,0.6,0.3,0.95,,111
2021-08-13,neutral,-0.42415419365775187,0.6,0.3,0.95,,111
2021-08-16,neutral,-0.4151366377297841,0.6,0.3,0.95,,111
2021-08-17,neutral,-0.4367898083659122,0.6,0.3,0.95,,111
2021-08-18,neutral,-0.31547641818793165,0.6,0.3,0.95,,111
2021-08-19,neutral,-0.5892549454552609,0.6,0.3,0.95,,111
2021-08-20,neutral,-0.5758489978233958,0.6,0.3,0.95,,111
2021-08-23,neutral,-0.4815066981662447,0.6,0.3,0.95,,111
2021-08-24,neutral,-0.4006439411481605,0.6,0.3,0.95,,111
2021-08-25,neutral,-0.35198931334884825,0.6,0.3,0.95,,111
2021-08-26,neutral,-0.3462621503681091,0.6,0.3,0.95,,111
2021-08-27,neutral,-0.25925389291330037,0.6,0.3,0.95,,111
2021-08-30,neutral,-0.24764869482656002,0.6,0.3,0.95,,111
2021-08-31,bear,-0.25482171796584635,0.65,0.35,0.475,,97
2021-09-01,bear,-0.24935429493453973,0.65,0.35,0.475,,97
2021-09-02,bear,-0.19454824496814868,0.65,0.35,0.475,,97
2021-09-03,bear,-0.18963547290311586,0.65,0.35,0.475,,97
2021-09-06,bear,-0.1979322459572507,0.65,0.35,0.475,,98
2021-09-07,bear,-0.08949122596974049,0.65,0.35,0.475,,98
2021-09-08,bear,-0.06817124129315677,0.65,0.35,0.475,,98
2021-09-09,bear,-0.14000536317066795,0.65,0.35,0.475,,98
2021-09-10,bear,-0.14045756922182176,0.65,0.35,0.475,,98
2021-09-13,bear,-0.10874452696697154,0.65,0.35,0.475,,98
2021-09-14,bear,-0.09866513776054467,0.65,0.35,0.475,,98
2021-09-15,bear,-0.04032975577646349,0.65,0.35,0.475,,98
2021-09-16,bear,-0.01618398446894153,0.65,0.35,0.475,,98
2021-09-17,bear,0.028249717934354185,0.65,0.35,0.47100824498036475,,98
2021-09-22,bear,-0.021343472045065037,0.65,0.35,0.475,,98
2021-09-23,bear,-0.007537857834312202,0.65,0.35,0.475,,98
2021-09-24,bear,-0.01600034272620704,0.65,0.35,0.475,,98
2021-09-27,bear,-0.027029287336640093,0.65,0.35,0.475,,98
2021-09-28,bear,-0.005321796632918292,0.65,0.35,0.475,,98
2021-09-29,bear,-0.25321191290979866,0.65,0.35,0.475,,98
2021-09-30,bear,-0.21555424621306976,0.65,0.35,0.475,,98
2021-10-08,bear,-0.18911968028287804,0.65,0.35,0.475,,98
2021-10-11,bear,-0.1658143531757506,0.65,0.35,0.475,,98
2021-10-12,bear,-0.18977844552000503,0.65,0.35,0.475,,98
2021-10-13,bear,-0.14901466682516382,0.65,0.35,0.475,,98
2021-10-14,bear,-0.14956740282637862,0.65,0.35,0.475,,98
2021-10-15,bear,-0.13556491373797377,0.65,0.35,0.475,,98
2021-10-18,bear,-0.16452020482730187,0.65,0.35,0.475,,98
2021-10-19,bear,-0.18593772498323233,0.65,0.35,0.475,,98
2021-10-20,bear,-0.17910268667744214,0.65,0.35,0.475,,98
2021-10-21,bear,-0.17901348521856844,0.65,0.35,0.475,,98
2021-10-22,bear,-0.16719550951410259,0.65,0.35,0.475,,98
2021-10-25,bear,-0.1641451708537562,0.65,0.35,0.475,,98
2021-10-26,bear,-0.1519357854812062,0.65,0.35,0.475,,98
2021-10-27,bear,-0.19607533734595772,0.65,0.35,0.475,,98
2021-10-28,bear,-0.5337834354316358,0.65,0.35,0.475,,98
2021-10-29,bear,-1.0487500855104903,0.65,0.35,0.475,,98
2021-11-01,bear,-1.0079540453992322,0.65,0.35,0.475,,98
2021-11-02,bear,-1.1470939090264816,0.65,0.35,0.475,,98
2021-11-03,bear,-1.1185392729372363,0.65,0.35,0.475,,98
2021-11-04,bear,-1.4081585958541438,0.65,0.35,0.475,,98
2021-11-05,bear,-1.3473379759801285,0.65,0.35,0.475,,98
2021-11-08,bear,-1.3644413968842195,0.65,0.35,0.475,,98
2021-11-09,bear,-1.3696964454825358,0.65,0.35,0.475,,98
2021-11-10,bear,-1.373547609106312,0.65,0.35,0.475,,98
2021-11-11,bear,-1.4378045424992605,0.65,0.35,0.475,,98
2021-11-12,bear,-1.3678917681473095,0.65,0.35,0.475,,98
2021-11-15,bear,-1.3703245003183977,0.65,0.35,0.475,,98
2021-11-16,bear,-1.3919415524741403,0.65,0.35,0.475,,98
2021-11-17,bear,-1.3965136007592538,0.65,0.35,0.475,,98
2021-11-18,bear,-1.3879202318708468,0.65,0.35,0.475,,98
2021-11-19,bear,-1.5412265024383256,0.65,0.35,0.475,,98
2021-11-22,bear,-1.5394424890333025,0.65,0.35,0.475,,98
2021-11-23,bear,-1.5392394763885924,0.65,0.35,0.475,,99
2021-11-24,bear,-1.712037035202248,0.65,0.35,0.475,,99
2021-11-25,bear,-1.788111375718844,0.65,0.35,0.475,,99
2021-11-26,bear,-1.8191099714322907,0.65,0.35,0.475,,99
2021-11-29,bear,-1.7754739550349539,0.65,0.35,0.475,,99
2021-11-30,bear,-1.955909734860766,0.65,0.35,0.475,,99
2021-12-01,bear,-1.940795939553972,0.65,0.35,0.475,,99
2021-12-02,bear,-1.9225632992895951,0.65,0.35,0.475,,99
2021-12-03,bear,-1.90234770748223,0.65,0.35,0.475,,99
2021-12-06,bear,-1.9303466301903203,0.65,0.35,0.475,,99
2021-12-07,bear,-1.9096866348729216,0.65,0.35,0.475,,99
2021-12-08,bear,-1.8899874804331793,0.65,0.35,0.475,,99
2021-12-09,bear,-1.9341945887375553,0.65,0.35,0.475,,99
2021-12-10,bear,-1.850062897922754,0.65,0.35,0.475,,99
2021-12-13,bear,-1.830126261630178,0.65,0.35,0.475,,99
2021-12-14,neutral,-1.8006646531022072,0.6,0.3,0.95,,113
2021-12-15,neutral,-1.7956736458292788,0.6,0.3,0.95,,113
2021-12-16,neutral,-1.7516734129616434,0.6,0.3,0.95,,113
2021-12-17,neutral,-1.8340402800217328,0.6,0.3,0.95,,113
2021-12-20,bull,-1.7420343008235752,0.5499999999999999,0.32,1.0,,127
2021-12-21,bull,-1.6903881182876255,0.5499999999999999,0.32,1.0,,127
2021-12-22,bull,-1.702827551640342,0.5499999999999999,0.32,1.0,,127
2021-12-23,bull,-1.7147197931503808,0.5499999999999999,0.32,1.0,,127
2021-12-24,bull,-1.6998177424608252,0.5499999999999999,0.32,1.0,,127
2021-12-27,bull,-1.6719660816782502,0.5499999999999999,0.32,1.0,,127
2021-12-28,bull,-1.6743781708858496,0.5499999999999999,0.32,1.0,,127
2021-12-29,bull,-1.6387937072288694,0.5499999999999999,0.32,1.0,,128
2021-12-30,bull,-1.5765002221378115,0.5499999999999999,0.32,1.0,,128
2021-12-31,bull,-1.5594507653078737,0.5499999999999999,0.32,1.0,,128
2022-01-04,bull,-1.619431369787968,0.5499999999999999,0.32,1.0,,128
2022-01-05,bull,-1.6006654847563504,0.5499999999999999,0.32,1.0,,128
2022-01-06,bull,-1.5953543692854637,0.5499999999999999,0.32,1.0,,128
2022-01-07,bull,-1.602332883219151,0.5499999999999999,0.32,1.0,,128
2022-01-10,bull,-1.6032915968542958,0.5499999999999999,0.32,1.0,,128
2022-01-11,bull,-1.5916336753794056,0.5499999999999999,0.32,1.0,,128
2022-01-12,bull,-1.6024703767617554,0.5499999999999999,0.32,1.0,,128
2022-01-13,bull,-1.5923159925406325,0.5499999999999999,0.32,1.0,,128
2022-01-14,neutral,-1.4700652880948895,0.6,0.3,0.95,,114
2022-01-17,neutral,-1.4440423774418165,0.6,0.3,0.95,,114
2022-01-18,neutral,-1.4218974279664025,0.6,0.3,0.95,,114
2022-01-19,neutral,-1.380853411639498,0.6,0.3,0.95,,114
2022-01-20,neutral,-1.3625124776469426,0.6,0.3,0.95,,114
2022-01-21,neutral,-1.3877891489974152,0.6,0.3,0.95,,114
2022-01-24,neutral,-1.3675991606564328,0.6,0.3,0.95,,114
2022-01-25,neutral,-1.3986519509161024,0.6,0.3,0.95,,114
2022-01-26,neutral,-1.1937722992593323,0.6,0.3,0.95,,114
2022-01-27,neutral,-1.2031855556147855,0.6,0.3,0.95,,114
2022-01-28,neutral,-1.0580823782072262,0.6,0.3,0.95,,114
2022-02-07,neutral,-1.0488165085702899,0.6,0.3,0.95,,114
2022-02-08,neutral,-0.9518973914668528,0.6,0.3,0.95,,114
2022-02-09,neutral,-0.9412830043251122,0.6,0.3,0.95,,114
2022-02-10,neutral,-0.8996585701133076,0.6,0.3,0.95,,114
2022-02-11,neutral,-0.9026019330901536,0.6,0.3,0.95,,114
2022-02-14,neutral,-0.984343094353744,0.6,0.3,0.95,,114
2022-02-15,neutral,-0.9454173419817923,0.6,0.3,0.95,,114
2022-02-16,neutral,-0.8904915957127328,0.6,0.3,0.95,,114
2022-02-17,neutral,-0.8787455424918277,0.6,0.3,0.95,,114
2022-02-18,neutral,-0.8706862410876157,0.6,0.3,0.95,,114
2022-02-21,neutral,-0.8854852139108388,0.6,0.3,0.95,,114
2022-02-22,neutral,-0.9269730683734015,0.6,0.3,0.95,,114
2022-02-23,neutral,-0.8804273383106263,0.6,0.3,0.95,,114
2022-02-24,neutral,-0.8261693021047722,0.6,0.3,0.95,,114
2022-02-25,neutral,-0.6934769927701012,0.6,0.3,0.95,,114
2022-02-28,neutral,-0.6517807621195372,0.6,0.3,0.95,,114
2022-03-01,neutral,-0.6604185936823483,0.6,0.3,0.95,,114
2022-03-02,neutral,-0.628586521513012,0.6,0.3,0.95,,114
2022-03-03,neutral,-0.6062781688605824,0.6,0.3,0.95,,114
2022-03-04,neutral,-0.5983352051435524,0.6,0.3,0.95,,114
2022-03-07,bear,-0.5584023949590465,0.65,0.35,0.475,,100
2022-03-08,neutral,-0.2911585552560187,0.6,0.3,0.95,,114
2022-03-09,neutral,-0.1869709061420812,0.6,0.3,0.95,,114
2022-03-10,neutral,-0.1912987429182782,0.6,0.3,0.95,,114
2022-03-11,neutral,-0.1802612231223815,0.6,0.3,0.95,,114
2022-03-14,neutral,-0.28126053746308893,0.6,0.3,0.95,,114
2022-03-15,neutral,-0.041196778806999554,0.6,0.3,0.95,,114
2022-03-16,neutral,0.44632733476947695,0.6,0.3,0.8378177155930153,,114
2022-03-17,neutral,1.0073237647753284,0.6,0.3,0.7295362418852358,,114
2022-03-18,neutral,1.1218284103778022,0.6,0.3,0.7107860160490702,,114
2022-03-21,neutral,1.1251115040373079,0.6,0.3,0.7102626099853693,,114
2022-03-22,neutral,1.0850766512708143,0.6,0.3,0.7166982416074665,,114
2022-03-23,neutral,1.0502484647015544,0.6,0.3,0.7223925120061063,,114
2022-03-24,neutral,1.0470522675329894,0.6,0.3,0.7229196137528132,,114
2022-03-25,neutral,1.0536021361999235,0.6,0.3,0.7218402660943588,,114
2022-03-28,neutral,1.0950345541662219,0.6,0.3,0.7150866294567729,,114
2022-03-29,neutral,1.101743459330872,0.6,0.3,0.7140049236361499,,114
2022-03-30,neutral,1.1061299699095817,0.6,0.3,0.7132994351712507,,114
2022-03-31,neutral,1.3268987121461044,0.6,0.3,0.6795083669145674,,114
2022-04-01,neutral,1.3018410102473368,0.6,0.3,0.6831817817278515,,114
2022-04-06,neutral,1.3370029242328743,0.6,0.3,0.6780382593515591,,114
2022-04-07,neutral,1.3345032257224712,0.6,0.3,0.6784013593027793,,114
2022-04-08,neutral,1.36557562236359,0.6,0.3,0.6739153059834077,,114
2022-04-11,neutral,1.3710320812667183,0.6,0.3,0.6731336508934618,,115
2022-04-12,neutral,1.552683034278448,0.6,0.3,0.6481080758668213,,115
2022-04-13,neutral,1.666156014346289,0.6,0.3,0.6333980225673226,,115
2022-04-14,neutral,1.6719916703131203,0.6,0.3,0.6326595504507107,,115
2022-04-15,neutral,1.7149515546087568,0.6,0.3,0.6272757455171163,,115
2022-04-18,bear,1.6865035607716987,0.65,0.35,0.3154152947066261,,100
2022-04-19,bear,1.6474318680416271,0.65,0.35,0.31788957505891813,,100
2022-04-20,bear,1.6502954317958,0.65,0.35,0.3177069175802276,,100
2022-04-21,bear,1.6673548476936573,0.65,0.35,0.31662308786631127,,100
2022-04-22,bear,1.6912369325425307,0.65,0.35,0.3151181592755242,,100
2022-04-25,bear,1.7019396302357,0.65,0.35,0.31444836154643274,,100
2022-04-26,neutral,2.1404040550173327,0.6,0.3,0.5785200205998262,,115
2022-04-27,neutral,2.1320323182137186,0.6,0.3,0.5794061858917517,,115
2022-04-28,neutral,2.346039317462226,0.6,0.3,0.5575733203953581,,115
2022-04-29,neutral,2.270752918518805,0.6,0.3,0.5650638702464814,,115
2022-05-05,neutral,2.3832089955679288,0.6,0.3,0.5539479084510357,,115
2022-05-06,neutral,2.305333217309169,0.6,0.3,0.5615984981956129,,115
2022-05-09,neutral,2.376717168061659,0.6,0.3,0.5545776987249122,,115
2022-05-10,neutral,2.3017453841184174,0.6,0.3,0.56195606582381,,115
2022-05-11,neutral,2.3211278316309154,0.6,0.3,0.5600297843210473,,115
2022-05-12,neutral,2.332676625233106,0.6,0.3,0.5588882987893419,,115
2022-05-13,neutral,2.315510791576565,0.6,0.3,0.5605866610307956,,115
2022-05-16,neutral,2.3103104941766315,0.6,0.3,0.5611032098146834,,115
2022-05-17,neutral,2.2850431263947595,0.6,0.3,0.5636266436336167,,115
2022-05-18,neutral,2.276248487645191,0.6,0.3,0.5645102910923009,,115
2022-05-19,neutral,2.251662029887806,0.6,0.3,0.5669953976184314,,115
2022-05-20,neutral,2.2312298090781857,0.6,0.3,0.5690773175941222,,115
2022-05-23,neutral,2.289666275821835,0.6,0.3,0.5631632379114543,,115
2022-05-24,neutral,2.2708067858755605,0.6,0.3,0.5650584388160673,,115
2022-05-25,neutral,2.3088743719677716,0.6,0.3,0.5612460285167173,,115
2022-05-26,neutral,2.268815758469886,0.6,0.3,0.5652592629674874,,115
2022-05-27,bear,2.193125652887852,0.65,0.35,0.2865005127661258,,101
2022-05-30,bear,2.1525648399399455,0.65,0.35,0.288618797382563,,101
2022-05-31,bear,2.147026336322835,0.65,0.35,0.28891047828484406,,101
2022-06-01,bear,2.163782339006418,0.65,0.35,0.2880298374109736,,101
2022-06-02,bear,2.1351801769822094,0.65,0.35,0.28953633018307606,,101
2022-06-06,bear,2.114617768353692,0.65,0.35,0.29062913814388575,,101
2022-06-07,bear,2.1444193524362642,0.65,0.35,0.2890479771835268,,101
2022-06-08,bear,1.9607650247064834,0.65,0.35,0.2990751637488608,,101
2022-06-09,bear,1.8936837206118726,0.65,0.35,0.3029133666472884,,101
2022-06-10,bear,1.8836311437932136,0.65,0.35,0.3034970508761098,,101
2022-06-13,bear,1.8662327919615669,0.65,0.35,0.30451258723890784,,101
2022-06-14,bear,1.8715717595343286,0.65,0.35,0.3042002313362048,,101
2022-06-15,bear,1.7060424704049262,0.65,0.35,0.31419235139375806,,101
2022-06-16,bear,1.3325393466629012,0.65,0.35,0.3393434501806018,,101
