date,equity,cash,portfolio_value
2021-06-24,1145639.2687924667,57195.898893943915,
2021-06-25,1162581.1251990288,58051.358975202835,
2021-06-28,1170671.9913501716,614467.8270116029,
2021-06-29,1167375.050587117,612847.2808764882,
2021-06-30,1175481.043153653,617108.5305181107,
2021-07-01,1169518.9398608063,613982.8238316529,
2021-07-02,1157558.631164735,607690.3891690556,
2021-07-05,1166915.3762743028,612613.5758156613,
2021-07-06,1160011.2757381166,608981.1452956526,
2021-07-07,1174126.0528872071,616396.0172947478,
2021-07-08,1174062.2084960628,616360.4068641098,
2021-07-09,1175788.8385203895,58518.661837438005,
2021-07-12,1198932.7349924662,59853.04250462333,
2021-07-13,1200278.8285027987,59949.686864169984,
2021-07-14,1184638.6774247994,59170.30535990074,
2021-07-15,1204375.9907779668,632152.7455652911,
2021-07-16,1200333.7134559108,59733.625151532935,
2021-07-19,1204910.201234613,60183.385989758106,
2021-07-20,1205637.8105605913,60209.26480577138,
2021-07-21,1235630.2274585962,61716.848154778345,
2021-07-22,1250017.762066669,2.9103830456733704e-11,
2021-07-23,1247257.4307584027,0.0,
2021-07-26,1227678.8269607474,-1.4551915228366852e-11,
2021-07-27,1189539.1454661526,59350.14251291832,
2021-07-28,1176239.7590724241,58683.77314850464,
2021-07-29,1227520.9134709584,61301.30461524357,
2021-07-30,1240627.5024941366,61972.6349537371,
2021-08-02,1266332.8965053556,63245.593358048965,
2021-08-03,1236193.1349465682,61737.70507330283,
2021-08-04,1276338.1245969508,63738.44865712317,
2021-08-05,1272062.2819688646,63536.91433590281,
2021-08-06,1270582.9808377079,63484.74108983482,
2021-08-09,1267585.952960079,63334.337909374844,
2021-08-10,1265501.8662486065,63221.914616433205,
2021-08-11,1263837.9505185662,63075.73120167437,
2021-08-12,1263391.1319721094,63083.150095409525,
2021-08-13,1247301.855542147,62320.56427795385,
2021-08-16,1233661.4033770163,61558.81507285847,
2021-08-17,1204052.069546234,60132.092123057955,
2021-08-18,1215319.9287758162,60683.459740632345,
2021-08-19,1225747.1030478915,61144.19316749132,
2021-08-20,1223770.781057153,61087.1431078382,
2021-08-23,1254498.3585426789,62630.2982022935,
2021-08-24,1268044.1782986477,63297.16351550908,
2021-08-25,1284921.8713078746,64136.018508271314,
2021-08-26,1275965.3040908293,63690.14946027173,
2021-08-27,1296471.674586772,64745.76099216286,
2021-08-30,1310105.2803353711,65380.0718000333,
2021-08-31,1318526.905338521,692068.5046135958,
2021-09-01,1304599.6916196835,684894.338317044,
2021-09-02,1320044.8319403818,692990.8782309077,
2021-09-03,1303722.1751657315,684422.3570959622,
2021-09-06,1313377.867891123,689487.0909950089,
2021-09-07,1328330.526927077,697354.5666330785,
2021-09-08,1327915.1781246094,697126.8058056353,
2021-09-09,1337300.4710867123,702051.0839082678,
2021-09-10,1337275.0928238584,702052.2985265489,
2021-09-13,1342454.8064293163,704759.2452885379,
2021-09-14,1329117.0647744592,697755.1734538357,
2021-09-15,1330445.4701153042,698453.6599151222,
2021-09-16,1311571.6346327008,688555.5994015775,
2021-09-17,1306858.5793550098,691297.990567702,
2021-09-22,1319141.3266111333,692520.5934623505,
2021-09-23,1320990.3710360597,693494.4838266836,
2021-09-24,1307649.0724509032,686496.3618204008,
2021-09-27,1286096.1126105112,675178.2038380033,
2021-09-28,1291766.796013949,678146.6265836663,
2021-09-29,1273282.2835603752,668445.9271613385,
2021-09-30,1284217.0838524413,674172.7038768344,
2021-10-08,1273063.3254267382,668332.7204138787,
2021-10-11,1267283.9377267356,665288.8898835784,
2021-10-12,1256310.1644283659,659513.6472321419,
2021-10-13,1259661.4824251537,661300.9560321983,
2021-10-14,1261291.7179091054,662143.558745519,
2021-10-15,1267475.0041333693,665392.6176883933,
2021-10-18,1275016.3524902156,669353.3621755586,
2021-10-19,1278612.5178410052,671225.0363416226,
2021-10-20,1279751.9170502508,671836.8502355388,
2021-10-21,1280896.17315935,672432.026942636,
2021-10-22,1272532.1569622145,668055.6102921889,
2021-10-25,1288121.32103073,676236.7904732359,
2021-10-26,1286761.3942398867,675511.8716739228,
2021-10-27,1287452.0413378906,675890.9471845393,
2021-10-28,1276253.6257524553,670009.4625332234,
2021-10-29,1285214.4624248277,674706.9752646644,
2021-11-01,1282853.4873027315,673461.8770212583,
2021-11-02,1277092.7421150869,670432.4324401693,
2021-11-03,1275752.3855021433,669740.6026468625,
2021-11-04,1282573.740001686,673315.84211901,
2021-11-05,1270883.0185919325,667178.2468621725,
2021-11-08,1275329.4234131654,669515.854178326,
2021-11-09,1276207.77902408,669974.6215187795,
2021-11-10,1267177.1031863205,665236.6443306047,
2021-11-11,1272496.7058148738,668028.7570332218,
2021-11-12,1275619.1372632594,669653.7039001704,
2021-11-15,1267413.5620281692,665359.5806148335,
2021-11-16,1258794.048235351,660827.0688018029,
2021-11-17,1263535.4677963275,663321.7015451045,
2021-11-18,1260526.088354729,661742.1398492203,
2021-11-19,1268548.4562132256,665956.00524406,
2021-11-22,1277540.6638942976,670673.2561112078,
2021-11-23,1275654.6766368425,669691.333927641,
2021-11-24,1272334.9332238086,667944.468844744,
2021-11-25,1269887.0645355852,666656.6405282771,
2021-11-26,1265087.3308254448,664145.3006287102,
2021-11-29,1267264.2034529713,665288.0595127497,
2021-11-30,1265624.0190754905,664421.5212919585,
2021-12-01,1267467.5836674445,665388.8816993976,
2021-12-02,1268052.99452244,665696.310447661,
2021-12-03,1278674.6848413753,671269.1872372343,
2021-12-06,1271225.9940126743,667368.012366051,
2021-12-07,1267897.1780300145,665628.8200919122,
2021-12-08,1278749.868408168,671314.6252188021,
2021-12-09,1281451.035416929,672730.1281584679,
2021-12-10,1279104.2037122366,671489.5486456098,
2021-12-13,1284406.2085526576,674278.4696149222,
2021-12-14,1281282.6581559503,63756.42651237745,
2021-12-15,1274160.6343702525,63587.5332073278,
2021-12-16,1279561.8855720481,63857.18044532293,
2021-12-17,1258704.7604759042,62847.41274556826,
2021-12-20,1236332.8577582315,2.9103830456733704e-11,
2021-12-21,1252666.6175526837,1.4551915228366852e-11,
2021-12-22,1259162.076193815,1.4551915228366852e-11,
2021-12-23,1276409.2721251436,-1.4551915228366852e-11,
2021-12-24,1271190.839930676,-2.9103830456733704e-11,
2021-12-27,1268983.0271836699,0.0,
2021-12-28,1269584.3702250505,0.0,
2021-12-29,1250867.8380502434,1.4551915228366852e-11,
2021-12-30,1265651.2414630875,-2.9103830456733704e-11,
2021-12-31,1277962.038933263,1.4551915228366852e-11,
2022-01-04,1271941.797105957,0.0,
2022-01-05,1246416.8148899637,-1.4551915228366852e-11,
2022-01-06,1243425.5320860147,2.9103830456733704e-11,
2022-01-07,1235232.1155276299,1.4551915228366852e-11,
2022-01-10,1242462.0778330052,-2.9103830456733704e-11,
2022-01-11,1228414.370895065,-7.275957614183426e-12,
2022-01-12,1234457.302609087,-2.9103830456733704e-11,
2022-01-13,1209789.0398235624,-1.4551915228366852e-11,
2022-01-14,1202413.9660764444,59952.013135649235,
2022-01-17,1216484.0708620553,60641.180831701146,
2022-01-18,1231041.7356257923,61425.00937912887,
2022-01-19,1220733.9576278757,60885.30412588132,
2022-01-20,1223592.819133653,61054.6945066817,
2022-01-21,1205732.2614025555,60135.26459003225,
2022-01-24,1209139.5946032552,60353.31690881618,
2022-01-25,1177636.4760147925,58781.76268134087,
2022-01-26,1187404.22539113,59221.739369153016,
2022-01-27,1165664.356238104,58165.59118500397,
2022-01-28,1149797.5901269896,57408.092154266924,
2022-02-07,1172449.235653552,58509.59051776341,
2022-02-08,1169267.9337376058,58276.8000802403,
2022-02-09,1181664.3800636847,58951.37905543376,
2022-02-10,1193164.06336787,59555.429889845356,
2022-02-11,1183960.0477421074,59095.12402521966,
2022-02-14,1164085.8076146168,58131.74582154615,
2022-02-15,1161516.0930556695,57994.60095306083,
2022-02-16,1165733.1309502588,58187.772384514305,
2022-02-17,1168102.3664284355,58323.893758362945,
2022-02-18,1183452.105084851,59117.57229994084,
2022-02-21,1183314.1204435234,59083.25820399448,
2022-02-22,1176267.8209821936,58720.64962748208,
2022-02-23,1176769.3756300686,58746.15952864519,
2022-02-24,1161712.9634149782,57948.151197459636,
2022-02-25,1165190.4398992714,58130.64965658393,
2022-02-28,1176134.6255227136,58669.443885059445,
2022-03-01,1178582.4711501924,58844.199168084015,
2022-03-02,1178183.490685181,58770.903176329855,
2022-03-03,1179993.2879514482,58885.26573620482,
2022-03-04,1173141.316263209,58566.11284866932,
2022-03-07,1156101.3093098928,606809.8621627494,
2022-03-08,1141430.6938688732,56789.78122297011,
2022-03-09,1134471.0244874693,56642.16648869998,
2022-03-10,1147698.480713231,57284.0543010697,
2022-03-11,1147611.035121657,57271.59553434882,
2022-03-14,1112236.9548048002,55533.47365926139,
2022-03-15,1056138.6949502118,52737.24277306284,
2022-03-16,1092134.6640828555,177018.97550441534,
2022-03-17,1096616.4770499878,296505.30155854183,
2022-03-18,1107140.6998537458,320098.092909276,
2022-03-21,1110503.2931926278,321695.3218819765,
2022-03-22,1111487.2208174502,314805.4888825,
2022-03-23,1110877.28027613,308327.0682725459,
2022-03-24,1109703.2047308017,307431.9308061974,
2022-03-25,1096204.2606080782,304850.9705217869,
2022-03-28,1096270.8559972667,312292.69784687157,
2022-03-29,1100919.6062655093,314813.7872821355,
2022-03-30,1109733.031393065,318101.3920274279,
2022-03-31,1105231.8352384635,354173.8204791501,
2022-04-01,1113208.6696088305,352630.9727576609,
2022-04-06,1114981.294162692,358948.80543403036,
2022-04-07,1105189.4398795785,355379.5394242761,
2022-04-08,1112940.8476041395,362872.36629856937,
2022-04-11,1099796.826241893,359432.0519857494,
2022-04-12,1108777.4743065005,390119.2377578145,
2022-04-13,1104935.2937419363,405023.1870853902,
2022-04-14,1111371.0484017162,408204.9863344062,
2022-04-15,1109342.969394087,413413.98086409067,
2022-04-18,1102825.641707029,754915.9971319222,
2022-04-19,1103828.7164984448,752911.1387843969,
2022-04-20,1096294.5702646282,747979.7966711657,
2022-04-21,1088640.0331414854,743941.8286966281,
2022-04-22,1093118.6373864394,748641.875343021,
2022-04-25,1077419.2580556283,738616.6766526499,
2022-04-26,1074076.7326846647,452611.56283103355,
2022-04-27,1090840.8189418367,458745.4266672263,
2022-04-28,1096896.6355519805,485249.670988652,
2022-04-29,1105500.5595101798,480781.0160231081,
2022-05-05,1106564.881306416,493524.7355358788,
2022-05-06,1090720.2974295637,478127.6250703219,
2022-05-09,1087307.552680719,484281.2738949498,
2022-05-10,1092605.7281238423,478569.9025118734,
2022-05-11,1098667.5126379025,483341.56132185843,
2022-05-12,1097205.5190108865,483952.04185005726,
2022-05-13,1104241.1154027572,485190.88074970024,
2022-05-16,1100254.440573825,482871.5820449844,
2022-05-17,1112670.7482504428,485508.6067464612,
2022-05-18,1110799.6073095598,483705.3742970055,
2022-05-19,1118470.2261712428,484262.46627044113,
2022-05-20,1125472.236721129,484959.79137048643,
2022-05-23,1124563.811762711,491204.68091347814,
2022-05-24,1108203.0762318214,481975.1946771836,
2022-05-25,1114659.3382611142,489018.4511858924,
2022-05-26,1118305.5787741088,486102.787731498,
2022-05-27,1118571.9364259345,798053.97433494,
2022-05-30,1120601.2842463641,797166.462099377,
2022-05-31,1123632.584937297,798993.2893601123,
2022-06-01,1124310.6717154786,800462.6469397057,
2022-06-02,1125638.6995581896,799712.4535257061,
2022-06-06,1132610.5007110373,803432.280534546,
2022-06-07,1131999.9501129491,804784.7158107163,
2022-06-08,1135507.921125517,795894.354867822,
2022-06-09,1128968.789276766,786978.6338504403,
2022-06-10,1136261.0444500528,791395.8089786437,
2022-06-13,1135864.277443442,789968.6484717068,
2022-06-14,1137937.8940968905,791764.4132199909,
2022-06-15,1136013.9966086803,779069.7514608069,
2022-06-16,1132723.9710011107,748322.919568535,
2022-06-17,1138290.5658453263,721541.4534927321,
2022-06-20,1136435.5498588511,716316.9268222273,
2022-06-21,1133984.4796761563,714030.0643582754,
2022-06-22,1130441.5567858482,711267.3753941435,
2022-06-23,1139413.046823395,719623.958966857,
2022-06-24,1142668.9336173648,726128.8230113283,
2022-06-27,1149050.2696538582,731120.1323084453,
2022-06-28,1154592.5788659153,729166.965547646,
2022-06-29,1143462.0883840877,300389.49486245605,
2022-06-30,1156260.0882259137,312391.4681694522,
2022-07-01,1151178.7669894258,286151.3572056921,
2022-07-04,1160961.13657164,285580.7778451904,
2022-07-05,1157265.9922087912,278943.7195460155,
2022-07-06,1143814.9375280528,274127.0533544094,
2022-07-07,1153987.5946942687,277458.41608684,
2022-07-08,1148041.665518137,274503.9768276552,
2022-07-11,1133514.8107575444,225185.1696399326,
2022-07-12,1119827.3599958315,220308.29688336392,
2022-07-13,1124549.0237481408,219905.26913625535,
2022-07-14,1131947.8556698714,213462.79719011812,
2022-07-15,1123644.2199438214,210749.35077329216,
2022-07-18,1132764.5222053332,224545.68333135036,
2022-07-19,1128425.8819188362,224051.09999932663,
2022-07-20,1134802.869598305,213264.70130973347,
2022-07-21,1125547.0357734484,191618.71778244403,
2022-07-22,1123694.769648096,197528.51822548907,
2022-07-25,1111441.0676737255,55444.43008086216,
2022-07-26,1120868.2926773322,55976.664203944805,
2022-07-27,1126097.8428649856,56243.17695491699,
2022-07-28,1127639.081778926,56312.477583650354,
2022-07-29,1116286.3247833245,55701.95195710393,
2022-08-01,1131673.2887214343,56459.15016439487,
2022-08-02,1109047.393631732,55348.8808684479,
2022-08-03,1099550.2672649922,54889.90728518566,
2022-08-04,1104026.7192260912,55132.802196520264,
2022-08-05,1119712.4850663322,55879.393806161985,
2022-08-08,1123095.3683911134,56015.82883471818,
2022-08-09,1131645.5266423975,56511.31690079559,
2022-08-10,1122057.2938393278,56059.53130457102,
2022-08-11,1141412.6070639926,57015.76321562967,
2022-08-12,1131693.9507183086,56471.21451781098,
2022-08-15,1136624.6654448097,56706.17773547911,
2022-08-16,1134158.3224670838,56603.69977551562,
2022-08-17,1141209.3421095267,56972.18382845979,
2022-08-18,1138270.3665506148,56833.90047498407,
2022-08-19,1125940.2701444854,56196.83053511087,
2022-08-22,1136495.7598539093,596506.7270013322,
2022-08-23,1138660.3103821513,597771.87463996,
2022-08-24,1123296.6664420376,589703.2818763674,
2022-08-25,1128386.8609722783,56135.96944669925,
2022-08-26,1119632.3578763194,55877.23430211427,
2022-08-29,1119792.2812934355,587754.6481385661,
2022-08-30,1114706.6023164783,55467.94394071854,
2022-08-31,1099470.233119924,577093.0567382227,
2022-09-01,1095581.6434057779,575144.7302097653,
2022-09-02,1096259.1075126086,575509.6905963691,
2022-09-05,1101833.3589971804,578440.4287701668,
2022-09-06,1110597.7808231018,583039.3410889363,
2022-09-07,1111511.6575323394,583510.0389710587,
2022-09-08,1110889.9522009809,583183.55094844,
2022-09-09,1112615.09207347,584106.1116856383,
2022-09-13,1112737.0526975752,584160.3394510659,
2022-09-14,1109174.8362556593,582288.3477518647,
2022-09-15,1097310.9473305852,576056.2370415736,
2022-09-16,1086692.1128150849,570487.1707905523,
2022-09-19,1087913.0233296477,571130.6327151158,
2022-09-20,1089408.475808498,571911.023568495,
2022-09-21,1087722.6080886365,571035.5931529554,
2022-09-22,1086889.314659604,570591.0799098583,
2022-09-23,1083556.2367768022,568843.4968503823,
2022-09-26,1078882.2819724213,566384.1012467912,
2022-09-27,1082540.6001139681,568305.7515820366,
2022-09-28,1074222.2624630665,563946.0645831671,
2022-09-29,1074719.0716604013,53484.103719018225,
2022-09-30,1066566.263790499,53204.34325272395,
2022-10-10,1047501.7904921534,52266.57839339276,
2022-10-11,1050216.279722151,52383.023724046245,
2022-10-12,1063271.982455182,53099.24859502887,
2022-10-13,1055790.937031831,52652.054929331556,
2022-10-14,1071824.2143571267,53490.38598334855,
2022-10-17,1075386.3614669016,53645.243100668406,
2022-10-18,1077250.3253540713,53739.50300221756,
2022-10-19,1066835.7587986747,53252.109838652716,
2022-10-20,1066683.7667058492,53243.798237288735,
2022-10-21,1072476.2280673336,53502.129747462255,
2022-10-24,1061613.0739574784,52989.62418479842,
2022-10-25,1060667.2622120196,52926.466535380285,
2022-10-26,1074469.1980167155,53623.55009480388,
2022-10-27,1075549.1846017109,53667.39739820799,
2022-10-28,1055051.8842170634,52654.888840353684,
2022-10-31,1054148.1012432682,52612.03563693538,
2022-11-01,1069681.9643560613,53365.832083217814,
2022-11-02,1081369.1651803125,89669.47224966994,
2022-11-03,1080587.6083813875,82410.75559518185,
2022-11-04,1102719.7746928462,82508.62038079737,
2022-11-07,1100609.623775086,149529.52689138916,
2022-11-08,1094410.558033592,136392.44426546094,
2022-11-09,1085003.2245957514,136688.38864201203,
2022-11-10,1074770.1216824558,137518.23059008128,
2022-11-11,1091753.9328247642,135780.81792453595,
2022-11-14,1084934.928456832,155908.8114370562,
2022-11-15,1098902.7312935675,157538.9762923942,
2022-11-16,1095136.205780078,178192.99509389116,
2022-11-17,1095815.1319203428,179745.0525125661,
2022-11-18,1089431.444346763,172037.29723975988,
2022-11-21,1082599.703719051,167728.19069752132,
2022-11-22,1082897.2932934905,167765.25540836953,
2022-11-23,1078444.7939245412,162069.6708507337,
2022-11-24,1075264.7343964027,160416.26862187023,
2022-11-25,1086262.2922108774,144787.24637513733,
2022-11-28,1078734.6957986096,139877.02871591155,
2022-11-29,1097215.1692180904,146701.3219626389,
2022-11-30,1096439.0880508597,198647.02942835822,
2022-12-01,1099990.44621434,198154.79790796255,
2022-12-02,1090936.6527004205,201604.45442508912,
2022-12-05,1114159.4472548333,658572.4434282519,
2022-12-06,1113344.922297884,666564.9269781467,
2022-12-07,1109223.689768477,664098.607792409,
2022-12-08,1108015.7096350235,660808.4617016233,
2022-12-09,1110881.8668070454,661853.9636729506,
2022-12-12,1107962.035524839,661428.1012535319,
2022-12-13,1107097.5606746727,658315.5462173473,
2022-12-14,1107284.8877934604,657271.7991166442,
2022-12-15,1105724.7020616704,653117.2054402191,
2022-12-16,1106864.977074395,651065.953098277,
2022-12-19,1097022.0919075727,630427.7442288499,
2022-12-20,1089991.4546631041,631997.2832443714,
2022-12-21,1090654.7547568516,638425.2833829767,
2022-12-22,1090745.312263688,636517.5179370367,
2022-12-23,1090891.1201721793,634023.5802127018,
2022-12-26,1093205.49543889,634483.0776834274,
2022-12-27,1098849.4114858313,636781.2683629376,
2022-12-28,1095211.4547988821,168444.22009846312,
2022-12-29,1095092.6104253132,153112.441367321,
2022-12-30,1098018.068775002,152948.94815214895,
2023-01-03,1109463.0269752927,151579.66596568975,
2023-01-04,1111241.5407017858,119480.46481870319,
2023-01-05,1125947.1518482538,119358.41760614797,
2023-01-06,1123377.218027749,126540.53612640449,
2023-01-09,1131963.9508577762,120399.51102899393,
2023-01-10,1134530.5114794218,85372.91820720298,
2023-01-11,1129999.5810412841,83214.7382512192,
2023-01-12,1131800.5628987092,81333.26626518491,
2023-01-13,1145921.8927735742,57790.76021285298,
2023-01-16,1160012.050144073,65825.67559457757,
2023-01-17,1158392.6824539434,77453.70622576308,
2023-01-18,1158613.9111034237,57823.12387982922,
2023-01-19,1168957.0238062348,58360.11366753376,
2023-01-20,1173773.604416889,58584.04691484501,
2023-01-30,1171904.262366471,58513.125108097476,
2023-01-31,1156479.8162529212,57692.621056083415,
2023-02-01,1174794.1674114142,58633.0170255682,
2023-02-02,1174875.1318588401,58610.63716190035,
2023-02-03,1167447.9297493617,58268.23731488496,
2023-02-06,1153501.8469162383,57588.17391633858,
2023-02-07,1159411.5988106222,57865.888527011426,
2023-02-08,1150718.333711386,57459.69961247075,
2023-02-09,1172014.7591239186,58519.81464664775,
2023-02-10,1169192.3483033206,58345.653398587325,
2023-02-13,1185427.9715940126,59171.63630489535,
2023-02-14,1187146.8528161435,59232.66782616696,
2023-02-15,1190010.1807334796,59410.219378584006,
2023-02-16,1174026.0503306396,58594.089890256495,
2023-02-17,1156535.9930662347,57711.709218800344,
2023-02-20,1194162.6717524088,59607.35321401307,
2023-02-21,1198371.2312081987,0.0,
2023-02-22,1190837.5826964504,-1.4551915228366852e-11,
2023-02-23,1183430.7403528714,-1.4551915228366852e-11,
2023-02-24,1175777.329972751,0.0,
2023-02-27,1171597.9892197018,0.0,
2023-02-28,1182149.1107799308,-7.275957614183426e-12,
2023-03-01,1204355.0349452319,0.0,
2023-03-02,1204407.5438073403,-1.4551915228366852e-11,
2023-03-03,1203776.2104106878,0.0,
2023-03-06,1196462.3264667522,-5.820766091346741e-11,
2023-03-07,1173791.457067302,0.0,
2023-03-08,1176767.8493578844,0.0,
2023-03-09,1178490.1723834395,0.0,
2023-03-10,1162990.8388079493,0.0,
2023-03-13,1191308.0959795201,-1.4551915228366852e-11,
2023-03-14,1183553.145684173,-1.4551915228366852e-11,
2023-03-15,1187306.2575828922,0.0,
2023-03-16,1173801.5788731421,-2.9103830456733704e-11,
2023-03-17,1197993.4837278263,-5.820766091346741e-11,
2023-03-20,1196366.990543239,0.0,
2023-03-21,1199755.6746387857,59868.18453578907,
2023-03-22,1212510.2062124293,60491.66838115294,
2023-03-23,1239714.31523158,61868.81788336887,
2023-03-24,1237791.0221562986,61810.67949609588,
2023-03-27,1235883.6812686191,61715.977771856575,
2023-03-28,1226333.3496549663,61189.95209651417,
