date,action,code,shares,price
2024-12-31,BUY,601658,710.893343491302,5.413934
2024-12-31,BUY,601688,30.080408124801437,17.292
2024-12-31,BUY,601689,9.954899216747464,48.46906
2024-12-31,BUY,601229,48.96141010269639,8.684185
2024-12-31,BUY,601698,25.106870380790355,20.36929
2024-12-31,BUY,601398,61.761410901568524,6.641114
2024-12-31,BUY,601211,26.791588669776786,18.24961
2024-12-31,BUY,601077,70.44696163601088,5.772227
2024-12-31,BUY,601169,656.7195098301962,5.860538
2024-12-31,BUY,600660,6.379005647183952,59.69693
2024-12-31,BUY,600760,7.008857689220804,50.29624
2024-12-31,BUY,600803,15.905199722306008,20.35282
2024-12-31,BUY,600875,27.44782893497711,15.5769
2024-12-31,BUY,600919,45.262451338331516,9.349133
2024-12-31,BUY,600926,274.41981285530295,14.02497
2024-12-31,BUY,601186,52.16040383785622,8.852333
2024-12-31,BUY,600958,55.88290904831922,10.34298
2024-12-31,BUY,601066,21.541711338025237,25.60045
2024-12-31,BUY,601117,56.90659970907717,8.09482
2024-12-31,BUY,601127,3.26464443480997,132.1374
2024-12-31,BUY,601136,27.159159785086274,21.90504
2024-12-31,SELL,601138,156.8457543922267,21.08654
2024-12-31,BUY,601166,210.2365828994059,18.30666
2024-12-31,BUY,600999,27.579667877507177,18.62323
2024-12-31,BUY,601766,48.71954996002847,8.028226
2024-12-31,BUY,688981,5.893974638501817,94.62
2024-12-31,BUY,601800,48.007690727507395,10.11038
2024-12-31,BUY,688012,2.9094361186747157,188.8488
2024-12-31,BUY,688036,4.502857131739027,92.27367
2024-12-31,BUY,688041,3.2729464009884524,149.6108
2024-12-31,BUY,688047,4.140688722289038,132.28
2024-12-31,BUY,688082,5.324482956799123,99.47987
2024-12-31,BUY,688111,1.753825315213362,285.4283
2024-12-31,SELL,688009,568.7868114448262,6.071646
2024-12-31,BUY,688126,26.762931500345502,18.82
2024-12-31,SELL,688271,27.394312063365046,126.2151
2024-12-31,BUY,688303,21.128852600203402,24.14
2024-12-31,BUY,688396,9.114447759830085,47.10258
2024-12-31,BUY,688506,2.1531300698066325,191.73
2024-12-31,SELL,688599,172.5011073207659,19.3
2024-12-31,SELL,600600,45.10120877126304,78.43259
2024-12-31,BUY,688256,0.7965038341289938,658.0
2024-12-31,BUY,688008,8.224610962471075,67.46307
2024-12-31,BUY,605499,1.499283364103336,244.2841
2024-12-31,BUY,603986,5.711299680495873,106.4999
2024-12-31,BUY,601818,1041.1730894528273,3.696532
2024-12-31,BUY,601825,53.13668698001203,8.118654
2024-12-31,BUY,601838,23.835426713707164,16.32828
2024-12-31,BUY,601865,25.428189233167302,19.69
2024-12-31,BUY,601877,18.181751529937685,22.78822
2024-12-31,BUY,601881,36.45552765393353,14.94802
2024-12-31,BUY,601919,31.433633914763618,13.97385
2024-12-31,BUY,601939,47.546756706602764,8.395571
2024-12-31,BUY,601988,729.6681743935097,5.27463
2024-12-31,BUY,603019,6.603270879175433,72.00738
2024-12-31,BUY,603259,8.576214093385175,53.69615
2024-12-31,BUY,603296,9.427182847233652,70.05177
2024-12-31,BUY,603501,4.8939828317739895,104.2206
2024-12-31,BUY,603799,17.28048774462482,28.83669
2024-12-31,BUY,603833,6.024941365840007,66.10197
2024-12-31,BUY,601788,33.87954779177832,18.00114
2024-12-31,SELL,600588,304.2706756442056,10.73
2024-12-31,BUY,002371,1.837044834953529,288.9296
2024-12-31,BUY,600570,20.23237286184444,27.88777
2024-12-31,BUY,002600,66.25894861715022,7.969994
2024-12-31,BUY,002648,211.0205329178003,18.23865
2024-12-31,BUY,002709,25.77417822943528,19.61099
2024-12-31,BUY,002736,354.521003109875,10.85614
2024-12-31,BUY,002916,5.543048104568406,94.80833
2024-12-31,BUY,002938,13.628826844196155,35.30094
2024-12-31,BUY,002466,116.62817099094661,33.0
2024-12-31,BUY,300014,11.37322382257534,46.07374
2024-12-31,BUY,300033,2.2007796790917773,284.5179
2024-12-31,BUY,300059,21.97165953828926,25.7442
2024-12-31,SELL,300122,125.44395817514469,26.3
2024-12-31,BUY,300124,8.27119707200687,58.21153
2024-12-31,BUY,300308,4.859464194209721,122.89
2024-12-31,BUY,300316,16.488809002193094,31.44233
2024-12-31,SELL,300015,256.2900222014725,13.07999
2024-12-31,BUY,300394,8.628512182078218,64.71629
2024-12-31,BUY,002460,15.071100584530896,34.85536
2024-12-31,BUY,002241,22.65922165539382,25.4975
2024-12-31,BUY,600584,13.885549542415859,40.67802
2024-12-31,BUY,000063,10.830509145426902,39.6209
2024-12-31,BUY,000100,100.83971831836539,4.975445
2024-12-31,BUY,000166,102.54178636955567,5.300554
2024-12-31,BUY,000617,78.95245746528025,6.772974
2024-12-31,BUY,000768,136.94967707286557,28.10324
2024-12-31,BUY,002459,36.01833293747151,13.75
2024-12-31,BUY,000776,34.00666341408248,15.7692
2024-12-31,BUY,000977,9.138943788355263,51.72318
2024-12-31,BUY,001965,27.544513954834315,13.44448
2024-12-31,BUY,002049,8.511479149785409,64.16042
2024-12-31,BUY,002050,21.138153388954834,23.29142
2024-12-31,BUY,002180,17.949100898474796,28.17
2024-12-31,BUY,002230,10.742073719272568,48.21746
2024-12-31,BUY,000938,20.042813252328784,27.74856
2024-12-31,BUY,300408,11.272543663546159,38.05722
2024-12-31,BUY,002463,12.583267348453276,39.01621
2024-12-31,BUY,300418,14.558130909285296,38.48
2024-12-31,BUY,600030,18.914361209439022,28.91635
2024-12-31,BUY,600036,11.232881820940534,37.67065
2024-12-31,BUY,600039,60.92718988621664,6.950706
2024-12-31,BUY,600050,89.20667048897485,5.146386
2024-12-31,BUY,600104,21.362708669056047,20.65354
2024-12-31,BUY,600111,22.839470270213525,21.19369
2024-12-31,BUY,600160,15.017635659045595,23.91113
2024-12-31,BUY,600183,23.226742819360993,23.35064
2024-12-31,BUY,600377,24.851792567155798,14.80685
2024-12-31,BUY,600415,34.23250811358753,13.17461
2024-12-31,BUY,600438,174.07189700141288,22.11
2024-12-31,BUY,600460,21.72599638969227,25.97793
2024-12-31,BUY,600482,19.760636873627277,24.25294
2024-12-31,BUY,300413,18.373089784186774,26.61317
2024-12-31,SELL,600515,904.0503059062129,3.78
2024-12-31,SELL,600019,506.7935490555797,6.77564
2024-12-31,BUY,600016,973.8535586489378,3.952062
2024-12-31,BUY,600066,15.099172571859583,24.95721
2024-12-31,BUY,600015,505.2184160127602,7.617952
2024-12-31,BUY,300433,22.18152758437995,21.43022
2024-12-31,SELL,300502,40.30578922968034,82.22435
2024-12-31,SELL,300628,91.68942664008134,36.70448
2024-12-31,SELL,300661,53.139014977086774,62.76372
2024-12-31,BUY,300750,1.5575066202516137,258.6003
2024-12-31,SELL,300759,131.48756211535184,25.49097
2024-12-31,BUY,300782,5.522638860182916,89.58015
2024-12-31,SELL,300896,19.027960989262123,177.3642
2024-12-31,BUY,300442,10.134463846229906,51.44908
2024-12-31,SELL,300999,104.14201691742372,32.49358
2024-12-31,BUY,301236,9.500805481183207,58.59969
2024-12-31,BUY,301269,4.762189938824793,120.9638
2024-12-31,BUY,600000,385.36870256910873,9.987136
2024-12-31,BUY,600010,251.59255450128148,1.86
2024-12-31,BUY,300979,4.628271036976827,73.93755
2025-01-02,SELL,601236,461.93687723873154,7.83123
2025-01-02,BUY,601238,42.4620968122656,8.91616
2025-01-02,BUY,601288,63.234017531658196,4.976348
2025-01-02,BUY,601298,462.03498268699406,8.792626
2025-01-02,BUY,601319,60.54284593486932,7.034793
2025-01-02,BUY,601328,46.485510288619935,7.156011
2025-01-02,BUY,601336,8.709406016806682,45.88434
2025-01-02,BUY,601390,687.467084367334,5.909375
2025-01-02,BUY,601668,730.4066852709614,5.561971
2025-01-02,BUY,601398,42.98412276245779,6.52595
2025-01-02,BUY,601618,121.6983374118056,3.098241
2025-01-02,SELL,601628,93.37585664722525,39.1528
2025-01-02,BUY,601658,61.23559216708077,5.261428
2025-01-02,SELL,601688,222.57284540256987,16.52522
2025-01-02,BUY,601229,32.94188693078945,8.532331
2025-01-02,BUY,601360,37.54373024183593,9.754881
2025-01-02,BUY,601211,22.737532549362044,17.38851
2025-01-02,BUY,600919,27.335794898541053,9.253929
2025-01-02,BUY,601169,51.44568144465495,5.736657
2025-01-02,BUY,601689,6.7128325180500354,47.17325
2025-01-02,BUY,600893,101.11065651810097,40.17876
2025-01-02,BUY,600926,20.285061702600956,13.78498
2025-01-02,BUY,600938,147.65342147649807,27.51376
2025-01-02,BUY,600941,36.865400720549104,110.1982
2025-01-02,SELL,600958,372.11032436505127,9.794486
2025-01-02,BUY,600989,256.2109173063717,15.85608
2025-01-02,BUY,601186,43.988051714610094,8.485497
2025-01-02,SELL,600999,206.6628421976874,17.69984
2025-01-02,BUY,601077,51.2766878781822,5.657736
2025-01-02,BUY,601088,103.25772797670592,39.34331
2025-01-02,BUY,601111,526.2306737931624,7.72
2025-01-02,BUY,601117,54.538316998718244,7.66518
2025-01-02,BUY,601127,2.77781560201824,127.333
2025-01-02,SELL,601136,175.70064435861514,20.83965
2025-01-02,BUY,601166,14.492320893033366,18.07734
2025-01-02,SELL,601066,150.33835900155032,24.34777
2025-01-02,BUY,601698,18.529421197511112,19.58048
2025-01-02,BUY,688303,9.344890666538362,24.07
2025-01-02,BUY,601766,53.32735222679639,7.625857
2025-01-02,BUY,603833,3.341123675734309,65.98691
2025-01-02,BUY,603986,3.418398293720621,102.7006
2025-01-02,BUY,605499,0.9476788257855535,243.2225
2025-01-02,BUY,688008,4.968039415629008,65.50575
2025-01-02,BUY,688012,2.114215549138976,180.6024
2025-01-02,BUY,688036,3.253849423498849,90.35049
2025-01-02,BUY,688041,3.5198572608340193,138.9136
2025-01-02,BUY,688047,3.146744463781701,126.0
2025-01-02,BUY,688111,1.802042158998546,265.7645
2025-01-02,SELL,688126,204.5021064134558,18.41
2025-01-02,BUY,688256,0.4432691489474241,645.62
2025-01-02,BUY,600887,143.2180174993245,28.36585
2025-01-02,SELL,688396,81.70952934427876,45.75508
2025-01-02,SELL,688506,20.07369552339873,192.5
2025-01-02,BUY,688981,4.483322256974162,89.96
2025-01-02,SELL,603799,133.4664152751664,27.99899
2025-01-02,BUY,603501,3.535438290805395,100.3976
2025-01-02,BUY,603296,3.587822866340346,69.41
2025-01-02,BUY,603259,6.804374567548294,51.76449
2025-01-02,SELL,601788,213.8047725144762,17.20595
2025-01-02,BUY,601800,41.760151145484315,9.616951
2025-01-02,BUY,601816,693.549724506434,5.857548
2025-01-02,BUY,601818,99.07975098540419,3.562807
2025-01-02,BUY,601825,38.991367550235054,7.918311
2025-01-02,BUY,601838,17.833981741360446,16.0229
2025-01-02,BUY,601857,488.9735495372191,8.308222
2025-01-02,BUY,601728,39.69873589450037,6.861884
2025-01-02,SELL,601865,195.466208364715,19.4
2025-01-02,BUY,601881,35.665548885970054,13.85858
2025-01-02,BUY,601919,24.389189808826586,13.55012
2025-01-02,BUY,601939,36.72860963131433,8.204546
2025-01-02,BUY,601985,407.214771963102,9.97631
2025-01-02,BUY,601988,60.607843760603146,5.14061
2025-01-02,BUY,601998,625.3561915304721,6.496299
2025-01-02,BUY,603019,6.597083637312622,67.65627
2025-01-02,BUY,601877,16.179633666871013,21.95106
2025-01-02,BUY,600886,260.3394506427396,15.60463
2025-01-02,SELL,688082,38.68852706282425,97.81857
2025-01-02,BUY,600803,16.379591662201307,19.77077
2025-01-02,BUY,002371,1.28526095748067,278.1409
2025-01-02,BUY,002459,22.58686480290561,13.43
2025-01-02,BUY,002460,9.348830134439169,33.91951
2025-01-02,BUY,002463,8.173027335615814,38.0322
2025-01-02,SELL,002466,116.62817099094661,32.39
2025-01-02,BUY,002600,38.55479434880158,7.790669
2025-01-02,BUY,002648,13.633806473220062,18.08334
2025-01-02,BUY,002709,20.46153862088036,18.7458
2025-01-02,SELL,002736,354.521003109875,10.24548
2025-01-02,BUY,002916,3.503635387603225,92.12337
2025-01-02,BUY,002938,8.900408811133872,34.44938
2025-01-02,SELL,300014,83.53412687359955,44.25997
2025-01-02,BUY,300033,1.8160336982735679,264.7748
2025-01-02,BUY,300059,20.34114079956879,23.91957
2025-01-02,SELL,300124,66.11627701077842,55.94587
2025-01-02,BUY,002311,86.88025629046537,46.75977
2025-01-02,BUY,002241,13.875936671719387,24.64791
2025-01-02,BUY,002230,8.109357579024987,46.20174
2025-01-02,BUY,002180,17.315796641124024,26.39
2025-01-02,BUY,600875,29.19803359584276,14.70443
2025-01-02,BUY,000063,12.07245165379939,37.19853
2025-01-02,BUY,000100,56.161470143499514,4.896312
2025-01-02,SELL,000166,726.0995063348545,5.013235
2025-01-02,BUY,000408,151.75357248134745,26.77038
2025-01-02,BUY,000425,538.4562104543872,7.544719
2025-01-02,BUY,000617,52.27650813449475,6.546881
2025-01-02,SELL,300308,31.318493308660088,121.4971
2025-01-02,BUY,000768,16.692397727578054,26.44133
2025-01-02,BUY,000786,130.04975668081758,31.23805
2025-01-02,BUY,000938,17.948242253526814,25.93388
2025-01-02,BUY,000977,9.27886404933514,48.54282
2025-01-02,BUY,001965,29.244577903874983,12.87586
2025-01-02,BUY,002028,56.190657341115525,72.29851
2025-01-02,BUY,002049,7.038641845646012,60.61201
2025-01-02,BUY,002050,14.294639198139919,22.62765
2025-01-02,SELL,000776,244.06625844692428,15.02014
2025-01-02,SELL,300316,122.40599353486967,29.86528
2025-01-02,BUY,000157,602.9101449140758,6.738153
2025-01-02,BUY,300408,9.883529646318834,36.59462
2025-01-02,BUY,600085,104.14118598351466,39.00955
2025-01-02,BUY,600104,28.231954610415073,18.93241
2025-01-02,BUY,600111,16.915667711879138,20.4646
2025-01-02,BUY,600160,10.217670975541893,23.73269
2025-01-02,BUY,600183,13.454295318691265,22.7875
2025-01-02,BUY,600377,17.884929450767288,14.6231
2025-01-02,BUY,600415,18.54262612826824,13.07637
2025-01-02,BUY,600066,12.160335796373346,24.41796
2025-01-02,BUY,600438,9.834884423811815,22.09
2025-01-02,BUY,600482,14.548750501351833,23.45013
2025-01-02,BUY,600515,1119.1462263590122,3.63
2025-01-02,BUY,600570,16.32195828939072,26.32351
2025-01-02,BUY,600584,12.125658839587501,38.05973
2025-01-02,BUY,600660,5.776170398055228,57.8314
2025-01-02,BUY,600760,8.262071966648776,47.91629
2025-01-02,SELL,300394,59.47080159726768,63.57583
2025-01-02,BUY,600460,16.58627909572877,24.66006
2025-01-02,BUY,600050,87.14037272041867,4.865321
2025-01-02,BUY,600600,52.58895268047896,77.25008
2025-01-02,BUY,600036,7.887048332298335,36.9134
2025-01-02,BUY,600039,43.051463548277184,6.80749
2025-01-02,BUY,300418,9.276190440928701,37.17
2025-01-02,BUY,300442,6.7608981347508035,49.8054
2025-01-02,SELL,300750,14.8829279884874,251.5812
2025-01-02,SELL,300782,42.964090177357804,84.66673
2025-01-02,BUY,300979,3.5129628444188654,73.11028
2025-01-02,BUY,301236,7.976184603998831,55.15617
2025-01-02,BUY,300433,17.911467737902427,20.5691
2025-01-02,BUY,600000,27.829512179314804,9.831845
2025-01-02,BUY,600030,16.195832846019698,27.21131
2025-01-02,BUY,301269,4.658806146872987,111.3746
2025-01-02,BUY,600029,640.772997110917,6.34
2025-01-02,SELL,300413,144.61748234807197,25.55419
2025-01-02,BUY,600016,84.852509079887,3.837232
2025-01-02,BUY,600015,45.952154955502635,7.370678
2025-01-02,BUY,600010,175.26609571720337,1.81
2025-01-02,BUY,600019,606.5059830490702,6.698204
2025-01-03,BUY,601658,84.0310582693553,5.232833
2025-01-03,BUY,601186,55.909189215032995,8.379308
2025-01-03,BUY,601211,26.951133983854476,17.1928
2025-01-03,BUY,601229,60.28506953750542,8.352003
2025-01-03,BUY,601238,70.37609959561854,8.517226
2025-01-03,BUY,601288,92.66585371108022,4.928499
2025-01-03,BUY,601319,81.32838913681951,6.800301
2025-01-03,BUY,601328,66.78859209037557,7.060977
2025-01-03,BUY,601336,11.470103054900306,44.79786
2025-01-03,SELL,601390,687.467084367334,5.841563
2025-01-03,BUY,601398,73.20511008359381,6.439577
2025-01-03,BUY,601169,87.3380621067057,5.631834
2025-01-03,BUY,601618,148.6589086368408,3.068828
2025-01-03,BUY,601298,53.80367058221003,8.685162
2025-01-03,BUY,601360,68.68116089588517,9.234752
2025-01-03,BUY,600989,27.36823607880183,15.79856
2025-01-03,BUY,601127,4.282137424711671,123.8064
2025-01-03,BUY,600875,35.68139044646637,14.36133
2025-01-03,BUY,601668,80.66317414049342,5.523744
2025-01-03,SELL,600886,260.3394506427396,15.34261
2025-01-03,BUY,600887,16.124936671642445,28.11635
2025-01-03,BUY,600893,13.495110105023727,39.09177
2025-01-03,BUY,600919,51.18293297998059,9.139683
2025-01-03,BUY,601166,23.103037715817322,18.07734
2025-01-03,BUY,600926,32.57582836501928,13.68899
2025-01-03,BUY,600941,4.117782707263935,109.3166
2025-01-03,BUY,601009,451.0456143151762,9.932792
2025-01-03,BUY,601077,94.36779873489036,5.514623
2025-01-03,BUY,601088,12.02282250916474,38.86295
2025-01-03,BUY,601111,56.36259922437557,7.69
2025-01-03,BUY,601117,65.87155506057763,7.518711
2025-01-03,BUY,600938,14.003854674249283,27.71383
2025-01-03,BUY,601689,12.128960854440834,45.60048
2025-01-03,SELL,603259,78.48045642260193,51.09134
2025-01-03,BUY,601728,70.17780859065817,6.765374
2025-01-03,BUY,603986,4.0200879801495475,102.8102
2025-01-03,BUY,605499,1.7948577558043723,242.2003
2025-01-03,BUY,688008,6.803623006343443,65.09839
2025-01-03,BUY,688012,2.226394741136808,181.2314
2025-01-03,BUY,688036,6.178384473669205,87.60171
2025-01-03,BUY,688041,3.8317204447312854,135.4478
2025-01-03,BUY,603833,7.862574129919267,64.52949
2025-01-03,SELL,688047,32.24206985462868,123.61
2025-01-03,BUY,688256,0.9219974453208977,621.0
2025-01-03,BUY,688271,35.37294189708906,126.6545
2025-01-03,BUY,688303,22.272247216958334,23.45
2025-01-03,BUY,688506,23.510402337871888,190.56
2025-01-03,BUY,688981,5.573024184834189,88.31
2025-01-03,BUY,600803,21.771548783585814,19.71445
2025-01-03,BUY,688111,1.8922878117952973,260.8012
2025-01-03,SELL,603501,40.46412266511564,98.32132
2025-01-03,BUY,603296,8.814206503497871,66.52697
2025-01-03,BUY,603019,9.370563457041932,64.53979
2025-01-03,BUY,601766,64.52054945956331,7.501314
2025-01-03,BUY,601800,49.12041437063988,9.500851
2025-01-03,BUY,601816,80.2829642755189,5.789549
2025-01-03,BUY,601818,124.0012477996313,3.543704
2025-01-03,BUY,601825,65.9991652674762,7.737048
2025-01-03,BUY,601838,32.191787824092785,15.67935
2025-01-03,BUY,601857,45.393927303202986,8.38401
2025-01-03,BUY,601865,237.54731015402263,18.86
2025-01-03,BUY,601877,24.03332992976823,21.42541
2025-01-03,SELL,601881,293.1397590289347,13.46598
2025-01-03,BUY,601919,32.369121108114484,13.48701
2025-01-03,BUY,601939,58.63997633194373,8.089931
2025-01-03,BUY,601985,47.68961885243317,9.848536
2025-01-03,BUY,601988,84.50163712275082,5.121464
2025-01-03,BUY,601998,63.273414437553924,6.505881
2025-01-03,BUY,601698,32.079534178231285,18.70181
2025-01-03,BUY,600760,12.711079385739794,45.95283
2025-01-03,BUY,600570,22.979578811487016,25.26738
2025-01-03,BUY,600600,6.60205180791781,75.68958
2025-01-03,BUY,002938,14.08869683171568,33.93652
2025-01-03,BUY,002916,5.748280146450902,89.8783
2025-01-03,BUY,002709,31.087078808702216,18.0795
2025-01-03,BUY,002648,22.697056802807936,18.11246
2025-01-03,BUY,002600,67.92798277419593,7.601382
2025-01-03,SELL,002463,106.81740214037613,38.3766
2025-01-03,BUY,002460,16.389047301660653,32.90402
2025-01-03,BUY,002459,40.286111621031125,13.07
2025-01-03,BUY,002371,1.5573686313422286,277.1803
2025-01-03,BUY,002311,10.3762480636844,46.06522
2025-01-03,BUY,002241,16.58072458637261,24.69731
2025-01-03,BUY,002230,13.029913060608976,44.37563
2025-01-03,SELL,002180,153.9409170778027,25.65
2025-01-03,BUY,002050,26.297576781972424,21.76574
2025-01-03,BUY,002028,7.428505867739787,70.42127
2025-01-03,BUY,001965,35.06015954162524,12.77948
2025-01-03,BUY,000977,14.256196004088991,45.74131
2025-01-03,BUY,600660,8.617664594614297,56.80775
2025-01-03,BUY,000063,18.9300327495761,34.9625
2025-01-03,BUY,000100,98.4220518063853,4.827072
2025-01-03,BUY,000157,60.08730299749186,6.757405
2025-01-03,BUY,000333,63.277326243647636,70.8017
2025-01-03,BUY,000408,16.27845871404122,26.66243
2025-01-03,BUY,300014,103.78918744461451,43.16579
2025-01-03,BUY,000425,56.12763050490969,7.534921
2025-01-03,BUY,000651,104.48224556710524,42.87946
2025-01-03,BUY,000768,23.80940166401399,25.24714
2025-01-03,BUY,000786,12.133649947792946,31.5096
2025-01-03,BUY,000807,316.3160426098681,14.1635
2025-01-03,BUY,000895,182.1988535462525,24.5893
2025-01-03,BUY,000938,25.709233288487155,24.56789
2025-01-03,BUY,000617,78.48645298651343,6.409258
2025-01-03,BUY,300033,2.2733191542605518,254.3144
2025-01-03,SELL,002049,67.02468374969274,59.23651
2025-01-03,BUY,300408,13.463175940034986,35.99179
2025-01-03,BUY,600066,14.856924063378472,24.7207
2025-01-03,BUY,600085,12.355623574559544,38.45721
2025-01-03,BUY,600104,35.46169980933641,17.91764
2025-01-03,BUY,600111,22.130921569515834,20.3048
2025-01-03,BUY,600183,23.927734692969977,22.1564
2025-01-03,BUY,600219,1198.9299540741094,3.736784
2025-01-03,SELL,600050,834.9913195209965,4.768403
2025-01-03,BUY,600377,32.04439363165318,14.45868
2025-01-03,BUY,600438,26.52733175020353,21.29
2025-01-03,SELL,600460,164.74010207936288,23.96119
2025-01-03,BUY,600482,19.438533427059724,23.2519
2025-01-03,BUY,600515,153.62146384123412,3.52
2025-01-03,BUY,300059,26.71872007776986,22.79289
2025-01-03,BUY,600584,17.027331824620674,36.19806
2025-01-03,BUY,600415,50.95784086697631,12.38865
2025-01-03,BUY,600039,65.99798912436654,6.759752
2025-01-03,BUY,600160,23.451264422555624,23.01892
2025-01-03,BUY,300418,17.012777736282885,35.47
2025-01-03,BUY,300413,180.9250577893787,24.76242
2025-01-03,BUY,600036,10.843182705819132,37.05718
2025-01-03,BUY,300433,24.09966262331136,20.21682
2025-01-03,BUY,300442,12.187867954220877,47.78546
2025-01-03,BUY,300750,17.88742725280547,250.4632
2025-01-03,BUY,301236,12.597909516152413,51.94222
2025-01-03,BUY,301269,5.049662191470439,107.8885
2025-01-03,BUY,300979,7.197462457015753,71.38052
2025-01-03,BUY,600010,272.45827823194713,1.78
2025-01-03,BUY,600015,63.80420275838742,7.285083
2025-01-03,BUY,600016,111.75806913611518,3.827663
2025-01-03,BUY,600019,66.23997204489149,6.659486
2025-01-03,BUY,600029,66.99039459601295,6.33
2025-01-03,SELL,600030,149.29456912156064,26.73548
2025-01-03,BUY,600000,45.64912252672707,9.763906
2025-01-06,SELL,601186,534.6673340453492,8.36
2025-01-06,BUY,601298,3.5652286485831155,8.626544
2025-01-06,BUY,601211,0.3271237003204419,17.17323
2025-01-06,BUY,601229,1.8971501765107632,8.323531
2025-01-06,BUY,601238,9.466085814842131,8.367627
2025-01-06,SELL,601288,6.901738523472886,4.966779
2025-01-06,SELL,601319,658.8152891327702,6.810071
2025-01-06,SELL,601668,811.0698594114548,5.485517
2025-01-06,SELL,601336,100.00795282419443,44.31283
2025-01-06,SELL,601360,0.9729603703174234,9.25438
2025-01-06,SELL,601398,4.042801449837043,6.477965
2025-01-06,SELL,601618,1459.8870544406095,3.059023
2025-01-06,SELL,601658,9.157922077654234,5.290023
2025-01-06,SELL,601169,7.9039274646404465,5.68901
2025-01-06,BUY,601328,1.7860554105440087,7.041971
2025-01-06,SELL,601166,3.713195181914898,18.35443
2025-01-06,BUY,600803,3.2088676615983047,19.4422
2025-01-06,SELL,601117,595.8657367605787,7.528476
2025-01-06,SELL,601689,0.8966815800495311,46.02582
2025-01-06,SELL,600875,1.2365503046361823,14.42015
2025-01-06,BUY,688981,0.805394542653012,86.94
2025-01-06,BUY,600893,2.890691069689794,38.13443
2025-01-06,SELL,600919,1.977505601769053,9.177765
2025-01-06,SELL,600926,3.1443165156482564,13.82338
2025-01-06,BUY,601127,0.29021064047261547,122.8356
2025-01-06,BUY,600938,2.5017104171134577,27.29464
2025-01-06,SELL,600989,3.031487276935934,15.97112
2025-01-06,SELL,601009,6.373750537928345,10.07633
2025-01-06,BUY,601021,82.54787054449238,54.27954
2025-01-06,SELL,601077,1.3093465327752938,5.524164
2025-01-06,BUY,601088,0.7303011732567342,38.62277
2025-01-06,BUY,601111,8.522880166445589,7.58
2025-01-06,BUY,600941,1.0851905230699472,106.509
2025-01-06,BUY,601698,0.6690603489125522,18.65188
2025-01-06,SELL,688506,0.2981532515402492,193.03
2025-01-06,SELL,601766,597.2476648097743,7.376771
2025-01-06,BUY,603986,1.5637002345504811,99.26026
2025-01-06,BUY,605117,73.10685147031771,61.2892
2025-01-06,SELL,605499,0.38740289901722136,247.4099
2025-01-06,BUY,688008,1.7418790574737812,63.49875
2025-01-06,SELL,688012,0.02163105548314803,181.4111
2025-01-06,SELL,688036,51.14217826917839,84.18272
2025-01-06,BUY,603833,0.8433521642230914,63.76242
2025-01-06,BUY,688041,0.25949202585390907,134.409
2025-01-06,BUY,688111,0.2707069086413121,256.7848
2025-01-06,BUY,688169,26.81018637593827,167.1253
2025-01-06,SELL,688256,0.31555696000733846,649.48
2025-01-06,BUY,688271,0.5852503556613442,124.6075
2025-01-06,SELL,688303,0.2220338016076937,23.48
2025-01-06,BUY,600760,1.2687248265293078,45.36776
2025-01-06,BUY,688047,36.726724927332754,122.0
2025-01-06,BUY,603369,106.19611439083216,42.19232
2025-01-06,SELL,603296,1.8014654180692418,68.36342
2025-01-06,BUY,603259,86.82037112436339,51.6084
2025-01-06,BUY,601800,1.9833990942678383,9.462151
2025-01-06,BUY,601808,294.5737029908364,15.21066
2025-01-06,BUY,601816,5.318700647911555,5.750693
2025-01-06,SELL,601818,3.25278657690842,3.553256
2025-01-06,SELL,601825,11.1372991373471,7.889691
2025-01-06,SELL,601838,2.210291181964351,15.80341
2025-01-06,SELL,601857,3.5369987328149364,8.44085
2025-01-06,SELL,601865,2.5887133457061395,19.07
2025-01-06,BUY,601877,0.024184910801210435,21.42541
2025-01-06,BUY,601919,0.26050835875400935,13.478
2025-01-06,SELL,601939,0.5890623056588993,8.099482
2025-01-06,SELL,601985,454.9043908155352,9.779733
2025-01-06,SELL,601988,6.3915453262001165,5.159756
2025-01-06,BUY,601998,0.0796466504274349,6.505881
2025-01-06,BUY,603019,0.3416357014749707,64.23114
2025-01-06,BUY,601728,1.022721482200268,6.755723
2025-01-06,BUY,600741,276.9046402583854,16.18124
2025-01-06,BUY,600887,1.4451805932151842,27.86686
2025-01-06,BUY,600600,1.9566168804010857,73.27612
2025-01-06,SELL,002050,0.8160202438168085,21.8549
2025-01-06,BUY,002230,0.17086244834531783,44.30578
2025-01-06,BUY,002241,4.3299817693730915,24.12433
2025-01-06,SELL,002311,1.1923575174189693,46.64238
2025-01-06,SELL,002371,0.049677980670796984,278.067
2025-01-06,BUY,002459,0.30214222800543666,13.06
2025-01-06,BUY,002028,0.5321560537565944,69.84518
2025-01-06,SELL,002460,3.2025502032217616,33.70049
2025-01-06,BUY,002600,19.21145914314559,7.362282
2025-01-06,BUY,002648,1.2275543326373963,18.0251
2025-01-06,BUY,002709,5.035348871322924,17.72149
2025-01-06,BUY,002916,0.35313861183502837,89.25636
2025-01-06,BUY,002938,1.423082729483781,33.57848
2025-01-06,SELL,300014,103.78918744461453,43.70795
2025-01-06,BUY,002463,114.15006128635278,39.25237
2025-01-06,BUY,001965,0.04054716073966347,12.77948
2025-01-06,SELL,000977,0.05268309732426246,45.77122
