date,equity,cash,portfolio_value
2025-04-10,890323.5175479399,327352.35346016084,562971.164087779
2025-04-11,891705.6035496576,330035.4916921545,561670.1118575032
2025-04-14,892476.7938287412,330381.6355236713,562095.1583050699
2025-04-15,890215.2274598876,329309.7701478038,560905.4573120838
2025-04-16,893230.4689388457,327087.58798745304,566142.8809513927
2025-04-17,892550.3639008079,326598.6556848004,565951.7082160076
2025-04-18,890495.2154822696,311651.1796227749,578844.0358594947
2025-04-21,892758.5251139165,312445.17568447173,580313.3494294448
2025-04-22,893107.012413363,312503.48209577583,580603.5303175871
2025-04-23,892048.5886844881,312170.4846909971,579878.1039934909
2025-04-24,889051.7791008819,311128.04936233227,577923.7297385496
2025-04-25,889203.2262338994,311175.37870251294,578027.8475313864
2025-04-28,887684.6072283665,310664.55342933594,577020.0537990306
2025-04-29,886874.0004178917,310366.077889127,576507.9225287647
2025-04-30,886651.4737388655,310284.51314312307,576366.9605957425
2025-05-06,894491.3079690558,313011.01540228276,581480.292566773
2025-05-07,894982.5995722439,313206.9978614092,581775.6017108347
2025-05-08,896630.5431589431,313768.46464058553,582862.0785183576
2025-05-09,894956.9413532143,671141.2639376821,223815.67741553215
2025-05-12,897676.8343160267,673257.1976502261,224419.63666580053
2025-05-13,898083.7038625865,673562.4905147644,224521.21334782202
2025-05-14,900015.6932529566,675011.4244230865,225004.26882987013
2025-05-15,897488.2115286444,673115.8005689647,224372.41095967972
2025-05-16,896779.7560927428,672584.4934390219,224195.26265372094
2025-05-19,896390.7292613073,672292.823690366,224097.90557094134
2025-05-20,897339.1317955274,673004.1265088735,224335.00528665388
2025-05-21,898191.7713750794,673643.5848898178,224548.18648526166
2025-05-22,897729.7471423879,673297.0354090604,224432.7117333275
2025-05-23,895868.0230437333,671900.7204799727,223967.3025637606
2025-05-26,895432.2684330582,671573.9296756759,223858.33875738224
2025-05-27,894243.0563910175,670682.0201300995,223561.03626091802
2025-05-28,894001.8506927185,670501.1392141755,223500.71147854306
2025-05-29,896187.0835011625,672139.9848899302,224047.09861123218
2025-05-30,894872.8576968967,313006.7468854746,581866.1108114221
2025-06-03,898357.1821855977,314399.1641708107,583958.018014787
2025-06-04,900904.222854973,315290.57386101544,585613.6489939576
2025-06-05,899987.7499448452,314949.2203608072,585038.5295840381
2025-06-06,900494.4526486662,315138.90598141856,585355.5466672477
2025-06-09,904865.7561834408,316671.0414470814,588194.7147363593
2025-06-10,902706.2678696355,315912.8429053084,586793.4249643271
2025-06-11,905909.7189533513,317025.027026647,588884.6919267043
2025-06-12,908849.206133359,318059.33601417684,590789.8701191822
2025-06-13,906701.4273789243,317304.2853154746,589397.1420634497
2025-06-16,908179.6153051083,317813.2133402221,590366.4019648861
2025-06-17,907016.1814299449,317421.0140371265,589595.1673928185
2025-06-18,909272.1296684296,318216.1317428999,591055.9979255297
2025-06-19,903844.8877039936,316308.6561530021,587536.2315509915
2025-06-20,902980.3896950543,316014.58847845753,586965.8012165967
2025-06-23,904662.391636397,678419.2960904937,226243.09554590328
2025-06-24,907240.1649954678,680429.7268117197,226810.4381837481
2025-06-25,910216.2850276345,682661.8737912659,227554.41123636856
2025-06-26,909153.5649040188,318001.62539409474,591151.939509924
2025-06-27,907283.2356195897,317510.2640953118,589772.9715242779
2025-06-30,910953.6563425504,318798.55285724095,592155.1034853095
2025-07-01,913576.4401216997,319707.32974700327,593869.1103746964
2025-07-02,910545.1885519059,318649.4820565565,591895.7064953494
2025-07-03,915279.8331888928,320297.5421457527,594982.2910431401
2025-07-04,917154.4309489769,320971.3496466538,596183.0813023231
2025-07-07,913730.025379543,45057.35965561378,868672.6657239292
2025-07-08,951176.5903836213,47488.63415666681,903687.9562269545
2025-07-09,950918.0704687478,47425.43024937759,903492.6402193701
2025-07-10,957402.4904413155,47803.98960664096,909598.5008346745
2025-07-11,942717.4744756771,47016.23828682347,895701.2361888536
2025-07-14,948477.0929661723,47359.72549457934,901117.367471593
2025-07-15,993502.3048786689,49592.66215074202,943909.6427279268
2025-07-16,983880.6121152665,49122.69266446031,934757.9194508062
2025-07-17,1021593.5370102879,51008.486931650186,970585.0500786377
2025-07-18,1024137.2039706447,357965.3575723928,666171.846398252
2025-07-21,1028628.7135348308,359989.84996221453,668638.8635726164
2025-07-22,1030824.2828598885,50830.415198174305,979993.8676617142
2025-07-23,1016544.3862172416,355311.51484516077,661232.8713720809
2025-07-24,1027403.6918993475,359553.70447980694,667849.9874195405
2025-07-25,1024561.5142628107,358553.22869979136,666008.2855630193
2025-07-28,1027437.7887191952,359565.90714636573,667871.8815728294
2025-07-29,1036104.1145169449,362601.95128134184,673502.163235603
2025-07-30,1033438.7014523104,361673.3543617854,671765.3470905251
2025-07-31,1018087.1932099471,356293.1505842892,661794.0426256579
2025-08-01,1012996.8951301,49951.13666680083,963045.7584632991
2025-08-04,1005245.1953752041,50256.84908741454,954988.3462877895
2025-08-05,1012821.2903630215,50631.955212392226,962189.3351506293
2025-08-06,1008935.0054355701,50382.85640118057,958552.1490343895
2025-08-07,1008831.7232276931,50372.65780074519,958459.0654269479
2025-08-08,1009125.9556008677,50270.525765903,958855.4298349647
2025-08-11,1020569.1846422431,50959.781069236225,969609.4035730069
2025-08-12,1035206.5188258949,51564.826046784234,983641.6927791107
2025-08-13,1094832.2385206192,54595.14810644285,1040237.0904141765
2025-08-14,1076802.79918308,53824.68549370397,1022978.1136893759
2025-08-15,1091471.1147936373,54495.058586669344,1036976.0562069679
2025-08-18,1113929.5843996045,55616.61544599167,1058312.9689536127
2025-08-19,1126158.555026848,56160.27376523818,1069998.2812616099
2025-08-20,1129481.6227727402,56261.55599195801,1073220.0667807823
2025-08-21,1114578.3188566845,55647.9618820328,1058930.3569746518
2025-08-22,1173979.1916313802,58617.395705344854,1115361.7959260354
2025-08-25,1250697.8444262163,62444.08154314212,1188253.762883074
2025-08-26,1237038.500596547,61755.632919273965,1175282.867677273
2025-08-27,1261767.8787921928,62926.23733306897,1198841.641459124
2025-08-28,1368275.9327671265,68309.92582430117,1299966.0069428254
2025-08-29,1380767.7178667628,68928.14104647623,1311839.5768202865
2025-09-01,1422657.772658058,70937.82350264167,1351719.9491554163
2025-09-02,1338681.0551029777,66675.33678459033,1272005.7183183874
2025-09-03,1337787.4134628181,66791.706524417,1270995.706938401
2025-09-04,1221708.5231909878,60919.7961246458,1160788.727066342
2025-09-05,1303421.449277876,64925.52815034552,1238495.9211275305
2025-09-08,1252591.422752453,62537.94842737775,1190053.4743250753
2025-09-09,1237275.3817930561,61629.23118940357,1175646.1506036525
2025-09-10,1244906.690702009,62146.90999057866,1182759.7807114304
2025-09-11,1321809.3988880955,65989.27989317632,1255820.1189949191
2025-09-12,1316525.0893168827,65648.94293062706,1250876.1463862555
2025-09-15,1309153.4009746255,65362.41513129677,1243790.9858433288
2025-09-16,1307583.8632847455,65292.48422985403,1242291.3790548914
2025-09-17,1308019.2124550408,65238.87563097381,1242780.336824067
2025-09-18,1317477.5299117947,65703.30086040997,1251774.2290513846
2025-09-19,1301381.232761852,64972.19430138609,1236409.0384604658
2025-09-22,1344594.805322666,67127.87278440228,1277466.9325382637
2025-09-23,1350007.4103302693,67320.93769513254,1282686.4726351367
2025-09-24,1349290.723644717,67281.56403921064,1282009.1596055063
2025-09-25,1364254.5108899563,68118.17825443983,1296136.3326355165
2025-09-26,1322913.8683020372,66055.79165662517,1256858.076645412
2025-09-29,1361398.966861991,67891.43687981818,1293507.529982173
2025-09-30,1346735.084855666,67164.06763145828,1279571.0172242075
2025-10-09,1362928.8007936697,68047.66715579906,1294881.1336378707
2025-10-10,1287807.4720847895,64144.57938963943,1223662.89269515
2025-10-13,1306812.6068355446,65086.946636368055,1241725.6601991765
2025-10-14,1243886.632089702,61952.8142339788,1181933.8178557232
2025-10-15,1258305.8434978125,62752.43119275189,1195553.4123050605
2025-10-16,1264227.9818138806,62971.80556633446,1201256.1762475462
2025-10-17,1211793.2892574912,60501.39026636371,1151291.8989911275
2025-10-20,1230698.9472047086,61450.816430576146,1169248.1307741324
2025-10-21,1276896.991757333,63602.14208080823,1213294.8496765248
2025-10-22,1266423.6434704522,63158.108701221965,1203265.5347692303
2025-10-23,1261011.5865523112,62810.0604892089,1198201.5260631023
2025-10-24,1326022.645901115,66130.27930585362,1259892.3665952613
2025-10-27,1365377.3291474439,68090.1737278683,1297287.1554195755
2025-10-28,1372673.4921716976,68455.04835046432,1304218.4438212332
2025-10-29,1410375.6188677072,70332.32474656805,1340043.2941211392
2025-10-30,1374625.771259563,68550.2117138562,1306075.5595457067
2025-10-31,1316949.0139780554,65517.52777554799,1251431.4862025075
2025-11-03,1330210.4204328968,66256.05407563469,1263954.366357262
2025-11-04,1307249.649335432,65271.762037631415,1241977.8872978007
2025-11-05,1338662.7096303422,66911.91951961123,1271750.790110731
2025-11-06,1381464.5022500195,68893.1230621133,1312571.3791879062
2025-11-07,1377455.6823032184,68691.99295722955,1308763.689345989
2025-11-10,1355898.446386133,67621.73150506828,1288276.7148810648
2025-11-11,1323986.7380492983,462771.92497647577,861214.8130728225
2025-11-12,1314619.2481383397,460094.504970394,854524.7431679456
2025-11-13,1329994.1993468937,465454.10539061757,864540.0939562762
2025-11-14,1312733.3839954238,459426.6091718256,853306.7748235982
2025-11-17,1310483.0193997286,458630.3337757421,851852.6856239864
2025-11-18,1298873.218234031,454558.4150421183,844314.8031919128
2025-11-19,1302748.1576427282,455927.8389268346,846820.3187158937
2025-11-20,1293500.0136722326,452691.6516932192,840808.3619790133
2025-11-21,1265191.345077199,442774.3458236627,822416.9992535363
2025-11-24,1264175.2062277826,446493.81026775134,817681.3959600312
2025-11-25,1273290.2454969492,445589.42596275243,827700.8195341969
2025-11-26,1276646.8243999952,446768.43572108564,829878.3886789094
2025-11-27,1277773.741298496,447175.7939370998,830597.9473613962
2025-11-28,1283157.6564093833,449064.6374537542,834093.0189556291
2025-12-01,1295300.132550225,453316.2341435505,841983.8984066744
2025-12-02,1288264.5457430247,450847.2359101077,837417.3098329171
2025-12-03,1284898.4164619278,449676.83054959704,835221.5859123308
2025-12-04,1287304.9522027774,450511.4729802351,836793.4792225424
