date,base_regime,z_sigma,buy_th,sell_th,target_exp,actual_exp,long_candidate_count
2025-02-21,bear,-0.3789629985813464,0.65,0.35,0.475,0.4750229124444953,104
2025-02-24,bear,-0.3567680512772712,0.65,0.35,0.475,0.47501949271138,104
2025-02-25,bear,-0.3572620743004945,0.65,0.35,0.475,0.47501453614435746,104
2025-02-26,bear,-0.4880922327451609,0.65,0.35,0.475,0.4750187156901608,104
2025-02-27,bear,-0.4814003741810367,0.65,0.35,0.475,0.47502173346344295,104
2025-02-28,bear,-0.48255919314400375,0.65,0.35,0.475,0.4750242741172389,104
2025-03-03,bear,-0.4653516283912313,0.65,0.35,0.475,0.4750280094096406,104
2025-03-04,bear,-0.47721122580474373,0.65,0.35,0.475,0.47502295722854504,104
2025-03-05,bear,-0.4971073391251553,0.65,0.35,0.475,0.47502749118437126,104
2025-03-06,bear,-0.5033668215697162,0.65,0.35,0.475,0.47503664975397863,104
2025-03-07,neutral,-0.47226730041913995,0.6,0.3,0.95,0.9502691405689524,119
2025-03-10,neutral,-0.47463507715497366,0.6,0.3,0.95,0.9500817384931379,119
2025-03-11,neutral,-0.4721847949344408,0.6,0.3,0.95,0.9501045876874784,119
2025-03-12,neutral,-0.49739996213215015,0.6,0.3,0.95,0.9500885140867552,119
2025-03-13,neutral,-0.4948387647018586,0.6,0.3,0.95,0.9500751594854957,119
2025-03-14,neutral,-0.5006847075280625,0.6,0.3,0.95,0.9500674047720535,119
2025-03-17,neutral,-0.40658432194226274,0.6,0.3,0.95,0.9501112408140135,119
2025-03-18,neutral,-0.419895174365409,0.6,0.3,0.95,0.9501107796491713,119
2025-03-19,bull,-0.5074442029937459,0.5499999999999999,0.32,1.0,1.0,134
2025-03-20,bull,-0.5115697207192649,0.5499999999999999,0.32,1.0,1.0,134
2025-03-21,bull,-0.49742149480633074,0.5499999999999999,0.32,1.0,1.0,134
2025-03-24,bull,-0.46275274782343584,0.5499999999999999,0.32,1.0,1.0,134
2025-03-25,bull,-0.4576809401981583,0.5499999999999999,0.32,1.0,1.0,134
2025-03-26,neutral,-0.45988840454636765,0.6,0.3,0.95,0.950118630490379,119
2025-03-27,neutral,-0.45744851460135405,0.6,0.3,0.95,0.9501263317154517,119
2025-03-28,neutral,-0.48074983612295763,0.6,0.3,0.95,0.9500871936186025,119
2025-03-31,neutral,-0.4768618505327581,0.6,0.3,0.95,0.9500814466964431,119
2025-04-01,neutral,-0.46841575950460496,0.6,0.3,0.95,0.9501275084436497,119
2025-04-02,neutral,-0.46768767102579967,0.6,0.3,0.95,0.9500731593724124,119
2025-04-03,neutral,-0.47055662970669687,0.6,0.3,0.95,0.9500736441213781,120
2025-04-07,neutral,-0.5042250798352486,0.6,0.3,0.95,0.9501185104031119,120
2025-04-08,bull,0.060568157899829965,0.5499999999999999,0.32,0.9821538256026924,0.9823322731781641,135
2025-04-09,neutral,0.08253781812575701,0.6,0.3,0.927045115654911,0.9272339797099279,120
2025-04-10,neutral,0.0935267697630935,0.6,0.3,0.9240723494388767,0.9242066707466108,120
2025-04-11,neutral,0.10664586696868875,0.6,0.3,0.9205482016834987,0.9206193070630379,120
2025-04-14,neutral,0.10699484206690035,0.6,0.3,0.9204548244291462,0.9205302457825041,120
2025-04-15,neutral,0.10557027295835629,0.6,0.3,0.9208361237206684,0.9209251669680665,120
2025-04-16,neutral,0.08526662119367055,0.6,0.3,0.9263051274757316,0.9263820734469029,120
2025-04-17,neutral,0.08386433393119011,0.6,0.3,0.926685247681792,0.9267748571384968,120
2025-04-18,neutral,-0.0012023583343547515,0.6,0.3,0.95,0.9500483984616593,120
2025-04-21,neutral,-0.007320151863476262,0.6,0.3,0.95,0.950059564320027,120
2025-04-22,neutral,-0.007383028863898231,0.6,0.3,0.95,0.950185507109523,120
2025-04-23,neutral,-0.009816660639797874,0.6,0.3,0.95,0.9501194242611128,120
2025-04-24,neutral,-0.013633682209345889,0.6,0.3,0.95,0.9500884060243382,120
2025-04-25,neutral,-0.014909670765068241,0.6,0.3,0.95,0.9501477409414335,120
2025-04-28,neutral,-0.026788157730304695,0.6,0.3,0.95,0.9500943173292825,120
2025-04-29,neutral,-0.028166136293243407,0.6,0.3,0.95,0.9501028235002111,120
2025-04-30,neutral,-0.036399299774147575,0.6,0.3,0.95,0.9500895555317969,120
2025-05-06,neutral,-0.03916445280489871,0.6,0.3,0.95,0.9501552789205293,120
2025-05-07,neutral,-0.03144032771817088,0.6,0.3,0.95,0.9501168806649551,120
2025-05-08,neutral,-0.047427390480169834,0.6,0.3,0.95,0.9501261187367486,120
2025-05-09,bear,-0.06567433350488242,0.65,0.35,0.475,0.47513648487468413,105
2025-05-12,bear,-0.06699862895514343,0.65,0.35,0.475,0.4750167088327371,105
2025-05-13,bear,-0.05367441667260145,0.65,0.35,0.475,0.4750312003661299,105
2025-05-14,bear,-0.06575922542914461,0.65,0.35,0.475,0.47502299827092265,105
2025-05-15,bear,-0.0508190055313067,0.65,0.35,0.475,0.4750333054246657,105
2025-05-16,bear,-0.050595524094736395,0.65,0.35,0.475,0.4750288841053356,105
2025-05-19,bear,-0.04989631708782534,0.65,0.35,0.475,0.4750203852210461,105
2025-05-20,bear,-0.0596390325110564,0.65,0.35,0.475,0.47502695973186865,105
2025-05-21,bear,-0.06343934611495072,0.65,0.35,0.475,0.47503111260355135,105
2025-05-22,bear,-0.06297610444538053,0.65,0.35,0.475,0.47502465681276157,105
2025-05-23,bear,-0.08499815419450224,0.65,0.35,0.475,0.4750267452917309,105
2025-05-26,bear,-0.07919018753637962,0.65,0.35,0.475,0.4750183736557758,105
2025-05-27,bear,-0.09195756836184717,0.65,0.35,0.475,0.47502035760622213,105
2025-05-28,bear,-0.10087674948088077,0.65,0.35,0.475,0.4750140818467639,105
2025-05-29,bear,-0.10328978071762668,0.65,0.35,0.475,0.4750183897995562,105
2025-05-30,neutral,-0.14964398701380202,0.6,0.3,0.95,0.9502471510215825,120
2025-06-03,neutral,-0.14896664614193042,0.6,0.3,0.95,0.9500732407387262,120
2025-06-04,neutral,-0.14987460236104,0.6,0.3,0.95,0.9500805876994983,120
2025-06-05,neutral,-0.15227085391354145,0.6,0.3,0.95,0.9501108342726892,120
2025-06-06,neutral,-0.17943111940993386,0.6,0.3,0.95,0.9500718839574671,120
2025-06-09,neutral,-0.18272671512192076,0.6,0.3,0.95,0.9500662284629383,120
2025-06-10,neutral,-0.18546758147610012,0.6,0.3,0.95,0.9500797039204912,120
2025-06-11,neutral,-0.1858959683336949,0.6,0.3,0.95,0.9500868669684024,120
2025-06-12,neutral,-0.18166463626859108,0.6,0.3,0.95,0.9500803800520686,120
2025-06-13,neutral,-0.18591377093052336,0.6,0.3,0.95,0.9500737972588909,120
2025-06-16,neutral,-0.2640554603671122,0.6,0.3,0.95,0.9501252621621271,120
2025-06-17,neutral,-0.26573575874704475,0.6,0.3,0.95,0.9501025599244346,120
2025-06-18,neutral,-0.26959099277114734,0.6,0.3,0.95,0.9500804615630741,120
2025-06-19,neutral,-0.2717874563164421,0.6,0.3,0.95,0.9500490887266849,120
2025-06-20,neutral,-0.27542902997333757,0.6,0.3,0.95,0.9500873868683921,120
2025-06-23,bear,-0.30851061749099656,0.65,0.35,0.475,0.4751172021834034,105
2025-06-24,bear,-0.3135822427901077,0.65,0.35,0.475,0.47502514010480307,105
2025-06-25,bear,-0.29509579927507523,0.65,0.35,0.475,0.47502487483670464,105
2025-06-26,neutral,-0.27061741254543653,0.6,0.3,0.95,0.9502384279207156,120
2025-06-27,neutral,-0.2726644141694402,0.6,0.3,0.95,0.9500981643161047,120
2025-06-30,neutral,-0.2726433678053375,0.6,0.3,0.95,0.9501032144455606,120
2025-07-01,neutral,-0.2810324904424945,0.6,0.3,0.95,0.9501112033608087,120
2025-07-02,neutral,-0.2833786565319112,0.6,0.3,0.95,0.9500814391070852,120
2025-07-03,neutral,-0.2862792281766891,0.6,0.3,0.95,0.9501037763253938,120
2025-07-04,neutral,-0.28994257251043054,0.6,0.3,0.95,0.950096642337076,120
2025-07-07,bull,-1.2349600910459864,0.5499999999999999,0.32,1.0,1.0,135
2025-07-08,bull,-1.287872033138068,0.5499999999999999,0.32,1.0,1.0,135
2025-07-09,bull,-1.2904353880358987,0.5499999999999999,0.32,1.0,1.0,135
2025-07-10,bull,-1.324220603961289,0.5499999999999999,0.32,1.0,1.0,135
2025-07-11,bull,-1.3187823864128392,0.5499999999999999,0.32,1.0,1.0,135
2025-07-14,bull,-1.3149487726583848,0.5499999999999999,0.32,1.0,1.0,135
2025-07-15,bull,-1.3108152918113718,0.5499999999999999,0.32,1.0,1.0,135
2025-07-16,bull,-1.3076482879938964,0.5499999999999999,0.32,1.0,1.0,135
2025-07-17,bull,-1.2998107088761666,0.5499999999999999,0.32,1.0,1.0,135
2025-07-18,neutral,-1.2871278005096098,0.6,0.3,0.95,0.9501177010088785,120
2025-07-21,neutral,-1.2783980559684842,0.6,0.3,0.95,0.9500891783765274,120
2025-07-22,bull,-1.2674456001193535,0.5499999999999999,0.32,1.0,1.0,135
2025-07-23,neutral,-1.2513740007641072,0.6,0.3,0.95,0.9501814129869733,120
2025-07-24,neutral,-1.2489215393355015,0.6,0.3,0.95,0.9500911408054961,120
2025-07-25,neutral,-1.2371708445224154,0.6,0.3,0.95,0.9500891196850153,120
2025-07-28,neutral,-1.2237645916800564,0.6,0.3,0.95,0.9500756502671238,120
2025-07-29,neutral,-1.224164759407818,0.6,0.3,0.95,0.9500761695525823,120
2025-07-30,neutral,-1.2226178522728055,0.6,0.3,0.95,0.9500893424343076,120
2025-07-31,neutral,-1.2399324618717162,0.6,0.3,0.95,0.9500525963592498,120
2025-08-01,bull,-1.1445165639257662,0.5499999999999999,0.32,1.0,1.0,135
2025-08-04,bull,-1.1397839949818085,0.5499999999999999,0.32,1.0,1.0,135
2025-08-05,bull,-1.1384382049308284,0.5499999999999999,0.32,1.0,1.0,135
2025-08-06,bull,-1.153204074127171,0.5499999999999999,0.32,1.0,1.0,135
2025-08-07,bull,-1.1508256341897836,0.5499999999999999,0.32,1.0,1.0,135
2025-08-08,bull,-1.1812254530168207,0.5499999999999999,0.32,1.0,1.0,135
2025-08-11,bull,-1.2027482705570947,0.5499999999999999,0.32,1.0,1.0,135
2025-08-12,bull,-1.2061645437058766,0.5499999999999999,0.32,1.0,1.0,135
2025-08-13,bull,-1.2043433443735105,0.5499999999999999,0.32,1.0,1.0,135
2025-08-14,bull,-1.1956703844992769,0.5499999999999999,0.32,1.0,1.0,135
2025-08-15,bull,-1.1957651932704827,0.5499999999999999,0.32,1.0,1.0,135
2025-08-18,bull,-1.1853527731196596,0.5499999999999999,0.32,1.0,1.0,135
2025-08-19,bull,-1.1918689395975002,0.5499999999999999,0.32,1.0,1.0,135
2025-08-20,bull,-1.1958537612818803,0.5499999999999999,0.32,1.0,1.0,135
2025-08-21,bull,-1.1814063966998953,0.5499999999999999,0.32,1.0,1.0,135
2025-08-22,bull,-1.1797886314468866,0.5499999999999999,0.32,1.0,1.0,135
2025-08-25,bull,-1.0905698647817499,0.5499999999999999,0.32,1.0,1.0,135
2025-08-26,bull,-1.0209995510812693,0.5499999999999999,0.32,1.0,1.0,135
2025-08-27,bull,-1.0118356992672652,0.5499999999999999,0.32,1.0,1.0,135
2025-08-28,bull,-0.9474930075420485,0.5499999999999999,0.32,1.0,1.0,135
2025-08-29,bull,-0.8975844185918264,0.5499999999999999,0.32,1.0,1.0,135
2025-09-01,bull,-0.8951277358605371,0.5499999999999999,0.32,1.0,1.0,135
2025-09-02,bull,-0.8931129188628764,0.5499999999999999,0.32,1.0,1.0,135
2025-09-03,bull,-0.8855768631232938,0.5499999999999999,0.32,1.0,1.0,135
2025-09-04,bull,-0.8744283960122321,0.5499999999999999,0.32,1.0,1.0,135
2025-09-05,bull,-0.7714299891740808,0.5499999999999999,0.32,1.0,1.0,135
2025-09-08,bull,-0.718762246192215,0.5499999999999999,0.32,1.0,1.0,135
2025-09-09,bull,-0.72041942333518,0.5499999999999999,0.32,1.0,1.0,135
2025-09-10,bull,-0.7083777410519082,0.5499999999999999,0.32,1.0,1.0,135
2025-09-11,bull,-0.710447527797222,0.5499999999999999,0.32,1.0,1.0,135
2025-09-12,bull,-0.6591690825780525,0.5499999999999999,0.32,1.0,1.0,135
2025-09-15,bull,-0.6495496436449167,0.5499999999999999,0.32,1.0,1.0,135
2025-09-16,bull,-0.6515245231080672,0.5499999999999999,0.32,1.0,1.0,135
2025-09-17,bull,-0.6643345136050626,0.5499999999999999,0.32,1.0,1.0,135
2025-09-18,bull,-0.6883948286628794,0.5499999999999999,0.32,1.0,1.0,135
2025-09-19,bull,-0.662170211091424,0.5499999999999999,0.32,1.0,1.0,135
2025-09-22,bull,-0.6757961590027618,0.5499999999999999,0.32,1.0,1.0,135
2025-09-23,bull,-0.6768212251894798,0.5499999999999999,0.32,1.0,1.0,135
2025-09-24,bull,-0.6768388111688844,0.5499999999999999,0.32,1.0,1.0,135
2025-09-25,bull,-0.6684776156523378,0.5499999999999999,0.32,1.0,1.0,135
2025-09-26,bull,-0.6702630032462887,0.5499999999999999,0.32,1.0,1.0,135
2025-09-29,bull,-0.6480592355465558,0.5499999999999999,0.32,1.0,1.0,135
2025-09-30,bull,-0.6288989103993128,0.5499999999999999,0.32,1.0,1.0,135
2025-10-09,bull,-0.6358296689458451,0.5499999999999999,0.32,1.0,1.0,135
2025-10-10,bull,-0.615931321086328,0.5499999999999999,0.32,1.0,1.0,135
2025-10-13,bull,-0.5375389554869271,0.5499999999999999,0.32,1.0,1.0,135
2025-10-14,bull,-0.5315054266086934,0.5499999999999999,0.32,1.0,1.0,135
2025-10-15,bull,-0.500646672668366,0.5499999999999999,0.32,1.0,1.0,135
2025-10-16,bull,-0.4768050588909839,0.5499999999999999,0.32,1.0,1.0,135
2025-10-17,bull,-0.4802472678746046,0.5499999999999999,0.32,1.0,1.0,135
2025-10-20,bull,-0.3895767524096792,0.5499999999999999,0.32,1.0,1.0,135
2025-10-21,bull,-0.38625195077971175,0.5499999999999999,0.32,1.0,1.0,135
2025-10-22,bull,-0.35859208223920047,0.5499999999999999,0.32,1.0,1.0,135
2025-10-23,bull,-0.3544444791922587,0.5499999999999999,0.32,1.0,1.0,135
2025-10-24,bull,-0.3489886192439856,0.5499999999999999,0.32,1.0,1.0,135
2025-10-27,bull,-0.3328208424186384,0.5499999999999999,0.32,1.0,1.0,135
2025-10-28,bull,-0.3210635484987985,0.5499999999999999,0.32,1.0,1.0,135
2025-10-29,bull,-0.30714429108534996,0.5499999999999999,0.32,1.0,1.0,135
2025-10-30,bull,-0.28769954385328833,0.5499999999999999,0.32,1.0,1.0,135
2025-10-31,bull,-0.26708366979490117,0.5499999999999999,0.32,1.0,1.0,135
2025-11-03,bull,-0.2800591896772825,0.5499999999999999,0.32,1.0,1.0,135
2025-11-04,bull,-0.2816878236688122,0.5499999999999999,0.32,1.0,1.0,135
2025-11-05,bull,-0.26143226164526046,0.5499999999999999,0.32,1.0,1.0,135
2025-11-06,bull,-0.26019798937423294,0.5499999999999999,0.32,1.0,1.0,135
2025-11-07,bull,-0.23140506948219916,0.5499999999999999,0.32,1.0,1.0,135
2025-11-10,bull,-0.22104150520661497,0.5499999999999999,0.32,1.0,1.0,135
2025-11-11,neutral,-0.2173651530008943,0.6,0.3,0.95,0.9501037592522513,120
2025-11-12,neutral,-0.19170285318601668,0.6,0.3,0.95,0.9500688380578385,120
2025-11-13,neutral,-0.18458984739895712,0.6,0.3,0.95,0.950045665154912,120
2025-11-14,neutral,-0.16733534058131225,0.6,0.3,0.95,0.9500219836754908,120
2025-11-17,neutral,-0.11391897918933908,0.6,0.3,0.95,0.9500302889804529,120
2025-11-18,neutral,-0.10076245381576225,0.6,0.3,0.95,0.9500530223138871,120
2025-11-19,neutral,-0.09204855569621793,0.6,0.3,0.95,0.950082007451293,120
2025-11-20,neutral,-0.0872360155785009,0.6,0.3,0.95,0.9500666345139723,120
2025-11-21,neutral,-0.08887539862744287,0.6,0.3,0.95,0.9500995372322564,120
2025-11-24,neutral,0.01669078695298454,0.6,0.3,0.9452668258388599,0.945377797416407,120
2025-11-25,neutral,-0.03942351857682565,0.6,0.3,0.95,0.9500594138772569,120
2025-11-26,neutral,-0.09960635627053134,0.6,0.3,0.95,0.9500812874537593,120
2025-11-27,neutral,-0.09375865693801384,0.6,0.3,0.95,0.9500728994273099,120
2025-11-28,neutral,-0.12367838728161035,0.6,0.3,0.95,0.9500721620261211,120
2025-12-01,neutral,-0.16852258116654303,0.6,0.3,0.95,0.9500682041261185,120
2025-12-02,neutral,-0.1701320747188628,0.6,0.3,0.95,0.9500956770318305,120
2025-12-03,neutral,-0.16866911750091768,0.6,0.3,0.95,0.9500814187457023,120
2025-12-04,neutral,-0.1697859229310535,0.6,0.3,0.95,0.9500805169630038,120
