date,equity,cash,portfolio_value
1991-04-30,1000000.0,1000000.0,
1991-05-02,1000000.0,1000000.0,
1991-05-03,1000000.0,1000000.0,
1991-05-06,1000000.0,1000000.0,
1991-05-07,1000000.0,1000000.0,
1991-05-08,999525.0,49525.0,
1991-05-09,994477.3401714131,49723.772544380074,
1991-05-10,989429.1000047068,49471.33515239817,
1991-05-13,984381.1207843224,49218.93620963309,
1991-05-14,979302.6766026026,48965.013277013684,
1991-05-15,994539.7874590068,49726.62742525608,
1991-05-16,999615.2699170597,49980.64277820159,
1991-05-17,1004689.3945520369,50234.349156786586,
1991-05-20,1009720.1796020775,50485.88943869933,
1991-05-21,1014764.1764758743,50738.08896908949,
1991-05-22,1019806.8534713491,50990.222850062324,
1991-05-23,1024848.2177987911,51242.29109762589,
1991-05-24,1009727.2852668925,50486.00520707479,
1991-05-27,1004600.6504519392,50229.910938611436,
1991-05-28,1004600.6503911472,50230.032461804956,
1991-05-29,1004600.6503911184,50230.032519528555,
1991-05-30,1004600.6503911183,50230.032519556014,
1991-05-31,1004600.6503911183,50230.032519556014,
1991-06-03,1004600.6503911183,50230.032519556014,
1991-06-04,1004600.6503911183,50230.032519556014,
1991-06-06,1004600.6503911183,50230.032519556014,
1991-06-07,1004600.6503911183,50230.032519556014,
1991-06-10,950605.5347644812,47528.99438628682,
1991-06-11,794068.4198736527,39699.703939247505,
1991-06-12,994823.092577734,49736.38482056394,
1991-06-13,982783.606979844,49138.896683959894,
1991-06-14,940617.6185759987,47029.879646348316,
1991-06-17,895307.4187072197,44764.29532061373,
1991-06-18,921276.3203234102,46063.19872840788,
1991-06-19,931971.8169615691,46598.33653046377,
1991-06-20,931971.8168344103,46598.59072091968,
1991-06-21,912440.9292520387,45621.58261567548,
1991-06-24,885768.2472378148,44287.779121851214,
1991-06-25,845697.3682465147,42283.91705352271,
1991-06-26,859087.5839916823,42954.06072210285,
1991-06-27,899223.6255469967,44960.227871251,
1991-06-28,919244.604787012,45961.754276326756,
1991-07-01,925911.7003100046,46295.426441934804,
1991-07-02,911717.2391187449,44762.57148255198,
1991-07-03,911716.8274735082,45585.450310700515,
1991-07-04,902920.8756117981,45145.83506770604,
1991-07-05,898520.4781871858,44925.91950166922,
1991-07-08,890235.7362295397,44511.59010336691,
1991-07-09,890235.7361311855,44511.786713123016,
1991-07-10,881946.6020931242,44097.13324268887,
1991-07-11,877799.6486496229,43889.88403830621,
1991-07-12,877799.6486004258,43889.98238328407,
1991-07-15,865357.040175458,43267.55650423271,
1991-07-16,865357.0400277057,43267.851861020645,
1991-07-17,865357.0400276356,43267.85200131509,
1991-07-18,865357.0400276356,43267.85200138176,
1991-07-19,848753.8897393757,42437.300172007286,
1991-07-22,848753.8895422183,42437.69428981131,
1991-07-23,848753.8895421247,42437.69447701734,
1991-07-24,832912.9625537519,41645.27191507695,
1991-07-25,832912.9623656456,41645.64793958127,
1991-07-26,825114.2480582386,41255.52718816245,
1991-07-29,816535.9323978166,40089.357584862504,
1991-07-30,801311.8993491904,40065.58368049851,
1991-07-31,793698.5651649229,39684.74745144075,
1991-08-01,824163.9676546438,41207.474725448454,
1991-08-02,846968.1983506277,42347.86795976624,
1991-08-05,846968.1980796489,42348.409646552594,
1991-08-06,839305.1310197716,41965.074557817956,
1991-08-07,831636.5928474767,41581.64760558993,
1991-08-08,823966.1210480443,41198.12396971657,
1991-08-09,823966.1209570029,41198.30596136087,
1991-08-12,823966.1209569597,41198.30604780688,
1991-08-13,823966.1209569596,41198.30604784807,
1991-08-14,823966.1209569597,41198.30604784795,
1991-08-15,816291.8926792648,40814.41237559808,
1991-08-16,816291.8925881354,40814.594542834115,
1991-08-19,847310.2806190085,42364.777325775955,
1991-08-20,831830.1384250819,41591.13962699437,
1991-08-21,831830.1382414348,41591.506737606964,
1991-08-22,831830.1382413476,41591.50691198451,
1991-08-23,816334.8406854332,40816.37403015485,
1991-08-26,808731.581211756,40436.3986624872,
1991-08-27,801124.5613243354,40056.04748969804,
1991-08-28,801124.5612340472,40056.22797592854,
1991-08-29,801124.5612340043,40056.22806165953,
1991-08-30,793513.7413839254,39675.50631674369,
1991-09-02,793513.7412935491,39675.68697882004,
1991-09-03,778284.4176030861,38913.85919279969,
1991-09-04,763039.3938757991,38151.60780532519,
1991-09-05,732517.2669211017,36625.13863555469,
1991-09-06,701928.0749777639,35095.67761797027,
1991-09-09,763956.6472962026,38196.358804466385,
1991-09-10,748514.2861356359,37425.348259796556,
1991-09-11,756244.3564156652,37812.03405314769,
1991-09-12,763968.4687880939,38198.23989985785,
1991-09-13,756248.0805241443,37812.22075874887,
1991-09-16,764142.9999063453,38206.962399240096,
1991-09-17,764142.9998125472,38207.149901519275,
1991-09-18,756251.980662714,37812.4116261584,
1991-09-19,732565.9157772985,36627.73334790329,
1991-09-20,740474.331303205,37023.52846842971,
1991-09-23,748378.2976414413,37418.72706883027,
1991-09-24,748378.2975475347,37418.91478816549,
1991-09-25,748378.2975474902,37418.91487733216,
1991-09-26,756277.8685873317,37813.70580986395,
1991-09-27,756277.868493522,37813.89333555686,
1991-10-03,794492.068418485,39723.69581094352,
1991-10-04,794492.0679646801,39724.60296711932,
1991-10-07,917717.2799442497,45882.93732505639,
1991-10-08,1055372.3596835858,52765.347204096775,
1991-10-09,1343993.1209074745,67192.79957726235,
1991-10-10,1298929.4444885417,64945.4052456091,
1991-10-11,1283879.0729159173,64193.59671520915,
1991-10-14,1269529.370351787,63476.12789021129,
1991-10-15,1197739.9242960094,59885.29141987458,
1991-10-16,1168932.5804030893,58445.9456725982,
1991-10-17,1204986.6683581723,60248.47678731379,
1991-10-18,1212186.1434582039,60609.135774192095,
1991-10-21,1197790.9831545532,59889.20736262972,
1991-10-22,1176184.5796198938,58808.716004088,
1991-10-23,1168975.4776614697,58448.60291484031,
1991-10-24,1197819.793389118,59890.30451861892,
1991-10-25,1197819.7930465427,59890.98932688056,
1991-10-28,1269837.4887742277,63490.16397552173,
1991-10-29,1277017.9994535977,63850.72861879754,
1991-10-30,1298553.1303278543,64927.14496285258,
1991-10-31,1398962.750340632,69945.75248594255,
1991-11-01,1470413.958873609,73518.99980213464,
1991-11-04,1645021.6802662984,82246.9361696186,
1991-11-05,1652256.1407015747,82612.63324207289,
1991-11-06,1529285.8661606184,76461.37291957207,
1991-11-07,1580132.2077043313,79005.40136719507,
1991-11-08,1609138.8218905078,80456.25159591733,
1991-11-12,2098031.262416672,104889.9513075641,
1991-11-13,2145646.911444833,107281.20915655544,
1991-11-14,2254356.323335568,112715.23371388702,
1991-11-15,2118806.44201064,105937.1040979657,
1991-11-18,1737983.66646294,86890.14053684879,
1991-11-19,2026917.935367937,101339.03011252075,
1991-11-20,1944977.313637658,97246.92290234797,
1991-11-21,1876539.6768303327,93825.35941107353,
1991-11-22,1958817.5382432132,97938.92199247477,
1991-11-25,1830244.4043760921,91509.16761177733,
1991-11-26,1694401.9953381224,84716.87504029815,
1991-11-27,1783069.623101503,89151.37371448468,
1991-11-28,1721842.174419596,86090.65560643567,
1991-11-29,1605973.8206652422,80295.9399188679,
1991-12-02,1627064.754074964,81352.73547474452,
1991-12-03,1683271.1216917068,84162.22091141625,
1991-12-04,1697298.0566431547,84864.56904990102,
1991-12-05,1627190.4248416738,81357.85638599635,
1991-12-06,1655295.7997064008,82764.12167515271,
1991-12-09,1726129.4781661374,86304.79124892972,
1991-12-10,1733197.7498420847,86659.71881717184,
1991-12-11,1711996.4445446285,85599.31878893723,
1991-12-12,1676639.6300505265,83831.14203830191,
1991-12-13,1627084.411571534,81353.04407029616,
1991-12-16,1668860.1252691958,83442.01350659905,
1991-12-17,1654952.5254098526,82747.29644480113,
1991-12-18,1647994.7831522112,82399.57407202637,
1991-12-19,1641037.2357324227,82051.69662741452,
1991-12-20,1641037.235649843,82051.86170404153,
1991-12-23,1668875.7195770408,83443.12479829219,
1991-12-24,1821851.3330308301,91088.93307582168,
1991-12-25,1766465.2210809104,88321.94739267684,
1991-12-26,1766465.2204240796,88323.26039721472,
1991-12-27,1773400.4278589492,88669.85667735666,
1991-12-30,1759813.0061898264,87990.32769453204,
1991-12-31,1766609.1382023469,88330.29534470092,
1992-01-02,1780198.6482755374,89009.60957809804,
1992-01-03,1773406.2833254342,88670.15300498018,
1992-01-06,1786991.3370238915,89349.2441215495,
1992-01-07,1820944.7161053652,91046.42923905459,
1992-01-08,1793807.292506912,89689.72051075692,
1992-01-09,1787017.5339609694,89350.71575126132,
1992-01-10,1780228.1526120298,89011.24646327358,
1992-01-13,1753058.244547544,87652.26703474502,
1992-01-14,1725867.8935704215,86292.749230288,
1992-01-15,1705456.9133404894,85272.36122494302,
1992-01-16,1664610.9767392809,83229.57900032576,
1992-01-17,1691876.6007051931,84593.18199981718,
1992-01-20,1698687.2255378917,84934.19921268633,
1992-01-21,1678258.6476424865,83912.44729250701,
1992-01-22,1678258.6473999417,83912.93213957976,
1992-01-23,1685072.1951971587,84253.4479339428,
1992-01-24,1691884.293163333,84594.05278992602,
1992-01-27,1671451.3094330481,83572.08027730614,
1992-01-28,1685081.385363871,84253.74531532395,
1992-01-29,1691893.5210911955,84594.51410840986,
1992-01-30,1719134.5479845835,85956.08033173943,
1992-01-31,1753157.8867033238,87657.08595330494,
1992-02-10,1731543.1459920197,86576.6443463144,
1992-02-11,1745365.1874689339,87267.93084809567,
1992-02-12,1752274.1941497447,87613.54545842292,
1992-02-13,1752274.1940676202,87613.70962536278,
1992-02-14,1717736.3453910733,85885.99701619105,
1992-02-17,1702289.5914625886,83577.03067494417,
1992-02-18,1687734.5125252411,82861.67369797616,
1992-02-19,1687733.7499992773,84385.96310029799,
1992-02-20,1693005.451450852,83120.7182901837,
1992-02-21,1685410.8335381409,84269.99549714399,
1992-02-24,1657586.1773992006,82878.64831032613,
1992-02-25,1649991.2162230187,82499.38074909065,
1992-02-26,1629732.0278176216,81486.12033271263,
1992-02-27,1652537.2603463205,82626.32115099438,
1992-02-28,1680389.8479516753,84018.83062469745,
1992-03-02,1687979.0958766465,84398.77423033796,
1992-03-03,1686375.5156452819,82795.37456246791,
1992-03-04,1677776.5463174921,82372.63630653103,
1992-03-05,1687825.4800356713,84390.31512490653,
1992-03-06,1695353.4022203556,84767.49086291807,
1992-03-09,1710405.1963006363,85519.90224084015,
1992-03-10,1695359.6201166587,84767.62385217502,
1992-03-11,1697868.174383625,84893.34896987583,
1992-03-12,1702884.89201558,85144.12542237483,
1992-03-13,1705392.861815802,85269.5834684071,
1992-03-16,1730471.6658589668,86522.98762814018,
1992-03-17,1732977.5296138725,86648.81668199379,
1992-03-18,1735483.7257930979,86774.12673760235,
1992-03-19,1720449.0351213084,86022.09471937525,
1992-03-20,1712928.755196664,85646.25932723832,
1992-03-23,1722907.821108173,86145.15396191052,
1992-03-24,1737855.3530010243,86892.4125246713,
1992-03-25,1816292.5421645474,90812.76400972281,
1992-03-26,1894552.356225423,94725.75820922545,
1992-03-27,1872239.453399588,93611.44363507426,
1992-03-30,1946657.115708227,97331.08807044713,
1992-03-31,2032066.049076598,101601.27310126406,
1992-04-01,2095054.6508302137,104751.23556085197,
1992-04-02,2032162.4856578996,101606.63134236155,
1992-04-03,2024751.1895742412,101237.38417395954,
1992-04-06,2139640.2525581606,106979.28386117317,
1992-04-07,2176597.0255184094,108828.97223442272,
1992-04-08,2246751.2805055478,112335.89740251108,
1992-04-09,2265182.84490397,113258.7036929345,
1992-04-10,2294660.5984643465,114732.32960075012,
1992-04-13,2541369.346913436,127062.60753374777,
1992-04-14,2506014.975885298,123037.70068952767,
1992-04-15,2315957.545227426,115794.43843121384,
1992-04-16,2440630.2686705184,122028.55074883238,
1992-04-17,2396743.6248300774,119836.14036700991,
1992-04-20,2316208.300767025,115808.50286662496,
1992-04-21,2308873.913352559,115443.52238854041,
1992-04-22,2418908.753772322,120942.82421351179,
1992-04-23,2499408.331143889,124968.50340300241,
1992-04-24,2521325.864546034,126065.77176409886,
1992-04-27,2484812.5813447293,124239.76214612885,
1992-04-28,2477503.0359619246,123874.97861251055,
1992-04-29,2506741.190104787,125336.36499945266,
1992-04-30,2613826.0766636217,128327.47747234441,
1992-05-04,2943063.8834218644,147144.25173210033,
1992-05-05,3157883.1394779226,157889.0506412481,
1992-05-06,3097178.7694439255,154857.4992048977,
1992-05-07,2937678.4147077785,144233.86961604655,
1992-05-08,2883172.5607336494,144158.592297826,
1992-05-11,3046691.714040705,152330.70200807604,
1992-05-12,3216543.9733839864,160823.16273238685,
1992-05-13,3331723.5529809636,166583.4401485253,
1992-05-14,3250564.715512824,162526.3096017186,
1992-05-15,3304739.0416941643,165235.6644973392,
1992-05-18,3365633.5509290122,168280.2306540799,
1992-05-19,3507584.213430173,175375.8385716979,
1992-05-20,3413146.9033320257,170655.10393826457,
1992-05-21,3440166.7768037864,172007.69603754074,
1992-05-22,3507689.148168559,175382.85340667702,
1992-05-25,3642597.1795303826,182126.6540687507,
1992-05-26,3723383.7083666073,186167.26516793313,
1992-05-27,3716659.168471589,185832.799631846,
1992-05-28,3629226.725119552,181459.2598627841,
1992-05-29,3615758.010583045,180787.5816414409,
1992-06-01,3602287.947837338,180114.0776373425,
1992-06-02,3521446.5262219766,176070.40652721352,
1992-06-03,3143733.661361777,157177.71352368407,
1992-06-04,3272695.961097698,163631.73086305306,
1992-06-05,3279468.973218891,163973.28634093265,
1992-06-08,3144009.0278571015,157197.2343766802,
1992-06-09,2960722.6261823275,148031.77989394494,
1992-06-10,3035634.780259555,151779.95773786437,
1992-06-11,2981221.482107334,149059.7826679273,
1992-06-12,3008452.9122854033,150421.99823818626,
1992-06-15,2858743.295904076,142933.60958819877,
1992-06-16,2613085.36796547,130648.43585702167,
1992-06-17,2942240.145337568,147104.18687494894,
1992-06-18,2819524.08741994,140973.29365207558,
1992-06-19,2778524.504774225,138925.25290552372,
1992-06-22,2675947.3002976156,133794.9293290251,
1992-06-23,2723911.1896748967,136194.41915591335,
1992-06-24,2717065.5877831215,135853.11735181772,
1992-06-25,2764991.356064241,138248.42946078908,
1992-06-26,2860755.5217292346,143035.5010899399,
1992-06-29,3215825.438264511,160782.83771122948,
1992-06-30,3385545.419921632,169273.23603939754,
1992-07-01,3202720.9680732596,160131.70834803797,
1992-07-02,3202720.9659032314,160136.0462336351,
1992-07-03,3311382.459378136,165566.54219293827,
1992-07-06,3216463.322999991,160820.9131027053,
1992-07-07,3257204.5304458574,162859.2578242011,
1992-07-08,3257204.5299615082,162860.22603794388,
1992-07-09,3202915.567142004,160144.48902668522,
1992-07-10,3196123.8744406397,159806.03303577952,
1992-07-13,3311596.235165873,165577.06914483564,
1992-07-14,3311596.2337945662,165579.810386987,
1992-07-15,3298036.232222442,164901.48956975495,
1992-07-16,3365850.1124669216,168290.89485045176,
1992-07-17,3481014.9381614504,174048.010909945,
1992-07-20,3656840.314733845,182837.83847996796,
1992-07-21,3629857.3112608385,181492.226716878,
1992-07-22,3663597.218945149,183179.0593009569,
1992-07-23,3758024.718047965,187898.99281243552,
1992-07-24,3811912.9283246766,190594.36547374865,
1992-07-27,4067685.99887889,203378.22457318724,
1992-07-28,3987178.190875889,199357.00041688394,
1992-07-29,3993893.6443122257,199694.5218127473,
1992-07-30,4014039.4962091725,200701.49625832099,
1992-07-31,3946901.463822918,197343.47893004597,
1992-08-03,3704989.029408014,185243.70695097078,
1992-08-04,3860070.1029706663,192999.81915223945,
1992-08-05,3893711.517605481,194684.77512580977,
1992-08-06,3886986.2201397773,194349.15166551602,
1992-08-07,4001327.372859904,200063.65289703748,
1992-08-10,4095349.1076739533,204765.2210216574,
1992-08-11,3894106.6491559837,194700.55413018988,
1992-08-12,3853748.1584227323,192686.45170059276,
1992-08-13,3772988.049192245,188647.48490916155,
1992-08-14,3907734.547143423,195383.52613697806,
1992-08-17,3948084.215591514,197403.25093037423,
1992-08-18,3907754.256854232,195386.7554860542,
1992-08-19,3894302.779320196,194714.81995613806,
1992-08-20,3907756.0268335612,195387.48166752816,
1992-08-21,3907756.026673724,195387.8011818407,
1992-08-24,3759794.8743149303,187986.22972629985,
1992-08-25,3651964.8297679634,182595.68225796625,
1992-08-26,3753207.99245048,187657.9938216311,
1992-08-27,3746468.029538722,187323.24254954548,
1992-08-28,3732985.547445017,186648.9572467949,
1992-08-31,3638594.0940313907,181927.46311265026,
1992-09-01,3571079.271416829,178552.36119861843,
1992-09-02,3638657.9166378467,181931.29003779672,
1992-09-03,3537384.5684274505,176866.8240022151,
1992-09-04,3381863.390023321,169089.47710758817,
1992-09-07,3232744.099220487,161633.6652202484,
1992-09-08,3531693.1746690287,176577.55683398506,
1992-09-09,3585807.460859586,179289.08442306457,
1992-09-10,3565529.898222999,178276.01394315623,
1992-09-11,3633138.176459193,181655.3028577429,
1992-09-14,3531819.292806653,176588.55913981705,
1992-09-15,3558878.010366234,177943.25671506213,
1992-09-16,3565639.333656931,178281.80579158996,
1992-09-17,3626487.742710484,181322.9418732545,
1992-09-18,3572445.0062122266,178620.9675141891,
1992-09-21,3552162.5183308744,177607.64482881242,
1992-09-22,3531873.9407709376,176593.215425387,
1992-09-23,3596099.618312357,176554.80650142906,
1992-09-24,3771229.2738574436,185148.89886033814,
1992-09-25,3730632.4062046558,186530.96350112383,
1992-09-28,3717104.426533117,185854.90035714727,
1992-09-29,3723868.727121918,186193.2755474762,
1992-09-30,3696811.4693980003,184839.93095247666,
1992-10-05,3683276.982342084,184163.52798626086,
1992-10-06,3635899.0601505404,181793.82796253823,
1992-10-07,3676534.910387206,183825.7798593796,
1992-10-08,3649459.17973073,182472.3164126866,
1992-10-09,3676544.1250979383,183826.5626661326,
1992-10-12,3663006.8731522695,183150.02246161463,
1992-10-13,3635924.5222259103,181795.58307410515,
1992-10-14,3568195.97692116,178408.1906387554,
1992-10-15,3635988.8465105616,181797.83144070467,
1992-10-16,3595351.2481796583,179766.59805530147,
1992-10-19,3453030.5318435547,172648.14701772237,
1992-10-20,3497246.829109366,171701.94306140486,
1992-10-21,3431509.8193382532,171575.43090366933,
1992-10-22,3388970.477846302,169447.51363674094,
1992-10-23,3327055.402962955,166351.30018173985,
1992-10-26,3148874.2219355796,157439.4800977388,
1992-10-27,3094482.597017595,154722.84009175675,
1992-10-28,3152810.06605936,157639.11737829485,
1992-10-29,3234388.290498818,161717.47633534146,
1992-10-30,3261545.330746401,163076.62062082603,
1992-11-02,3110302.102901323,155511.51351500637,
1992-11-03,3172506.2791910814,158623.834867366,
1992-11-04,3125898.8311819225,156293.83536242982,
1992-11-05,3102577.3626640947,155128.31478760467,
1992-11-06,3110353.6885620276,155517.4994728981,
1992-11-09,3094801.217713306,154739.6916115686,
1992-11-10,3079245.178713012,153961.88966436143,
1992-11-11,3032564.1102712746,151627.09704130443,
1992-11-12,2935232.6801932477,146759.32297249848,
1992-11-13,2806530.5673587923,140323.4728668904,
1992-11-16,2548503.8117565764,127419.06405690964,
1992-11-17,2477756.283353299,123886.13686590028,
1992-11-18,2627329.832364099,131362.93836086598,
1992-11-19,2611631.22177682,130581.18994391512,
1992-11-20,2580225.207028634,129010.51465351786,
1992-11-23,2493801.940146649,124688.0448602543,
1992-11-24,2548895.6819581557,127443.47461403288,
1992-11-25,2643235.874208262,132159.55245281075,
1992-11-26,2855103.060379984,142750.1199829045,
1992-11-27,2856294.99328925,140234.39688996505,
1992-11-30,3261295.274467067,160107.7171935346,
1992-12-01,3330998.1370500023,163537.68407651782,
1992-12-02,3226575.726689412,161327.73713427343,
1992-12-03,4215791.037739439,210766.05693759117,
1992-12-04,4422229.449537242,221106.55828162667,
1992-12-07,4779178.514583311,238950.44564262574,
1992-12-08,4738152.306892222,236906.64502447785,
1992-12-09,4628696.356417115,231432.21876791122,
1992-12-10,4478006.752872937,223896.7600895515,
1992-12-11,4642679.211560333,232130.04780996617,
1992-12-14,4670073.020828424,233502.99856357466,
1992-12-15,4656379.016972192,232818.62593406843,
1992-12-16,4724853.589290966,236241.05299846054,
1992-12-17,4683797.850306416,234188.91823844795,
1992-12-18,4793324.401125737,239663.61827287896,
1992-12-21,4841184.451866761,242058.08465283774,
1992-12-22,4820682.468918635,241033.63707651797,
1992-12-23,4765999.156385122,238298.65935407148,
1992-12-24,4827551.643076625,241376.11962893908,
1992-12-25,4834385.929217398,241719.13344780015,
1992-12-28,4827551.811381041,241377.42834024088,
1992-12-29,4957411.056590591,247867.46851828956,
1992-12-30,5121217.182880053,256056.9671861563,
1992-12-31,5093960.918845226,254697.40047080698,
1993-01-04,5000381.28353523,250016.84202257535,
1993-01-05,5027143.339972599,251356.53032834982,
1993-01-06,5100718.348563722,255034.16967561992,
1993-01-07,5120769.0340992315,256037.97465907133,
1993-01-08,5140814.281187073,257040.23774623108,
1993-01-11,3757823.7827844066,187858.34416225634,
1993-01-12,3645353.091966951,178977.170788676,
1993-01-13,3682623.0764594064,184128.70561982424,
1993-01-14,3667735.1956384433,183386.4073664597,
1993-01-15,3697515.8120299643,184875.08312677508,
1993-01-18,3801701.1836743187,190082.58438321904,
1993-01-19,3823995.017258554,191199.22019558353,
1993-02-01,4113719.519302831,205679.0945841165,
1993-02-02,4187734.038568032,209384.94077088416,
1993-02-03,4091600.1502746292,204577.7252274918,
1993-02-04,4113811.079379274,205690.0253620963,
1993-02-05,4109902.9585895604,201782.43317925,
1993-02-08,4377291.898659332,218856.48070327818,
1993-02-09,4295349.899640779,214765.55276237705,
1993-02-10,4110796.7942575933,205535.45760873385,
1993-02-11,4097093.726377732,204854.36296060798,
1993-02-12,3973744.5220744214,198684.296786947,
1993-02-15,4117880.1923532514,205890.58491845065,
1993-02-16,4021961.721698185,201095.80970487304,
1993-02-17,4124855.430016847,206240.32663286736,
1993-02-18,4111153.581346397,205557.35481783265,
1993-02-19,4481148.366613287,224048.63058080222,
1993-02-22,4603945.416257237,230194.3501357344,
1993-02-23,4433624.353760091,221677.1740511827,
1993-02-24,4167384.646699689,208362.91122069728,
1993-02-25,4379713.935828273,218980.6508421186,
1993-02-26,4284062.108693456,214200.83615733642,
1993-03-01,4325101.873934454,216254.1178999971,
1993-03-02,4222549.9328015195,211125.06155585524,
1993-03-03,4085637.266950394,204278.61290963154,
1993-03-04,4065064.096997047,203252.71779320057,
1993-03-05,3866138.621624284,193302.2069506292,
1993-03-08,4013632.8817218724,197052.29656386608,
1993-03-09,3997037.5521106147,199850.5477712901,
1993-03-10,4079380.5078447214,200281.83319464372,
1993-03-11,4038240.4425068744,198263.17816337664,
1993-03-12,4061153.2808619654,203055.38660536945,
1993-03-15,3976141.88834821,198805.07652906873,
1993-03-16,4002327.3456400405,200115.74440332234,
1993-03-17,3963060.9663752876,198152.11606143083,
1993-03-18,3976155.778083377,198807.47745178256,
1993-03-19,3989248.776359911,199462.1277035688,
1993-03-22,3917247.505072556,195860.66541396032,
1993-03-23,3891039.833252799,194551.37005814852,
1993-03-24,3818943.324730523,190945.45428250983,
1993-03-25,3933750.7573208483,196684.8103081515,
1993-03-26,3937025.765270177,196851.20918450307,
1993-03-29,3923925.196947439,196195.94875421404,
1993-03-30,3927200.6358038345,196359.9538488009,
1993-03-31,3956679.66812546,197833.2832247288,
1993-04-01,3956679.6677753697,197833.98305618233,
1993-04-02,3956679.6677752035,197833.98338860204,
1993-04-05,3933759.530763789,196687.43219854392,
1993-04-06,3940309.559899762,197015.3221693392,
1993-04-07,3979608.588191307,198979.49596028987,
1993-04-08,4025433.2520393007,201270.57379559026,
1993-04-09,4012347.418163125,200617.0606445416,
1993-04-12,4162849.5695356466,208138.90381394603,
1993-04-13,4192240.1111095003,209611.30581465448,
1993-04-14,4182446.548993857,209122.09519077602,
1993-04-15,4172651.7812785674,208632.35655433088,
1993-04-16,4181736.3092084187,205308.89910493325,
1993-04-19,4108775.3788308343,205438.70725182747,
1993-04-20,4127013.9417070244,206350.26387935062,
1993-04-21,4127013.941490422,206350.69686874846,
1993-04-22,4072305.886507783,203613.99504166326,
1993-04-23,4063181.2296352163,203158.84539372206,
1993-04-26,4099682.3365609883,204983.24980244276,
1993-04-27,4072317.9626735407,203615.24865787142,
1993-04-28,4090566.415999637,204527.88707987164,
1993-04-29,4008464.7418555915,200421.2874327774,
1993-04-30,4008464.7408807618,200423.23611795012,
1993-05-03,3935406.897114456,196768.60977575052,
1993-05-04,3962829.4543278995,198140.82059019513,
1993-05-05,3816624.184372027,190827.73723999917,
1993-05-06,3798311.3135851244,189915.13240859692,
1993-05-07,3789152.5623444933,189457.41080811908,
1993-05-10,3651756.2010268276,182584.54707255648,
1993-05-11,3615045.033501625,180751.3813565258,
1993-05-12,3798692.0571747557,189930.24071947104,
1993-05-13,3908600.340831206,195427.40458249577,
1993-05-14,3908600.339524977,195430.0157353307,
1993-05-17,3734827.5009321203,186737.24804545438,
1993-05-18,3762331.856305645,188115.9376101367,
1993-05-19,3744001.7755434825,187199.6537598541,
1993-05-20,3679831.1559529454,183990.03399016097,
1993-05-21,3633952.04990135,181696.51361732947,
1993-05-24,3514589.490193256,175726.64023694373,
1993-05-25,3588171.472368477,179406.82465634402,
1993-05-26,3523853.6410429683,176191.15537257836,
1993-05-27,3514656.379842367,175732.60128778045,
1993-05-28,3542250.5738499835,177111.87321059528,
1993-05-31,3634191.1353691164,181707.37281416674,
1993-06-01,3560733.3120825705,178034.9220617926,
1993-06-02,3597500.283379031,179874.14010334935,
1993-06-03,3634247.4694767036,181711.50029115455,
1993-06-04,3569971.1989681236,178497.0338398959,
1993-06-07,3542397.0851539043,177119.20011374727,
1993-06-08,3511473.9891831945,172402.2361199772,
