date,equity,cash,portfolio_value
2025-02-28,982785.5847425045,515938.5757373101,466847.0090051944
2025-03-03,981488.5811331915,515254.01417919894,466234.5669539925
2025-03-04,982573.4644504122,515828.5116728807,466744.95277753146
2025-03-05,985757.7469361271,517495.7174935002,468262.0294426268
2025-03-06,993037.3135969602,521308.1950651692,471729.118531791
2025-03-07,991947.3738871757,49330.39541378006,942616.9784733957
2025-03-10,987727.0643549059,49305.61789587338,938421.4464590325
2025-03-11,989625.3254727655,49377.76364937707,940247.5618233884
2025-03-12,984705.2601843926,49148.10272239131,935557.1574620012
2025-03-13,976248.093197431,48739.03035547069,927509.0628419602
2025-03-14,993122.0070966575,49589.15919232325,943532.8479043343
2025-03-17,990807.0206924108,49430.13285510834,941376.8878373024
2025-03-18,995269.8474787832,49653.23672940464,945616.6107493786
2025-03-19,989044.0423188658,0.0,989044.0423188658
2025-03-20,979879.2912562108,-2.1827872842550278e-11,979879.2912562108
2025-03-21,961246.5841515086,0.0,961246.5841515086
2025-03-24,967793.1539705793,1.4551915228366852e-11,967793.1539705793
2025-03-25,961533.6570284895,-1.4551915228366852e-11,961533.6570284895
2025-03-26,957690.6281411756,47770.92009821106,909919.7080429646
2025-03-27,957880.2533301974,47773.00201090939,910107.251319288
2025-03-28,954817.0202771529,47657.59706275647,907159.4232143965
2025-03-31,949724.8266025995,47408.88938047315,902315.9372221263
2025-04-01,952042.3954176292,47480.726326753225,904561.6690908759
2025-04-02,952047.1663747581,47532.70714553882,904514.4592292192
2025-04-03,940541.8414812883,46957.8266965292,893584.0147847591
2025-04-07,873601.1502538039,43576.52668821465,830024.6235655893
2025-04-08,878576.5902715385,15522.451188977604,863054.1390825609
2025-04-09,891777.5604637872,64891.104058938916,826886.4564048483
2025-04-10,898026.9284209112,68064.45066421592,829962.4777566952
2025-04-11,900460.9813041388,71479.21665861951,828981.7646455193
2025-04-14,900986.0296050571,71601.13832611138,829384.8912789457
2025-04-15,897752.0587401957,70989.59414895553,826762.4645912402
2025-04-16,902427.0801638975,66434.81050703161,835992.2696568659
2025-04-17,901383.0487343189,66003.90251650782,835379.1462178112
2025-04-18,897820.953113737,44847.594502710606,852973.3586110264
2025-04-21,901619.2402452026,45027.2576752916,856591.9825699109
2025-04-22,901670.5939898482,44916.263393859525,856754.3305959887
2025-04-23,899755.776329491,44880.33614770438,854875.4401817867
2025-04-24,895108.7534154457,44676.30466453255,850432.4487509131
2025-04-25,894633.2941574294,44599.49074275492,850033.8034146745
2025-04-28,892316.527460789,44531.66546129472,847784.8619994943
2025-04-29,890894.9318006637,44453.141654825056,846441.7901458386
2025-04-30,890462.08749729,44443.35856907368,846018.7289282163
2025-05-06,901838.1545841778,44951.87127407294,856886.2833101049
2025-05-07,901960.2400034927,44992.59028755996,856967.6497159328
2025-05-08,904869.8402989621,45129.37097376771,859740.4693251944
2025-05-09,902044.3618292124,473450.17454865266,428594.1872805597
2025-05-12,905072.6819313215,475148.0353058864,429924.64662543504
2025-05-13,905714.7964550331,475472.0095056338,430242.7869493994
2025-05-14,909567.4760995024,477502.006473001,432065.46962650144
2025-05-15,905002.0602335247,475095.940144661,429906.12008886365
2025-05-16,904242.8655980267,474701.3861927851,429541.47940524155
2025-05-19,903113.110915954,474115.9730704802,428997.13784547383
2025-05-20,905671.7219521974,475453.23735811876,430218.4845940786
2025-05-21,908989.0536110615,477190.97212974983,431798.08148131176
2025-05-22,909146.150515537,477279.31237425073,431866.8381412862
2025-05-23,905604.997195784,475418.4028579437,430186.59433784033
2025-05-26,903948.6254011677,474556.4194947309,429392.2059064368
2025-05-27,902153.3221441826,473612.1284436116,428541.19370057096
2025-05-28,902395.5623616262,473744.9628438241,428650.59951780207
2025-05-29,903777.6830477067,474466.6633096115,429311.0197380953
2025-05-30,903861.6915839346,44969.694238752476,858891.9973451821
2025-06-03,909151.3372972732,45390.9799493061,863760.3573479671
2025-06-04,912947.930105739,45573.82413183797,867374.1059739011
2025-06-05,911535.7292869488,45475.75706476167,866059.9722221871
2025-06-06,912491.5641482443,45558.98470262585,866932.5794456184
2025-06-09,919277.256866563,45902.98052359179,873374.2763429713
2025-06-10,916265.6126037267,45740.25066865048,870525.3619350762
2025-06-11,920385.295556084,45939.313697417194,874445.9818586669
2025-06-12,925397.9179220266,46195.51236327458,879202.405558752
2025-06-13,921663.0554633434,46015.136566053014,875647.9188972904
2025-06-16,924064.6891907318,46087.48411862324,877977.2050721087
2025-06-17,922065.2808834244,46008.69709864,876056.5837847844
2025-06-18,925715.3362716514,46211.28231066442,879504.053960987
2025-06-19,917676.4045849262,45838.77266303646,871837.6319218897
2025-06-20,916285.0132587518,45734.17938507433,870550.8338736775
2025-06-23,919347.1654517213,482549.51236705703,436797.6530846643
2025-06-24,921505.8216577781,483767.3896174004,437738.4320403777
2025-06-25,927431.1271446592,486878.2720531036,440552.8550915556
2025-06-26,927406.4532192411,46149.203068662784,881257.2501505783
2025-06-27,924377.9967273964,46128.15890249878,878249.8378248976
2025-06-30,929817.009669002,46394.879936324316,883422.1297326777
2025-07-01,934109.939318407,46601.620801303274,887508.3185171037
2025-07-02,929304.0214518517,46389.519382874845,882914.5020689769
2025-07-03,936580.9507092241,46731.85260596273,889849.0981032613
2025-07-04,939704.7808670516,46894.423777168035,892810.3570898835
2025-07-07,935385.6860510382,-1.4551915228366852e-11,935385.6860510382
2025-07-08,949504.0796556647,-1.4551915228366852e-11,949504.0796556647
2025-07-09,945127.3323661603,0.0,945127.3323661603
2025-07-10,950352.3453635331,-1.4551915228366852e-11,950352.3453635331
2025-07-11,949654.3957480446,1.4551915228366852e-11,949654.3957480446
2025-07-14,952126.7701625929,-1.4551915228366852e-11,952126.7701625929
2025-07-15,954778.1346995777,-1.4551915228366852e-11,954778.1346995777
2025-07-16,950037.5318546987,-1.4551915228366852e-11,950037.5318546987
2025-07-17,963035.9033443761,0.0,963035.9033443761
2025-07-18,968190.6487377972,48295.575420746696,919895.0733170505
2025-07-21,973753.9293458005,48600.85867273375,925153.0706730668
2025-07-22,977613.820516456,2.9103830456733704e-11,977613.820516456
2025-07-23,975467.5993789122,48596.41747804661,926871.1819008656
2025-07-24,991793.0586403117,49499.260113765704,942293.798526546
2025-07-25,987741.1066968788,49299.02815853844,938442.0785383404
2025-07-28,992193.9175628048,49534.63614323792,942659.2814195668
2025-07-29,1005320.677417879,50189.45904469323,955131.2183731857
2025-07-30,1001810.8204356201,50001.036804367526,951809.7836312526
2025-07-31,979426.5282229418,48919.81214161,930506.7160813318
2025-08-01,972372.903643223,5.820766091346741e-11,972372.903643223
2025-08-04,973599.3996844625,7.275957614183426e-12,973599.3996844625
2025-08-05,981786.6898111908,-2.9103830456733704e-11,981786.6898111908
2025-08-06,986436.2881872451,0.0,986436.2881872451
2025-08-07,985509.1445797838,0.0,985509.1445797838
2025-08-08,983426.1833542042,0.0,983426.1833542042
2025-08-11,991140.6807895377,1.4551915228366852e-11,991140.6807895377
2025-08-12,995971.8752026253,-1.4551915228366852e-11,995971.8752026253
2025-08-13,1007975.1523106078,-2.9103830456733704e-11,1007975.1523106078
2025-08-14,1000320.4293743649,-1.4551915228366852e-11,1000320.4293743649
2025-08-15,1016283.6673042225,0.0,1016283.6673042225
2025-08-18,1028431.2769572296,1.4551915228366852e-11,1028431.2769572296
2025-08-19,1024286.7401872146,0.0,1024286.7401872146
2025-08-20,1037829.6728381597,-2.9103830456733704e-11,1037829.6728381597
2025-08-21,1038205.5234271747,-2.9103830456733704e-11,1038205.5234271747
2025-08-22,1068389.9019485766,0.0,1068389.9019485766
2025-08-25,1095490.9512815638,0.0,1095490.9512815638
2025-08-26,1094138.7297846382,7.275957614183426e-12,1094138.7297846382
2025-08-27,1076815.1216875794,-2.1827872842550278e-11,1076815.1216875794
2025-08-28,1104880.0699054196,-7.275957614183426e-12,1104880.0699054196
2025-08-29,1115866.7255891156,0.0,1115866.7255891156
2025-09-01,1128428.4529315876,0.0,1128428.4529315876
2025-09-02,1101862.5678916562,-2.9103830456733704e-11,1101862.5678916562
2025-09-03,1098186.1099783871,7.275957614183426e-12,1098186.1099783871
2025-09-04,1066805.0237769764,1.4551915228366852e-11,1066805.0237769764
2025-09-05,1104818.3608248848,-1.4551915228366852e-11,1104818.3608248848
2025-09-08,1114405.703774117,0.0,1114405.703774117
2025-09-09,1100645.4403783937,-1.4551915228366852e-11,1100645.4403783937
2025-09-10,1098469.9646280347,-1.4551915228366852e-11,1098469.9646280347
2025-09-11,1126947.0206190094,-7.275957614183426e-12,1126947.0206190094
2025-09-12,1124689.162396472,0.0,1124689.162396472
2025-09-15,1130171.3637450067,-2.1827872842550278e-11,1130171.3637450067
2025-09-16,1132555.4254100365,0.0,1132555.4254100365
2025-09-17,1140870.1481116316,-2.9103830456733704e-11,1140870.1481116316
2025-09-18,1130329.5905246718,-7.275957614183426e-12,1130329.5905246718
2025-09-19,1133639.2944765915,0.0,1133639.2944765915
2025-09-22,1143251.8917264105,-1.4551915228366852e-11,1143251.8917264105
2025-09-23,1138246.166988057,-1.4551915228366852e-11,1138246.166988057
2025-09-24,1158027.1864095873,0.0,1158027.1864095873
2025-09-25,1170782.041843901,-1.4551915228366852e-11,1170782.041843901
2025-09-26,1154418.607286362,-7.275957614183426e-12,1154418.607286362
2025-09-29,1177975.174603629,0.0,1177975.174603629
2025-09-30,1197990.7473962249,0.0,1197990.7473962249
2025-10-09,1227859.402243395,-1.4551915228366852e-11,1227859.402243395
2025-10-10,1189672.3619183004,1.4551915228366852e-11,1189672.3619183004
2025-10-13,1186934.3792427813,-1.4551915228366852e-11,1186934.3792427813
2025-10-14,1155930.6155846543,0.0,1155930.6155846543
2025-10-15,1174702.019286939,2.9103830456733704e-11,1174702.019286939
2025-10-16,1169716.1378420964,-7.275957614183426e-12,1169716.1378420964
2025-10-17,1130484.725458678,-7.275957614183426e-12,1130484.725458678
2025-10-20,1138796.4022419215,2.9103830456733704e-11,1138796.4022419215
2025-10-21,1157416.00687706,1.4551915228366852e-11,1157416.00687706
2025-10-22,1147219.1422400416,0.0,1147219.1422400416
2025-10-23,1148570.6738140746,-1.4551915228366852e-11,1148570.6738140746
2025-10-24,1167027.599969286,-4.3655745685100555e-11,1167027.599969286
2025-10-27,1187475.9935981242,0.0,1187475.9935981242
2025-10-28,1178644.3683053204,-1.4551915228366852e-11,1178644.3683053204
2025-10-29,1210822.7726489026,0.0,1210822.7726489026
2025-10-30,1201337.3952052086,-7.275957614183426e-12,1201337.3952052086
2025-10-31,1176468.540968022,-2.9103830456733704e-11,1176468.540968022
2025-11-03,1182210.92241405,-7.275957614183426e-12,1182210.92241405
2025-11-04,1163094.750608479,-1.4551915228366852e-11,1163094.750608479
2025-11-05,1168892.7238348634,0.0,1168892.7238348634
2025-11-06,1192785.6561920634,-1.4551915228366852e-11,1192785.6561920634
2025-11-07,1192714.4234763172,2.1827872842550278e-11,1192714.4234763172
2025-11-10,1196679.948146079,-2.1827872842550278e-11,1196679.948146079
2025-11-11,1180753.1532714332,58915.14359929481,1121838.0096721384
2025-11-12,1168151.65140389,58327.16927925093,1109824.482124639
2025-11-13,1189026.4671778458,59397.02628107407,1129629.4408967716
2025-11-14,1165557.8963748093,58252.27157218079,1107305.6248026285
2025-11-17,1163078.7065882667,58118.70686120419,1104959.9997270624
2025-11-18,1147442.6690382706,57311.293386548175,1090131.3756517223
2025-11-19,1152866.608297184,57548.78676263198,1095317.8215345521
2025-11-20,1140683.8803148044,56958.18509977932,1083725.695215025
2025-11-21,1103340.2811355093,55057.19061895432,1048283.090516555
2025-11-24,1100702.430456201,60122.79114063189,1040579.6393155693
2025-11-25,1112432.1429470228,55555.51324055354,1056876.6297064694
2025-11-26,1116945.2069345457,55756.466714866925,1061188.7402196787
2025-11-27,1118086.5115270054,55822.817709977,1062263.6938170283
2025-11-28,1125560.919768705,56196.82323194199,1069364.096536763
2025-12-01,1141284.3550236411,56986.377449095075,1084297.9775745461
2025-12-02,1131977.4018661897,56490.565855399764,1075486.83601079
2025-12-03,1128515.6656970955,56333.900954848476,1072181.764742247
2025-12-04,1131428.5899877106,56480.330305463984,1074948.2596822465
