date,equity,cash,portfolio_value
2023-04-17,1218991.8670957284,426633.95777314185,
2023-04-18,1220347.813073502,427084.00524280744,
2023-04-19,1215876.928857397,425500.48283400055,
2023-04-20,1230463.8777547749,430626.7505223863,
2023-04-21,1208552.902797601,422955.7003858983,
2023-04-24,1205843.9918470774,421984.71021023503,
2023-04-25,1205421.1830103665,421860.0472733746,
2023-04-26,1191500.758080318,416979.7607953903,
2023-04-27,1191433.3594793843,416964.60784178175,
2023-04-28,1207083.978043203,422449.24225026043,
2023-05-04,1211212.0408620082,423887.86589134246,
2023-05-05,1204042.2864852156,421358.12725779624,
2023-05-08,1220761.7456473892,427235.5223506904,
2023-05-09,1211544.5611209574,423991.3437341222,
2023-05-10,1193640.5883811046,417749.4708062734,
2023-05-11,1187310.7982744146,58546.58609516511,
2023-05-12,1184702.414436717,59013.76327745177,
2023-05-15,1188617.327481103,59346.209956682025,
2023-05-16,1151177.7479462787,57268.39476681821,
2023-05-17,1166687.2858269536,407791.33480516716,
2023-05-18,1178106.9210224496,412301.3004367722,
2023-05-19,1171087.3416527407,409845.7543655421,
2023-05-22,1166495.6513669381,408219.7888626482,
2023-05-23,1152650.7538168696,403394.32483331556,
2023-05-24,1143796.7675979668,400294.9025008226,
2023-05-25,1151411.9509770318,402970.95983268105,
2023-05-26,1159797.8577106372,405901.29803986056,
2023-05-29,1164578.897655562,407570.3769559435,
2023-05-30,1172865.1954031289,410459.42186165403,
2023-05-31,1173926.0468640374,410842.96293068543,
2023-06-01,1171783.3937532953,878737.2865764976,
2023-06-02,1174699.0346863782,881023.7052988408,
2023-06-05,1173793.2263856595,410566.9513140948,
2023-06-06,1160366.0081088173,406097.2908681273,
2023-06-07,1162406.8872027935,406812.88601278624,
2023-06-08,1163576.1383395598,407216.7047303388,
2023-06-09,1174973.3526072728,411204.7165540973,
2023-06-12,1172319.1021706604,410268.0234932889,
2023-06-13,1178377.1194706252,883681.6556646738,
2023-06-14,1178883.850918747,884162.3777661852,
2023-06-15,1182214.0308195332,886659.8458211861,
2023-06-16,1184784.0134853306,414410.91279296833,
2023-06-19,1189454.6301935497,416247.9245921987,
2023-06-20,1190821.0161631599,416735.2915215297,
2023-06-21,1174500.9525709124,411023.5196421449,
2023-06-26,1159015.2834541649,405614.7436219527,
2023-06-27,1165883.1782111167,408001.2692820387,
2023-06-28,1162894.6141899473,406962.4511782475,
2023-06-29,1163891.7730029216,407320.1218235352,
2023-06-30,1167047.4940265738,408428.9640219179,
2023-07-03,1172006.3541349836,410143.0744314327,
2023-07-04,1173298.412837273,410596.26893538516,
2023-07-05,1165956.209611021,408039.04797944747,
2023-07-06,1164512.8618070597,407519.0953389619,
2023-07-07,1164187.1749423076,407424.01784622605,
2023-07-10,1162267.8896461963,406759.50295487355,
2023-07-11,1167973.6233979212,408736.99274074007,
2023-07-12,1159221.3770200028,405676.9966285164,
2023-07-13,1170802.1526472997,409726.3217521175,
2023-07-14,1172970.591391016,410485.7760790228,
2023-07-17,1170452.2826551716,409612.75746829016,
2023-07-18,1166702.4123018049,408288.87636890216,
2023-07-19,1166441.4581668293,874731.2067613774,
2023-07-20,1163234.7364427212,872425.5639953843,
2023-07-21,1162526.5788650538,871894.5961736797,
2023-07-24,1162138.7438484365,871603.6546385939,
2023-07-25,1168923.8776744884,876692.0688790255,
2023-07-26,1167538.8579360251,408378.3925423705,
2023-07-27,1164672.5609342714,407574.61635071615,
2023-07-28,1181479.92160666,413473.85778114334,
2023-07-31,1184200.7725144064,414388.1413227322,
2023-08-01,1181922.9003222967,413611.1213713781,
2023-08-02,1179254.3497281626,412670.50024220074,
2023-08-03,1185125.265198744,414731.34272139735,
2023-08-04,1188889.0842172042,416071.93444578577,
2023-08-07,1184977.3592574927,414707.70456986385,
2023-08-08,1180860.91703698,413263.0233471494,
2023-08-09,1173123.188951795,410551.3248440649,
2023-08-10,1176217.0260354255,411637.99376373575,
2023-08-11,1156730.379813127,404821.9468488077,
2023-08-14,1155336.7012733282,404326.35387737385,
2023-08-15,1152212.8831293741,403225.6648285677,
2023-08-16,1142613.1076427074,399866.29409135104,
2023-08-17,1146522.5617779868,401227.0371923037,
2023-08-18,1135867.9254866922,397497.62776277005,
2023-08-21,1128521.1394637704,394926.6678274716,
2023-08-22,1140791.8185250894,399247.2882070645,
2023-08-23,1127446.1978044983,394558.4006382413,
2023-08-24,1129177.9224830705,395170.05447214027,
2023-08-25,1122737.823500274,392898.92934781703,
2023-08-28,1131544.1368459812,848560.8070999681,
2023-08-29,1135171.1147844826,851377.6601269961,
2023-08-30,1135316.1986784642,397107.8701130715,
2023-08-31,1130404.2653223076,395571.471863226,
2023-09-01,1136156.925177374,852020.1356475151,
2023-09-04,1140184.7384878402,855137.9456443496,
2023-09-05,1137851.42656379,397994.6574091135,
2023-09-06,1136098.9181176494,397588.3028769834,
2023-09-07,1126703.3010721826,394291.6587807024,
2023-09-08,1125476.3886824271,393865.9872732547,
2023-09-11,1130516.0991676855,847790.1688831818,
2023-09-12,1130106.8142790631,847579.8257397546,
2023-09-13,1127931.5059935576,845948.2551201257,
2023-09-14,1127963.11938868,845971.9407057237,
2023-09-15,1126803.3066391724,845102.0909865457,
2023-09-18,1127365.0239267824,845523.4093287712,
2023-09-19,1126864.1641594057,845147.7946390857,
2023-09-20,1125528.1494680035,844145.8273237355,
2023-09-21,1123707.024472258,842779.9328074369,
2023-09-22,1128177.7527093913,846132.6975734329,
2023-09-25,1126682.1955557151,845011.2498407551,
2023-09-26,1125630.9087047253,844222.8319584645,
2023-09-27,1126495.0166131745,844870.8802779845,
2023-09-28,1126634.8207499092,844975.7563496783,
2023-10-09,1126767.06619456,845074.8321828549,
2023-10-10,1124711.412922836,843533.1053914475,
2023-10-11,1125095.1780328646,843820.9453025947,
2023-10-12,1127607.209929929,845704.9515392403,
2023-10-13,1124972.2507381802,843728.7051310276,
2023-10-16,1122801.658777093,842100.7699715474,
2023-10-17,1123831.999483491,842873.6602031804,
2023-10-18,1121096.2506506967,840821.7024050443,
2023-10-19,1116363.2236088235,837271.8229338446,
2023-10-20,1114295.370504368,835721.1062742227,
2023-10-23,1110345.5722891407,832758.5923200628,
2023-10-24,1112119.8583219661,834089.3921529666,
2023-10-25,1113426.8948597475,835069.5637003079,
2023-10-26,1114598.5388012496,835948.4581717994,
2023-10-27,1118534.2015590991,838900.005200912,
2023-10-30,1119823.3847492659,391689.1664432604,
2023-10-31,1118929.0751097458,839101.126680447,
2023-11-01,1117596.0734619973,838196.7140227844,
2023-11-02,1115996.1439521841,836996.7670612724,
2023-11-03,1118469.9888072438,838852.0695890178,
2023-11-06,1121884.1437193179,392409.497002352,
2023-11-07,1121137.9252016118,392321.96279925224,
2023-11-08,1120512.779472346,392132.542863719,
2023-11-09,1119918.3609494572,391923.9770601695,
2023-11-10,1119574.05157129,391814.91464111913,
2023-11-13,1120882.7985096741,840566.0802723798,
2023-11-14,1121189.529710257,392166.9221891408,
2023-11-15,1124441.0146384598,393522.4367657469,
2023-11-16,1117336.0528114736,837906.693430592,
2023-11-17,1117814.7245960394,838360.7532643378,
2023-11-20,1118514.1853943728,838885.2858226326,
2023-11-21,1118180.5479756668,838635.1059293632,
2023-11-22,1115176.7605214175,836382.17486824,
2023-11-23,1117033.5287288674,837774.8696764492,
2023-11-24,1114791.4529896853,836093.2164347655,
2023-11-27,1113847.923457774,835385.4852332389,
2023-11-28,1114386.2629668096,835789.3967679428,
2023-11-29,1112482.0039279812,834361.1107776138,
2023-11-30,1113020.0480478834,834764.6794346143,
2023-12-01,1113041.5513136005,834780.7241620946,
2023-12-04,1112049.2788550234,834036.545950098,
2023-12-05,1107122.041872726,830340.9933940936,
2023-12-06,1107484.455742775,830613.0029967437,
2023-12-07,1107409.0236017185,830556.4075534933,
2023-12-08,1109140.0068671347,831854.4832641323,
2023-12-11,1111289.143432166,833466.3930482535,
2023-12-12,1111771.199240353,833827.9932261985,
2023-12-13,1107946.8538788678,830959.6419085223,
2023-12-14,1106698.8844523702,830023.8987898268,
2023-12-15,1105597.718418829,829197.950667706,
2023-12-18,1104149.91632367,828112.0232348553,
2023-12-19,1104320.1839512158,828239.849440283,
2023-12-20,1101198.7360959,825898.6147224912,
2023-12-21,1103669.9993441924,827752.1113061463,
2023-12-22,1103905.175182505,827928.490012471,
2023-12-25,1105103.57735861,828827.330220329,
2023-12-26,1102755.0931180345,385718.92599095777,
2023-12-27,1108115.2630176714,387812.0939017966,
2023-12-28,1112520.8662600883,389348.3394224704,
2023-12-29,1120334.794310808,392047.6849424352,
2024-01-02,1116140.4600195992,390600.6336273819,
2024-01-03,1112362.9090933711,389261.9112337108,
2024-01-04,1106772.0267708683,387338.1860204708,
2024-01-05,1099115.915147935,384640.8801943144,
2024-01-08,1093090.6139173694,382521.4208267302,
2024-01-09,1095217.9753728295,383301.80346224696,
2024-01-10,1090594.9556768332,381676.50132721686,
2024-01-11,1093296.0199281282,382621.27916994144,
2024-01-12,1092190.335037865,382209.219709296,
2024-01-15,1094426.851802277,382993.15911709925,
2024-01-16,1098409.9500971297,384405.07529807364,
2024-01-17,1086866.9033647424,380361.6778311432,
2024-01-18,1094503.4622134226,383028.8896957493,
2024-01-19,1088417.9722374296,380893.25688940793,
2024-01-22,1072285.3942621504,375275.1689648397,
2024-01-23,1079551.8109645154,377797.48371760896,
2024-01-24,1086764.0600013998,380310.3947753338,
2024-01-25,1096943.249849828,383876.1630862823,
2024-01-26,1096211.573100476,404309.70316688356,
2024-01-29,1088718.9837690406,403240.7676424214,
2024-01-30,1079570.8388212537,396860.83425241715,
2024-01-31,1075512.8825670911,407627.6578764653,
2024-02-01,1074893.2758521852,423154.7432575444,
2024-02-02,1073915.3981773634,428810.2705015879,
2024-02-05,1077459.9511972982,455945.6206753844,
2024-02-06,1093021.5923014348,476498.10543631646,
2024-02-07,1097795.7736091586,672688.0705141398,
2024-02-08,1097027.0540576593,683049.130508853,
2024-02-19,1108345.0899202116,689482.2554982257,
2024-02-20,1110734.053449497,698196.579689263,
2024-02-21,1110484.0194863179,697248.431352038,
2024-02-22,1116336.9482776828,714794.0871395743,
2024-02-23,1116583.5404202421,718966.8695183551,
2024-02-26,1112256.248384995,706762.4317900783,
2024-02-27,1119678.3403946222,715363.484898205,
2024-02-28,1112359.8570466524,715982.8107133365,
2024-02-29,1125016.4747745155,728504.9535813595,
2024-03-01,1128445.4437735467,750441.2293510602,
2024-03-04,1133081.2142826733,746948.3076261339,
2024-03-05,1133882.4541864605,743473.8386366847,
2024-03-06,1134803.7973282135,742517.6897524965,
2024-03-07,1132115.3237874662,735817.7584511328,
2024-03-08,1139354.148264042,714972.5173813556,
2024-03-11,1139690.5340495987,517078.5019370492,
2024-03-12,1123180.4230712466,709785.5391239708,
2024-03-13,1122359.6168003955,707205.2497172998,
2024-03-14,1122087.1807709304,707186.772843091,
2024-03-15,1126551.1126201502,707823.0124673898,
2024-03-18,1132584.3389682863,687267.9296754657,
2024-03-19,1128883.2140121404,684776.4166403854,
2024-03-20,1129161.7891032172,686463.0803587307,
2024-03-21,1126962.308351888,681078.2666658581,
2024-03-22,1122270.4659319627,676398.5422582855,
2024-03-25,1120094.9790349053,671333.2510776307,
2024-03-26,1120856.3359237066,666874.1530220369,
2024-03-27,1115249.441782326,662729.6357662164,
2024-03-28,1119994.9923046317,674430.1875460915,
2024-03-29,1124952.0413982216,672315.1373390874,
2024-04-01,1131059.2969974992,674429.1751859209,
2024-04-02,1130126.3607690874,651739.9402931686,
2024-04-03,1128455.6747714588,649850.5720736875,
2024-04-08,1128160.0043493528,633646.0841481577,
2024-04-09,1125816.1995169357,637796.0933397206,
2024-04-10,1124050.2615397864,626737.1530383761,
2024-04-11,1126801.7339534778,630504.29662056,
2024-04-12,1127898.6913246834,612356.2427149937,
2024-04-15,1137826.0829916694,624124.619242186,
2024-04-16,1126642.989991032,646735.8884653128,
2024-04-17,1137133.8470478815,660356.7695698951,
2024-04-18,1135350.6773981731,670231.5310557195,
2024-04-19,1133641.3567412826,666783.2063964803,
2024-04-22,1126546.3521722984,664896.2300181374,
2024-04-23,1119554.8355851066,620500.5063343877,
2024-04-24,1125631.6108336733,614510.8350486297,
2024-04-25,1125297.3437409664,613151.5983361901,
2024-04-26,1134967.5615164768,590266.3962286661,
2024-04-29,1138331.8101486159,608042.1860857242,
2024-04-30,1138019.806535109,600725.3951298662,
2024-05-06,1146385.0311283628,573514.2750224529,
2024-05-07,1145631.7124414833,589258.7803210422,
2024-05-08,1139565.0553689015,573435.3450790881,
2024-05-09,1146011.01751427,262313.2406047557,
2024-05-10,1144059.303266292,247771.52081766294,
2024-05-13,1140181.7276422386,528053.8624408194,
2024-05-14,1141752.745876988,502138.1683690505,
2024-05-15,1135676.5371876596,499144.1596222621,
2024-05-16,1134552.0141078753,55983.27295431215,
2024-05-17,1135690.0941214315,396956.5430462853,
2024-05-20,1142367.5494257114,399797.9012128521,
2024-05-21,1138502.9063712875,398442.7313287273,
2024-05-22,1136836.4747843712,397863.14634204906,
2024-05-23,1128108.2935352717,394794.306402148,
2024-05-24,1119549.6375990533,391813.4411547315,
2024-05-27,1129411.7320144386,395257.33328681206,
2024-05-28,1122573.3831797293,392868.2431291673,
2024-05-29,1123132.8068944146,55383.73766437417,
2024-05-30,1108734.1327438136,387534.8918998026,
2024-05-31,1105890.5597543851,387022.73018056725,
2024-06-03,1110812.7186944827,388747.2833016407,
2024-06-04,1116622.5870083764,390771.03205660835,
2024-06-05,1112072.5032739984,389189.23602340097,
2024-06-06,1114121.205350706,389902.4507721603,
2024-06-07,1112474.1136220992,389326.207273516,
2024-06-11,1108682.9621295235,388005.5947138781,
2024-06-12,1111863.3952000127,389120.07839580055,
2024-06-13,1111927.188918105,389141.49676708877,
2024-06-14,1110288.8493210594,388570.6872343917,
2024-06-17,1112536.318794633,389339.43061586586,
2024-06-18,1117080.0931383714,390927.46492967015,
2024-06-19,1113655.342844981,389743.6955476863,
2024-06-20,1112750.393808355,389423.06736513635,
2024-06-21,1112804.8109928374,389446.6319442931,
2024-06-24,1105146.1353953057,386754.4124092545,
2024-06-25,1098795.9507213365,384545.97145323455,
2024-06-26,1103653.7132535013,386228.36641978467,
2024-06-27,1099076.634552556,384615.92756526277,
2024-06-28,1109221.5528364172,388172.8859263624,
2024-07-01,1115959.7810705102,390527.2569191883,
2024-07-02,1110506.7461556355,832785.2224292877,
2024-07-03,1109244.0346472717,831932.6349060221,
2024-07-04,1106966.891898747,830224.7249388524,
2024-07-05,1107423.4791153725,830567.159600996,
2024-07-08,1104558.5151479526,828418.2695155154,
2024-07-09,1108536.174633218,831401.5516927936,
2024-07-10,1107836.1583725233,830876.5784326022,
2024-07-11,1112133.9925286379,834099.8533732631,
2024-07-12,1111567.953076405,833675.4514108144,
2024-07-15,1111409.826767305,833556.9190916902,
2024-07-16,1113833.7498716097,835374.8194415482,
2024-07-17,1113402.4758202038,835051.2824510318,
2024-07-18,1115145.2627524538,836358.5583329753,
2024-07-19,1116691.5194299417,837518.1689076244,
2024-07-22,1115555.8393424773,836666.4721976581,
2024-07-23,1108713.3165225978,831534.1877185139,
2024-07-24,1106377.958440124,386986.3132883046,
2024-07-25,1102040.3204353922,385659.78748861386,
2024-07-26,1103388.7765854564,386128.06091690634,
2024-07-29,1102630.8220946263,385855.85535615816,
2024-07-30,1100656.4003627817,385179.8371843794,
2024-07-31,1111281.7061305344,388910.86023433437,
2024-08-01,1112245.1645181302,389235.2948227948,
2024-08-02,1104537.6005054167,386537.49617765186,
2024-08-05,1087512.7128084216,380586.2409788356,
2024-08-06,1088904.0871816273,381073.60251770145,
2024-08-07,1088366.2931430251,380858.00913386047,
2024-08-08,1085725.2986376681,379979.75519793533,
2024-08-09,1082868.8613364229,378969.5285304301,
2024-08-12,1081623.7317175758,378523.25573355245,
2024-08-13,1086044.927184707,380060.25483680615,
2024-08-14,1080912.847624102,378281.8999533254,
2024-08-15,1086252.5267321127,380146.9563248829,
2024-08-16,1086763.911148009,380336.0580219857,
2024-08-19,1090117.8472386461,381498.9860551129,
2024-08-20,1083810.6854086404,379278.35805582843,
2024-08-21,1083673.9810132978,379244.18236541137,
2024-08-22,1084329.9679259236,379473.4322428285,
2024-08-23,1085060.018974841,379733.07203285175,
2024-08-26,1082753.1290267096,378928.95109257684,
2024-08-27,1078625.694073572,377494.76640363137,
2024-08-28,1075703.72196073,376472.827545214,
2024-08-29,1068889.0386424968,801575.5686178661,
2024-08-30,1072838.3908075525,804628.0462015276,
2024-09-02,1068014.2173604253,801009.8926983416,
2024-09-03,1069214.9766924405,801910.7654263393,
2024-09-04,1067456.1598962918,800591.7433131732,
2024-09-05,1068205.3125906899,801153.6428189114,
2024-09-06,1065464.4780921075,799097.9522584656,
2024-09-09,1062589.8527363879,796941.9770510942,
2024-09-10,1062859.3425117768,797144.1559905035,
2024-09-11,1062458.7644966901,796843.5418949957,
2024-09-12,1061514.1751652367,796135.2512152256,
2024-09-13,1060289.8292694576,795216.9619809815,
2024-09-18,1061328.4571450653,795995.8418897835,
2024-09-19,1063916.982336726,797937.2306703323,
2024-09-20,1064253.6213242607,798189.8484631816,
2024-09-23,1064809.6169083933,798606.8175784402,
2024-09-24,1075570.903057044,806677.0991217351,
2024-09-25,1078347.7240809333,475727.03316886805,
2024-09-26,1102534.4625253961,508515.9385030409,
2024-09-27,1129512.7052768471,653384.1258710054,
2024-09-30,1176007.827477498,761647.3791535984,
2024-10-08,1211973.3212872935,913252.7941010932,
2024-10-09,1190229.118580436,914579.5505337943,
2024-10-10,1185165.2824405117,931666.7187185055,
2024-10-11,1175179.128547145,908739.9127094611,
2024-10-14,1180450.9050344983,776778.832846158,
2024-10-15,1161873.8171433522,748444.1337190815,
2024-10-16,1150947.8021418622,731877.383986668,
2024-10-17,1159959.1305068573,723009.3614331303,
2024-10-18,1208261.8585618902,739856.2866236242,
2024-10-21,1213758.9745678515,739360.8599920997,
2024-10-22,1210213.9328300287,723964.860366354,
2024-10-23,1200262.396482045,705931.7850091999,
2024-10-24,1195790.396314812,691399.9337187987,
2024-10-25,1214244.25098383,688173.0325301789,
2024-10-28,1214414.0822433142,677872.1501874914,
2024-10-29,1200318.0987680885,660279.8022973345,
2024-10-30,1197278.4084959787,651368.3543810424,
2024-10-31,1211790.7140626304,651473.3906456627,
2024-11-01,1187058.3592549325,629628.595411827,
2024-11-04,1199765.100135148,625551.8154824816,
2024-11-05,1228800.4827303072,633939.812340255,
2024-11-06,1227496.5229419079,629366.6716874456,
2024-11-07,1250120.3392983233,827344.9772297002,
2024-11-08,1248378.3496629465,826306.4120077825,
2024-11-11,1258519.620707361,829520.8870621567,
2024-11-12,1251750.0974050167,820585.3213553018,
2024-11-13,1254729.5115740988,819300.4469802084,
2024-11-14,1240857.6204247733,805937.4492266845,
2024-11-15,1227461.5680448008,795979.0462719803,
2024-11-18,1218067.203176306,787916.989923427,
2024-11-19,1226307.0042587568,789467.0445606341,
2024-11-20,1228797.776885228,787377.5168222457,
2024-11-21,1229591.8636051351,784242.6748976574,
2024-11-22,1213159.698027953,769641.2751803914,
2024-11-25,1212564.4462164685,772553.9471604432,
2024-11-26,1209361.4074819153,767197.8615766531,
2024-11-27,1220637.750082729,771072.8878451667,
2024-11-28,1216399.129142527,766269.8537094075,
2024-11-29,1225163.2879694484,768906.0961382625,
2024-12-02,1231490.9446964127,769629.7131056117,
2024-12-03,1228846.5926459883,764776.192187631,
2024-12-04,1222373.1390312845,757150.7908886388,
2024-12-05,1223570.0581799431,752936.8063678427,
2024-12-06,1229444.6052475122,753909.181762475,
2024-12-09,1226254.6215739627,749158.8298225296,
2024-12-10,1228867.7855054075,748189.0640600447,
2024-12-11,1228794.494486205,744716.4341206314,
2024-12-12,1231858.3409872109,742626.3718255988,
2024-12-13,1219676.2519283826,732951.1512198268,
2024-12-16,1212311.800633166,730447.1159450414,
2024-12-17,1210559.62188531,727048.4646727556,
2024-12-18,1213098.4914703227,725783.8630342019,
2024-12-19,1216113.7305725503,725227.6576051383,
2024-12-20,1217217.8706613407,723504.3049750375,
2024-12-23,1211137.4322960246,718001.5503221715,
2024-12-24,1217197.1550215478,719367.178994038,
2024-12-25,1215068.7517747532,706364.1976627344,
2024-12-26,1219515.1979098083,706043.7287172962,
2024-12-27,1216783.6690844148,691666.3976841869,
2024-12-30,1217700.2610639816,676724.2996478232,
2024-12-31,1203085.50463616,600193.6563551622,
2025-01-02,1181250.8845356996,544872.4312934449,
2025-01-03,1168709.3384706697,466908.6135104504,
2025-01-06,1167557.5917564128,465675.6967789215,
2025-01-07,1177054.3326471546,452319.08900098957,
2025-01-08,1178018.4761035014,444160.73004955647,
2025-01-09,1178666.299654662,426214.80849893345,
2025-01-10,1169496.0037521601,421281.55405690265,
2025-01-13,1165045.4451108123,419729.0415491002,
2025-01-14,1189787.1719908982,416353.8515705956,
2025-01-15,1185043.189788419,414687.49982520327,
2025-01-16,1187997.3299069004,415740.8883463103,
2025-01-17,1191874.0762399472,417105.6616190152,
2025-01-20,1194070.8717210756,417877.9107379346,
2025-01-21,1197295.4081547013,419010.2301443143,
2025-01-22,1192294.80666675,417264.3867861751,
2025-01-23,1192092.1954652828,417169.36547043046,
2025-01-24,1201535.9819624173,420486.4799074655,
2025-01-27,1193716.4963063584,417744.22622060415,
2025-02-05,1194323.609482903,417957.9518371154,
2025-02-06,1206448.756221313,422188.4137502152,
2025-02-07,1214043.776519694,910428.5591813424,
2025-02-10,1214773.8582226252,911079.9868643498,
2025-02-11,1213226.7795718089,909919.5826122218,
2025-02-12,1215700.146645286,911774.6281968746,
2025-02-13,1213792.111015898,910343.5676764597,
2025-02-14,1216028.4523474893,912020.9046981992,304007.5476492901
2025-02-17,1216901.7530357298,912675.7564381139,304225.9965976158
2025-02-18,1213134.3712870113,909850.1534414096,303284.2178456017
2025-02-19,1215469.1036200682,911601.330541078,303867.77307899017
2025-02-20,1215087.0871106612,911314.8679879302,303772.219122731
2025-02-21,1218221.0119636199,913665.0435316712,304555.9684319488
2025-02-24,1218494.0709576746,913870.0144164142,304624.0565412604
2025-02-25,1215537.8916959828,911652.928013672,303884.96368231066
2025-02-26,1218632.105823575,913973.5950268384,304658.51079673663
2025-02-27,1218735.9473228157,914051.3644725921,304684.58285022364
2025-02-28,1212658.1500941776,909492.8611691602,303165.2889250173
2025-03-03,1212951.6100745609,909713.2069916197,303238.40308294113
2025-03-04,1213755.6288187075,910316.3035510745,303439.3252676331
2025-03-05,1214489.7611007392,910866.8832879709,303622.87781276845
2025-03-06,1218119.2635716605,913588.8704790194,304530.39309264126
2025-03-07,1216726.5762162358,425583.5842090839,791142.9920071518
2025-03-10,1213155.8550065989,424537.38957935316,788618.4654272457
2025-03-11,1215190.2931971536,425253.10102108214,789937.1921760715
2025-03-12,1211121.12864744,423841.63584530144,787279.4928021386
2025-03-13,1204636.487648026,421583.23289450223,783053.2547535237
2025-03-14,1218584.522767298,426460.5730607471,792123.9497065507
2025-03-17,1216897.194230792,425842.980771083,791054.2134597092
2025-03-18,1220704.869415129,427191.7474090927,793513.1220060363
2025-03-19,1214634.809359433,59895.203975605546,1154739.6053838274
2025-03-20,1202341.4285616055,60039.78396886721,1142301.6445927382
2025-03-21,1166444.22491043,58246.22386809772,1108198.0010423323
2025-03-24,1174251.1027697155,58566.110618811246,1115684.9921509041
2025-03-25,1138062.9902091082,56694.32605729258,1081368.6641518157
