date,base_regime,z_sigma,buy_th,sell_th,target_exp,actual_exp,long_candidate_count
2023-01-17,neutral,0.06058204299154784,0.57,0.32,0.6383973748375699,,126
2023-01-18,neutral,-0.1926998048065793,0.57,0.32,0.65,,126
2023-01-19,neutral,-0.19936067367298985,0.57,0.32,0.65,,126
2023-01-20,neutral,-0.211244051978705,0.57,0.32,0.65,,126
2023-01-30,neutral,-0.23772974088353951,0.57,0.32,0.65,,126
2023-01-31,neutral,-0.45024587460532906,0.57,0.32,0.65,,126
2023-02-01,neutral,-0.44790289301612474,0.57,0.32,0.65,,126
2023-02-02,neutral,-0.7651644414858393,0.57,0.32,0.65,,126
2023-02-03,neutral,-0.7903759910431647,0.57,0.32,0.65,,126
2023-02-06,neutral,-0.788115991389472,0.57,0.32,0.65,,126
2023-02-07,neutral,-1.0285837276865175,0.57,0.32,0.65,,126
2023-02-08,neutral,-1.0342623497360892,0.57,0.32,0.65,,126
2023-02-09,neutral,-1.051281635749297,0.57,0.32,0.65,,126
2023-02-10,neutral,-1.050839372202139,0.57,0.32,0.65,,126
2023-02-13,neutral,-1.0666905434569223,0.57,0.32,0.65,,126
2023-02-14,neutral,-1.2913197399461,0.57,0.32,0.65,,126
2023-02-15,neutral,-1.2932117676532444,0.57,0.32,0.65,,126
2023-02-16,neutral,-1.393106956950498,0.57,0.32,0.65,,126
2023-02-17,neutral,-1.3985207324307072,0.57,0.32,0.65,,126
2023-02-20,neutral,-1.3211123742841848,0.57,0.32,0.65,,126
2023-02-21,bull,-1.1409044819550156,0.95,0.3,0.95,,15
2023-02-22,bull,-1.176803153348188,0.95,0.3,0.95,,15
2023-02-23,bull,-1.1396884967852352,0.95,0.3,0.95,,15
2023-02-24,bull,-1.1391089501635132,0.95,0.3,0.95,,15
2023-02-27,bull,-1.1052827889250867,0.95,0.3,0.95,,15
2023-02-28,bull,-1.1017627148573195,0.95,0.3,0.95,,15
2023-03-01,bull,-1.149038214071849,0.95,0.3,0.95,,15
2023-03-02,bull,-1.4019909803267565,0.95,0.3,0.95,,15
2023-03-03,bull,-1.3960219843265032,0.95,0.3,0.95,,15
2023-03-06,bull,-1.4281663020570838,0.95,0.3,0.95,,15
2023-03-07,bull,-1.4312896460050644,0.95,0.3,0.95,,15
2023-03-08,bull,-1.4739289086464673,0.95,0.3,0.95,,15
2023-03-09,bull,-1.4742779566890616,0.95,0.3,0.95,,15
2023-03-10,bull,-1.4672336425229682,0.95,0.3,0.95,,15
2023-03-13,bull,-1.397056303371844,0.95,0.3,0.95,,15
2023-03-14,bull,-1.3889217660888384,0.95,0.3,0.95,,15
2023-03-15,bull,-1.4184961216801535,0.95,0.3,0.95,,15
2023-03-16,bull,-1.4157015925243805,0.95,0.3,0.95,,15
2023-03-17,bull,-1.3599121936252907,0.95,0.3,0.95,,15
2023-03-20,bull,-1.3470871764214534,0.95,0.3,0.95,,15
2023-03-21,neutral,-1.3320938336992927,0.57,0.32,0.65,,126
2023-03-22,neutral,-1.3713725670239127,0.57,0.32,0.65,,126
2023-03-23,neutral,-1.4661996807888815,0.57,0.32,0.65,,126
2023-03-24,neutral,-1.4271576419963188,0.57,0.32,0.65,,126
2023-03-27,neutral,-1.414405123034311,0.57,0.32,0.65,,127
2023-03-28,neutral,-1.4013583751180463,0.57,0.32,0.65,,127
2023-03-29,neutral,-1.3883567584940983,0.57,0.32,0.65,,127
2023-03-30,neutral,-1.4193218189187784,0.57,0.32,0.65,,127
2023-03-31,neutral,-1.3952626579367466,0.57,0.32,0.65,,127
2023-04-03,neutral,-1.3886716402013768,0.57,0.32,0.65,,127
2023-04-04,neutral,-1.3511983931313558,0.57,0.32,0.65,,127
2023-04-06,neutral,-1.341781568763621,0.57,0.32,0.65,,127
2023-04-07,neutral,-1.3281437880477782,0.57,0.32,0.65,,127
2023-04-10,neutral,-1.4312871307239912,0.57,0.32,0.65,,127
2023-04-11,neutral,-1.4112492339628642,0.57,0.32,0.65,,127
2023-04-12,neutral,-1.4192217231152076,0.57,0.32,0.65,,127
2023-04-13,neutral,-1.4063628474970045,0.57,0.32,0.65,,127
2023-04-14,neutral,-1.3765831458958229,0.57,0.32,0.65,,127
2023-04-17,neutral,-1.355184326324777,0.57,0.32,0.65,,127
2023-04-18,neutral,-1.3439261895917443,0.57,0.32,0.65,,127
2023-04-19,neutral,-1.4162345131071887,0.57,0.32,0.65,,127
2023-04-20,neutral,-1.3734725742150364,0.57,0.32,0.65,,127
2023-04-21,neutral,-1.3597792592294495,0.57,0.32,0.65,,127
2023-04-24,neutral,-1.2294771333760008,0.57,0.32,0.65,,127
2023-04-25,neutral,-1.1872322690847248,0.57,0.32,0.65,,127
2023-04-26,neutral,-1.1827480822325416,0.57,0.32,0.65,,127
2023-04-27,neutral,-1.2067466679456644,0.57,0.32,0.65,,127
2023-04-28,neutral,-1.2104014068275788,0.57,0.32,0.65,,127
2023-05-04,neutral,-1.1618008674038742,0.57,0.32,0.65,,127
2023-05-05,neutral,-1.180638018827938,0.57,0.32,0.65,,127
2023-05-08,neutral,-1.227406948854326,0.57,0.32,0.65,,127
2023-05-09,neutral,-1.1712752100291635,0.57,0.32,0.65,,127
2023-05-10,neutral,-1.1435091478129036,0.57,0.32,0.65,,127
2023-05-11,bull,-1.183884121710976,0.95,0.3,0.95,,15
2023-05-12,bull,-1.1861850564015395,0.95,0.3,0.95,,15
2023-05-15,bull,-1.155408834803285,0.95,0.3,0.95,,15
2023-05-16,bull,-1.055005404229434,0.95,0.3,0.95,,15
2023-05-17,neutral,-1.0489875549264018,0.57,0.32,0.65,,127
2023-05-18,neutral,-1.0534290071505437,0.57,0.32,0.65,,127
2023-05-19,neutral,-1.1185836278349377,0.57,0.32,0.65,,127
2023-05-22,neutral,-1.3505719722512013,0.57,0.32,0.65,,127
2023-05-23,neutral,-1.328563194688043,0.57,0.32,0.65,,127
2023-05-24,neutral,-1.278002504090924,0.57,0.32,0.65,,127
2023-05-25,neutral,-1.2062571805400624,0.57,0.32,0.65,,127
2023-05-26,neutral,-1.2353543651543089,0.57,0.32,0.65,,127
2023-05-29,neutral,-1.2342736746996832,0.57,0.32,0.65,,127
2023-05-30,neutral,-1.24501571121241,0.57,0.32,0.65,,127
2023-05-31,neutral,-1.333582050746283,0.57,0.32,0.65,,127
2023-06-01,bear,-1.295166526239355,0.0,-0.2,0.25,,295
2023-06-02,bear,-1.2942596317771593,0.0,-0.2,0.25,,295
2023-06-05,neutral,-1.1954882907141084,0.57,0.32,0.65,,127
2023-06-06,neutral,-1.2666126947959888,0.57,0.32,0.65,,127
2023-06-07,neutral,-1.236320450003063,0.57,0.32,0.65,,127
2023-06-08,neutral,-1.2296238635095809,0.57,0.32,0.65,,127
2023-06-09,neutral,-1.2589026648580839,0.57,0.32,0.65,,127
2023-06-12,neutral,-1.3011275054586264,0.57,0.32,0.65,,127
2023-06-13,bear,-1.309781723475594,0.0,-0.2,0.25,,295
2023-06-14,bear,-1.2937178082664806,0.0,-0.2,0.25,,295
2023-06-15,bear,-1.356456697082654,0.0,-0.2,0.25,,295
2023-06-16,neutral,-1.2474969793763422,0.57,0.32,0.65,,127
2023-06-19,neutral,-1.214889176123955,0.57,0.32,0.65,,127
2023-06-20,neutral,-1.239913244621068,0.57,0.32,0.65,,127
2023-06-21,neutral,-1.2483407029494185,0.57,0.32,0.65,,127
2023-06-26,neutral,-1.1939305250520476,0.57,0.32,0.65,,127
2023-06-27,neutral,-1.1116972822376352,0.57,0.32,0.65,,127
2023-06-28,neutral,-1.0646409439823386,0.57,0.32,0.65,,127
2023-06-29,neutral,-1.0633032412034533,0.57,0.32,0.65,,127
2023-06-30,neutral,-1.0506650382724025,0.57,0.32,0.65,,127
2023-07-03,neutral,-1.0638177296971165,0.57,0.32,0.65,,127
2023-07-04,neutral,-0.97061172123336,0.57,0.32,0.65,,127
2023-07-05,neutral,-1.015541710638197,0.57,0.32,0.65,,127
2023-07-06,neutral,-0.9935151795870002,0.57,0.32,0.65,,127
2023-07-07,neutral,-0.9716291779132729,0.57,0.32,0.65,,127
2023-07-10,neutral,-0.989682354085495,0.57,0.32,0.65,,127
2023-07-11,neutral,-0.9714749481174533,0.57,0.32,0.65,,127
2023-07-12,neutral,-0.9373066254226221,0.57,0.32,0.65,,127
2023-07-13,neutral,-0.9155271411957534,0.57,0.32,0.65,,127
2023-07-14,neutral,-0.8128061309842634,0.57,0.32,0.65,,127
2023-07-17,neutral,-0.8271984995874241,0.57,0.32,0.65,,127
2023-07-18,neutral,-0.9094707388123809,0.57,0.32,0.65,,127
2023-07-19,bear,-0.9112163942860971,0.0,-0.2,0.25,,295
2023-07-20,bear,-0.938035691796697,0.0,-0.2,0.25,,295
2023-07-21,bear,-0.915610372396667,0.0,-0.2,0.25,,295
2023-07-24,bear,-1.0959952151571606,0.0,-0.2,0.25,,295
2023-07-25,bear,-1.1573814881830369,0.0,-0.2,0.25,,295
2023-07-26,neutral,-0.6964738418189321,0.57,0.32,0.65,,127
2023-07-27,neutral,-0.6888172754402445,0.57,0.32,0.65,,127
2023-07-28,neutral,-0.7127707945619096,0.57,0.32,0.65,,127
2023-07-31,neutral,-0.48056982264922027,0.57,0.32,0.65,,127
2023-08-01,neutral,-0.45873612783899514,0.57,0.32,0.65,,127
2023-08-02,neutral,-0.449332860955039,0.57,0.32,0.65,,127
2023-08-03,neutral,-0.48828375019314235,0.57,0.32,0.65,,127
2023-08-04,neutral,-0.47594172683963265,0.57,0.32,0.65,,127
2023-08-07,neutral,-0.4945225864699172,0.57,0.32,0.65,,127
2023-08-08,neutral,-0.46017334111866925,0.57,0.32,0.65,,127
2023-08-09,neutral,-0.5464607543774453,0.57,0.32,0.65,,127
2023-08-10,neutral,-0.6653102093100464,0.57,0.32,0.65,,127
2023-08-11,neutral,-0.6726858991649379,0.57,0.32,0.65,,127
2023-08-14,neutral,-0.39988266884736134,0.57,0.32,0.65,,127
2023-08-15,neutral,-0.37259246230703286,0.57,0.32,0.65,,127
2023-08-16,neutral,-0.3708227953288482,0.57,0.32,0.65,,127
2023-08-17,neutral,-0.36743207082897256,0.57,0.32,0.65,,127
2023-08-18,neutral,-0.4545634021230277,0.57,0.32,0.65,,127
2023-08-21,neutral,-0.4717212449248076,0.57,0.32,0.65,,127
2023-08-22,neutral,-0.36789924903660315,0.57,0.32,0.65,,127
2023-08-23,neutral,-0.33136197286602453,0.57,0.32,0.65,,127
2023-08-24,neutral,-0.2079986592319644,0.57,0.32,0.65,,127
2023-08-25,neutral,-0.17625414986251622,0.57,0.32,0.65,,127
2023-08-28,bear,-0.21597578745380158,0.0,-0.2,0.25,,295
2023-08-29,bear,-0.14485711203357468,0.0,-0.2,0.25,,295
2023-08-30,neutral,-0.1982879525399188,0.57,0.32,0.65,,127
2023-08-31,neutral,-0.20644592681307847,0.57,0.32,0.65,,127
2023-09-01,bear,-0.22996413150535866,0.0,-0.2,0.25,,295
2023-09-04,bear,-0.21568183929975154,0.0,-0.2,0.25,,295
2023-09-05,neutral,-0.1331019439481542,0.57,0.32,0.65,,127
2023-09-06,neutral,-0.11284169615232656,0.57,0.32,0.65,,128
2023-09-07,neutral,-0.1113518417769297,0.57,0.32,0.65,,128
2023-09-08,neutral,-0.03166547935720856,0.57,0.32,0.65,,128
2023-09-11,bear,-0.020756919591250873,0.0,-0.2,0.25,,296
2023-09-12,bear,-0.12275398211507692,0.0,-0.2,0.25,,296
2023-09-13,bear,-0.1748848284762475,0.0,-0.2,0.25,,296
2023-09-14,bear,-0.18565432122592518,0.0,-0.2,0.25,,296
2023-09-15,bear,-0.18506771420715346,0.0,-0.2,0.25,,296
2023-09-18,bear,-0.2752416660495589,0.0,-0.2,0.25,,296
2023-09-19,bear,-0.3534172834741294,0.0,-0.2,0.25,,296
2023-09-20,bear,-0.40109698729801263,0.0,-0.2,0.25,,296
2023-09-21,bear,-0.3941777209191967,0.0,-0.2,0.25,,296
2023-09-22,bear,-0.36654380694565264,0.0,-0.2,0.25,,296
2023-09-25,bear,-0.20616181577019024,0.0,-0.2,0.25,,296
2023-09-26,bear,-0.2836109741886955,0.0,-0.2,0.25,,296
2023-09-27,bear,-0.27292612435499874,0.0,-0.2,0.25,,296
2023-09-28,bear,-0.293253751850205,0.0,-0.2,0.25,,296
2023-10-09,bear,-0.3086407817732152,0.0,-0.2,0.25,,296
2023-10-10,bear,-0.3154525025186642,0.0,-0.2,0.25,,296
2023-10-11,bear,-0.3073589027316125,0.0,-0.2,0.25,,296
2023-10-12,bear,-0.3285232985594241,0.0,-0.2,0.25,,296
2023-10-13,bear,-0.2938496147983652,0.0,-0.2,0.25,,296
2023-10-16,bear,-0.3637219610669241,0.0,-0.2,0.25,,296
2023-10-17,bear,-0.323801484822478,0.0,-0.2,0.25,,296
2023-10-18,bear,-0.33965151934268384,0.0,-0.2,0.25,,296
2023-10-19,bear,-0.3174463518334834,0.0,-0.2,0.25,,296
2023-10-20,bear,-0.11336703119629762,0.0,-0.2,0.25,,296
2023-10-23,bear,-0.11773357969058242,0.0,-0.2,0.25,,296
2023-10-24,bear,-0.07965011244801629,0.0,-0.2,0.25,,296
2023-10-25,bear,-0.07160295483950661,0.0,-0.2,0.25,,296
2023-10-26,bear,-0.5273087118779182,0.0,-0.2,0.25,,296
2023-10-27,bear,-0.514828297873564,0.0,-0.2,0.25,,296
2023-10-30,neutral,-0.38793102770348376,0.57,0.32,0.65,,128
2023-10-31,bear,-0.6850233885722661,0.0,-0.2,0.25,,296
2023-11-01,bear,-0.7106092294724219,0.0,-0.2,0.25,,296
2023-11-02,bear,-0.7085588838524435,0.0,-0.2,0.25,,296
2023-11-03,bear,-0.7152915707731854,0.0,-0.2,0.25,,296
2023-11-06,neutral,-0.7164990194649257,0.57,0.32,0.65,,128
2023-11-07,neutral,-0.6011267111384786,0.57,0.32,0.65,,128
2023-11-08,neutral,-0.6143433089864532,0.57,0.32,0.65,,128
2023-11-09,neutral,-0.6104128404348916,0.57,0.32,0.65,,128
2023-11-10,neutral,-0.6052303807890821,0.57,0.32,0.65,,128
2023-11-13,bear,-0.5901492680462318,0.0,-0.2,0.25,,297
2023-11-14,neutral,-0.8434590832988214,0.57,0.32,0.65,,128
2023-11-15,neutral,-0.8552525079732765,0.57,0.32,0.65,,128
2023-11-16,bear,-0.8111775830045649,0.0,-0.2,0.25,,297
2023-11-17,bear,-0.784581714639,0.0,-0.2,0.25,,297
2023-11-20,bear,-0.7895213524526531,0.0,-0.2,0.25,,297
2023-11-21,bear,-0.8501270620969976,0.0,-0.2,0.25,,297
2023-11-22,bear,-0.9506371431026118,0.0,-0.2,0.25,,297
2023-11-23,bear,-0.9332794957580144,0.0,-0.2,0.25,,297
2023-11-24,bear,-1.0561017556136734,0.0,-0.2,0.25,,297
2023-11-27,bear,-1.0667101906143976,0.0,-0.2,0.25,,297
2023-11-28,bear,-1.0386232592673619,0.0,-0.2,0.25,,297
2023-11-29,bear,-1.128939944344351,0.0,-0.2,0.25,,297
2023-11-30,bear,-1.1680449541900095,0.0,-0.2,0.25,,297
2023-12-01,bear,-1.1533769517052077,0.0,-0.2,0.25,,297
2023-12-04,bear,-1.1579010085768318,0.0,-0.2,0.25,,297
2023-12-05,bear,-1.1799075889841695,0.0,-0.2,0.25,,297
2023-12-06,bear,-1.165845891801804,0.0,-0.2,0.25,,297
2023-12-07,bear,-1.1706959761713884,0.0,-0.2,0.25,,297
2023-12-08,bear,-1.1635174600548128,0.0,-0.2,0.25,,297
2023-12-11,bear,-1.2472848554584095,0.0,-0.2,0.25,,297
2023-12-12,bear,-1.2097414539738922,0.0,-0.2,0.25,,297
2023-12-13,bear,-1.2511532936384193,0.0,-0.2,0.25,,297
2023-12-14,bear,-1.090375092585243,0.0,-0.2,0.25,,297
2023-12-15,bear,-1.0933608032962794,0.0,-0.2,0.25,,297
2023-12-18,bear,-1.0896908017817826,0.0,-0.2,0.25,,297
2023-12-19,bear,-1.1021010237965485,0.0,-0.2,0.25,,297
2023-12-20,bear,-1.1279193354201271,0.0,-0.2,0.25,,297
2023-12-21,bear,-1.0673521288360972,0.0,-0.2,0.25,,297
2023-12-22,bear,-0.9654897928756238,0.0,-0.2,0.25,,297
2023-12-25,bear,-0.9947332249133055,0.0,-0.2,0.25,,297
2023-12-26,neutral,-1.277523154544661,0.57,0.32,0.65,,128
2023-12-27,neutral,-1.2774642007420824,0.57,0.32,0.65,,128
2023-12-28,neutral,-1.2711626976720163,0.57,0.32,0.65,,128
2023-12-29,neutral,-0.7942910066964743,0.57,0.32,0.65,,128
2024-01-02,neutral,-0.7656156638069903,0.57,0.32,0.65,,128
2024-01-03,neutral,-0.6569986262436216,0.57,0.32,0.65,,128
2024-01-04,neutral,-0.683522413307834,0.57,0.32,0.65,,128
2024-01-05,neutral,-0.6470003026441075,0.57,0.32,0.65,,128
2024-01-08,neutral,-0.7346795411175439,0.57,0.32,0.65,,128
2024-01-09,neutral,-0.6943438759553644,0.57,0.32,0.65,,128
2024-01-10,neutral,-0.7431430557778045,0.57,0.32,0.65,,128
2024-01-11,neutral,-0.7599839271259531,0.57,0.32,0.65,,128
2024-01-12,neutral,-0.7496223682668918,0.57,0.32,0.65,,128
2024-01-15,neutral,-1.1294215965512004,0.57,0.32,0.65,,128
2024-01-16,neutral,-1.16825895696327,0.57,0.32,0.65,,128
2024-01-17,neutral,-1.2163524813380788,0.57,0.32,0.65,,128
2024-01-18,neutral,-0.804882114856636,0.57,0.32,0.65,,128
2024-01-19,neutral,-0.6076354222395572,0.57,0.32,0.65,,128
2024-01-22,neutral,-0.6240757832217705,0.57,0.32,0.65,,128
2024-01-23,neutral,-0.6555207316985856,0.57,0.32,0.65,,128
2024-01-24,neutral,-0.6863431355222726,0.57,0.32,0.65,,128
2024-01-25,neutral,-0.4176678219305952,0.57,0.32,0.65,,128
2024-01-26,neutral,0.09977176823497717,0.57,0.32,0.6311099143678678,,128
2024-01-29,neutral,0.10806216918381421,0.57,0.32,0.6295895560629102,,128
2024-01-30,neutral,0.09312156673766141,0.57,0.32,0.6323347978757211,,128
2024-01-31,neutral,0.15589879650929153,0.57,0.32,0.6209580177070049,,128
2024-02-01,neutral,0.24026698191670615,0.57,0.32,0.6062979839744805,,128
2024-02-02,neutral,0.27369811627286456,0.57,0.32,0.6006786181205088,,128
2024-02-05,neutral,0.4229944022710454,0.57,0.32,0.576804480112292,,128
2024-02-06,neutral,0.5080954150700334,0.57,0.32,0.5640262539210729,,128
2024-02-07,neutral,2.2625072795700127,0.57,0.32,0.3871923481291783,,128
2024-02-08,neutral,2.4085065397224605,0.57,0.32,0.3773471072981302,,128
2024-02-19,neutral,2.400024082147882,0.57,0.32,0.37790538939997564,,128
2024-02-20,neutral,2.500592051997147,0.57,0.32,0.37139087724961184,,128
2024-02-21,neutral,2.4892989722736765,0.57,0.32,0.3721111952372874,,128
2024-02-22,neutral,2.69050847833292,0.57,0.32,0.3596818665574064,,128
2024-02-23,neutral,2.7513171654947537,0.57,0.32,0.35608728341651996,,128
2024-02-26,neutral,2.609996538050867,0.57,0.32,0.36455433461613507,,128
2024-02-27,neutral,2.6672287239999064,0.57,0.32,0.36107728675496337,,128
2024-02-28,neutral,2.7473804386771143,0.57,0.32,0.3563178185823913,,128
2024-02-29,neutral,2.8145781421222993,0.57,0.32,0.35242320506999353,,128
2024-03-01,neutral,3.135005529443865,0.57,0.32,0.3349649288065287,,128
2024-03-04,neutral,3.02476151403944,0.57,0.32,0.34077293885635485,,128
2024-03-05,neutral,2.9596759246552207,0.57,0.32,0.3442973906189997,,128
2024-03-06,neutral,2.934645335804168,0.57,0.32,0.34567231017153555,,128
2024-03-07,neutral,2.8564577563663898,0.57,0.32,0.3500387388311316,,128
2024-03-08,neutral,2.4838658833603517,0.57,0.32,0.3724587358894222,,128
2024-03-11,bull,2.465653125112304,0.95,0.3,0.5460724368574333,,15
2024-03-12,neutral,2.5558483406097285,0.57,0.32,0.36790623665987027,,128
2024-03-13,neutral,2.5244304703963927,0.57,0.32,0.36987948631303935,,128
2024-03-14,neutral,2.5264939894828533,0.57,0.32,0.3697492344578823,,128
2024-03-15,neutral,2.496114569316952,0.57,0.32,0.37167613517596043,,128
2024-03-18,neutral,2.1774183648833003,0.57,0.32,0.3931708023367909,,128
2024-03-19,neutral,2.17433925723284,0.57,0.32,0.39339060756404537,,128
2024-03-20,neutral,2.193150531681146,0.57,0.32,0.3920515683367493,,128
2024-03-21,neutral,2.143004382126313,0.57,0.32,0.39564153623144693,,128
2024-03-22,neutral,2.120421199740676,0.57,0.32,0.3972798286991155,,128
2024-03-25,neutral,2.0747854576871663,0.57,0.32,0.4006322254356069,,128
2024-03-26,neutral,2.016400196838411,0.57,0.32,0.40500459591995974,,128
2024-03-27,neutral,2.0066535654980093,0.57,0.32,0.40574381692600076,,128
2024-03-28,neutral,2.113129643591968,0.57,0.32,0.39781169464403815,,128
2024-03-29,neutral,2.0518027652928663,0.57,0.32,0.4023420442835984,,128
2024-04-01,neutral,2.0336255150275706,0.57,0.32,0.4037047288574567,,128
2024-04-02,neutral,1.7853339511730086,0.57,0.32,0.4232872633126468,,128
2024-04-03,neutral,1.7754384205812854,0.57,0.32,0.42410715746039135,,128
2024-04-08,neutral,1.6097477796365187,0.57,0.32,0.4383231060040025,,128
2024-04-09,neutral,1.6650952699509296,0.57,0.32,0.4334695638631387,,128
2024-04-10,neutral,1.564077989674786,0.57,0.32,0.44241059689792256,,128
2024-04-11,neutral,1.5860356845118673,0.57,0.32,0.44043588899450314,,128
2024-04-12,neutral,1.407081859080473,0.57,0.32,0.457062636651328,,128
2024-04-15,neutral,1.4658861430953365,0.57,0.32,0.45146230075707805,,128
2024-04-16,neutral,1.7534650805353287,0.57,0.32,0.42593916455573716,,128
2024-04-17,neutral,1.8345112362545297,0.57,0.32,0.41925925547707776,,128
2024-04-18,neutral,1.955654009637925,0.57,0.32,0.4096562396856621,,128
2024-04-19,neutral,1.9279951004863896,0.57,0.32,0.41180981075793954,,128
2024-04-22,neutral,1.9540350808387201,0.57,0.32,0.4097816715134166,,128
2024-04-23,neutral,1.5275309896032736,0.57,0.32,0.4457369148204723,,128
2024-04-24,neutral,1.438500071762079,0.57,0.32,0.4540532920434896,,128
2024-04-25,neutral,1.4275276265351997,0.57,0.32,0.45509975715117235,,128
2024-04-26,neutral,1.1814102399468585,0.57,0.32,0.4799091313822886,,128
2024-04-29,neutral,1.318009667345311,0.57,0.32,0.46581528525213983,,128
2024-04-30,neutral,1.2561931899995322,0.57,0.32,0.47208936600572393,,128
2024-05-06,neutral,1.002729558633377,0.57,0.32,0.49968524918787105,,128
2024-05-07,neutral,1.1283199074549346,0.57,0.32,0.4856196906696111,,128
2024-05-08,neutral,1.0281573640165103,0.57,0.32,0.49677204814014403,,128
2024-05-09,bull,0.7756853028432934,0.95,0.3,0.770662522381061,,15
2024-05-10,bull,0.7089814792700733,0.95,0.3,0.7833795271940264,,15
2024-05-13,neutral,0.7048245655572737,0.57,0.32,0.5365482779318534,,128
2024-05-14,neutral,0.5344633823774775,0.57,0.32,0.5601811123800191,,128
2024-05-15,neutral,0.5325365728847521,0.57,0.32,0.5604603153307556,,128
2024-05-16,bull,-0.3584222567805473,0.95,0.3,0.95,,15
2024-05-17,neutral,-0.4171266351159645,0.57,0.32,0.65,,128
2024-05-20,neutral,-0.36440720838684687,0.57,0.32,0.65,,128
2024-05-21,neutral,-0.4592559175807566,0.57,0.32,0.65,,128
2024-05-22,neutral,-0.4326922033188034,0.57,0.32,0.65,,128
2024-05-23,neutral,-0.579741380904157,0.57,0.32,0.65,,128
2024-05-24,neutral,-0.48351943600557684,0.57,0.32,0.65,,128
2024-05-27,neutral,-0.3506611903403374,0.57,0.32,0.65,,128
2024-05-28,neutral,-0.39731866638344404,0.57,0.32,0.65,,128
2024-05-29,bull,-0.4583333593927489,0.95,0.3,0.95,,15
2024-05-30,neutral,-0.634387968186685,0.57,0.32,0.65,,128
2024-05-31,neutral,-0.9420726892861049,0.57,0.32,0.65,,128
2024-06-03,neutral,-0.9541745801784539,0.57,0.32,0.65,,128
2024-06-04,neutral,-0.9462648339220995,0.57,0.32,0.65,,128
2024-06-05,neutral,-0.9396789291949561,0.57,0.32,0.65,,128
2024-06-06,neutral,-0.9223866281697553,0.57,0.32,0.65,,128
2024-06-07,neutral,-0.9621606401497148,0.57,0.32,0.65,,128
2024-06-11,neutral,-0.9488932948324587,0.57,0.32,0.65,,128
2024-06-12,neutral,-1.0314748635027657,0.57,0.32,0.65,,128
2024-06-13,neutral,-1.0363524640959214,0.57,0.32,0.65,,128
2024-06-14,neutral,-1.0584771195834728,0.57,0.32,0.65,,128
2024-06-17,neutral,-1.045846791199147,0.57,0.32,0.65,,128
2024-06-18,neutral,-1.0493184458588518,0.57,0.32,0.65,,128
2024-06-19,neutral,-1.1369845253911028,0.57,0.32,0.65,,128
2024-06-20,neutral,-1.1639029944215407,0.57,0.32,0.65,,128
2024-06-21,neutral,-1.118253026152669,0.57,0.32,0.65,,128
2024-06-24,neutral,-1.1140131408151606,0.57,0.32,0.65,,128
2024-06-25,neutral,-1.1854258123625625,0.57,0.32,0.65,,128
2024-06-26,neutral,-1.1836684386087304,0.57,0.32,0.65,,128
2024-06-27,neutral,-1.1655091628518306,0.57,0.32,0.65,,128
